Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,empty_field,Gardenhead / Leave Me Alone,1mil5opUn8yasAHjkX52ig,No,No,23557,42,0.00447,0.419,193973,0.62,0.000156,B,0.466,-9.773,Major,0.0324,104.189,04/4,0.31,Folk
No,empty_field,Love Song,7jWIolCo1nHYaAmOvFH0Lo,No,No,142095,64,0.00531,0.768,,0.682,,D,0.106,-4.856,Minor,0.101,110.055,04/4,0.598,Folk
No,empty_field,Yellow Bike,7ytSTpW5qA6ZbL2AdlLyRr,No,No,99751,44,0.191,0.605,233718,0.692,0.151,A,0.105,-7.556,Major,0.057,119.427,04/4,0.686,Folk
No,empty_field,Death Of An Interior Decorator,49ktlIACFCNIbUlcQvdMb7,No,No,145557,44,0.0411,0.614,176627,0.581,0.000266,A#,0.0816,-8.543,Major,0.0242,95.929,03/4,0.705,Folk
No,empty_field,Run Baby Run,3U1PXnANIKgdh7Rf9R1roy,No,No,204681,40,0.874,0.678,179347,0.317,5.99e-06,D,0.112,-7.913,Major,0.0427,,04/4,0.703,Folk
No,empty_field,Who Are You,5KYdwJCvwGsAeTwUJn8ZIe,No,No,85869,64,0.299,0.653,381627,0.631,0.00265,A,0.0627,-11.334,Major,0.0461,156.32,04/4,0.516,Folk
No,empty_field,(You're My) Soul And Inspiration,2ToW7zhGCrVrLU4fiKj9U1,No,No,139266,46,0.732,0.166,201533,0.433,1.04e-06,B,0.227,-12.048,Major,0.0467,187.437,04/4,0.277,Folk
No,empty_field,Soviet National Anthem,0nzF6zVEEVzSvBIIQXMr1t,No,No,24341,50,0.762,0.226,,0.308,0.692,C,0.0654,-9.185,Major,0.0349,143.034,04/4,0.573,Folk
No,empty_field,I'm the man who loves you,3TvnVynctZJjAaZjNyIVpS,No,No,107799,45,0.0458,0.587,235760,0.74,0.0335,F,0.305,-7.554,Major,0.0396,94.014,04/4,0.89,Folk
No,empty_field,Lonesome Loser - Remastered,4PYICbxa2pc51H4yRnwg9L,No,No,87313,60,0.0928,0.466,237973,0.548,,C,0.293,-8.321,Major,0.0252,109.965,04/4,0.439,Folk
No,empty_field,La Reyna,6BVIjNCoqSbZmr17BZfEuj,No,No,192704,45,0.792,0.45,229773,0.28,0.00043,G,0.136,-12.637,Major,0.0279,98.571,05/4,0.177,Folk
No,empty_field,Walking Away - Mura Masa Remix,6N6lIHN5pH5EAbAHB38mL3,No,No,213570,44,0.352,0.642,288147,0.533,0.007,G#,0.222,-8.186,Major,0.0767,93.892,04/4,0.354,Folk
No,empty_field,Bubbly,6x7oPOBrfsqx9WbON5X1go,No,No,199171,70,0.594,0.664,196280,0.491,,A,0.11,-6.544,Major,0.042,127.97,04/4,0.24,Folk
No,empty_field,Awake Me,15WSNNQZRQDOrzuKYMyrDX,No,No,195929,51,0.958,0.521,,0.15,0.0258,E,0.083,-11.852,Major,0.0316,117.172,04/4,0.0394,Folk
No,empty_field,Stop Your Sobbing - 2006 Remaster,2kuXmB8UJ3IFUDzGJooQdm,No,No,58780,40,0.0249,0.6,158053,0.713,0.0259,C,0.312,-6.025,Major,0.0292,,04/4,0.543,Folk
No,empty_field,Wild Imagination,4xARDl30Lc7sJUe7xVaOR5,No,No,175083,45,0.406,0.713,350733,0.717,0.369,C#,0.0807,-9.395,Major,0.0273,99.984,04/4,0.954,Folk
No,empty_field,Bonnie & Clyde,1Jwc3ODLQxtbnS8M9TflSP,No,No,103999,53,0.893,0.715,,0.611,0.0113,C,0.0968,-5.448,Major,0.0367,,04/4,0.412,Folk
No,empty_field,A Bigger Paper Bag,0hbVxUVb1APB9ESQzXXhFK,No,No,189432,40,0.592,0.524,281761,0.506,1.6e-05,C,0.097,-7.445,Minor,0.0307,,03/4,0.226,Folk
No,empty_field,Feelin' Alright,1jpwxxZlmAE1jr3Kbo81aw,No,No,165164,57,0.674,0.538,250840,0.836,0.091,C,0.283,-10.031,Major,0.0403,90.095,04/4,0.874,Folk
No,empty_field,Joy To The World,4pP5xVUYEZljcmfyYFQXsx,No,No,74827,63,0.472,0.651,220573,0.668,0.00204,D,0.355,-12.413,Major,0.0311,126.99,04/4,0.972,Folk
No,empty_field,Heaven's Knife,4fKlYckECBcDi1jwc4xP7x,No,No,38286,47,0.81,0.25,202787,0.261,9.17e-06,C,0.126,-8.736,Major,0.0308,182.801,03/4,0.221,Folk
No,empty_field,Call It Love,3E8eSqBoqLs8ELbrK3NJHs,No,No,134341,46,0.0722,0.546,257427,0.622,0.00302,A,0.193,-10.426,Major,0.0247,104.493,04/4,0.372,Folk
No,empty_field,You're Perfect Too,4XbG4UA0ydTkUiEERakFuZ,No,No,77548,38,0.259,0.374,312267,0.492,0.035,A,0.118,-14.855,Major,0.0453,114.27,04/4,0.375,Folk
No,empty_field,Unconditional,6TfBA04WJ3X1d1wXhaCFVT,No,No,206845,53,0.199,0.586,224947,0.816,6.24e-06,F#,0.224,-7.037,Minor,0.0336,96.854,04/4,0.726,Folk
No,empty_field,I Hope Your Husband Dies,0vENG11oPsLk9PCCH28M7S,No,No,165643,37,0.782,0.348,233027,0.143,4.39e-05,C,0.341,-17.518,Major,0.0444,97.222,04/4,0.129,Folk
No,empty_field,I'll Be Alright,2kAaMfDfPBGF9YnRHKelgM,No,No,94573,47,9.13e-05,0.52,262453,0.873,1.96e-06,D,0.226,-5.365,Major,0.0572,140.027,04/4,0.52,Folk
No,empty_field,Farewell Transmission,0mnVrUP1TAoO223C0N2NYI,No,No,76541,54,0.0908,0.431,442107,0.538,0.0179,B,0.0817,-8.147,Major,0.0302,,04/4,0.47,Folk
No,empty_field,Isa,3TnKDxGHuD8sxJ0H9myfpj,No,No,60394,37,0.545,0.228,,0.446,0.598,F,0.101,-11.902,Minor,0.0431,179.972,04/4,0.0697,Folk
No,empty_field,Long Division,5ig7Zg3ULxQam70XgvYaJp,No,No,74074,42,0.00206,0.522,229867,0.761,0.000961,G,0.104,-7.032,Major,0.0605,164.265,04/4,0.67,Folk
No,empty_field,Ocean Breathes Salty,2oLwDI8tZUOh6SmTMRRfKs,No,No,25658,56,0.0407,0.646,224333,0.964,3.65e-06,G,0.293,-3.177,Major,0.0369,,04/4,0.747,Folk
No,empty_field,When It Don't Come Easy,72P1vnJHb7e4hzaaur1her,No,No,52698,45,0.754,0.525,292773,0.329,0.0106,C#,0.156,-8.806,Major,0.0279,98.065,04/4,0.0786,Folk
No,empty_field,...Familiar Place,6VMOumSkSr8XbhK6ffCsfB,No,No,30488,62,0.0128,0.214,175778,0.148,0.058,G,0.113,-17.775,Major,0.037,46.591,04/4,0.0277,Folk
No,empty_field,You're Too Weird,6oOptZL9t4WIbFBUQbWPW4,No,No,180460,44,0.0421,0.682,226120,0.837,0.313,G,0.322,-7.902,Major,0.0374,79.598,04/4,0.886,Folk
No,empty_field,Peggy Sue,5iogKheqFC4DTFCy8i1LXh,No,No,92439,55,0.86,0.677,,0.277,2.04e-06,A,0.124,-14.112,Major,0.0342,148.116,04/4,0.591,Folk
No,empty_field,Bella Donna,5ZyJMGUzLhY2wQuTeZVyse,No,No,159593,43,0.916,0.464,183253,0.129,0.00151,A,0.254,-15.068,Major,0.0336,,04/4,0.2,Folk
No,empty_field,Everything Hits at Once,7gkPG2e1tKqXJ8FPmqt3gB,No,No,203054,46,0.213,0.785,244240,0.575,0.000144,A,0.101,-8.105,Major,0.0341,123.026,04/4,0.558,Folk
No,empty_field,Crime,0PGVmGVnLNF58JFieI3p14,No,No,123200,49,0.122,0.585,195960,0.868,0.446,D,0.356,-6.345,Major,0.0279,120.697,03/4,0.739,Folk
No,empty_field,Feel Like Makin' Love - 2015 Remastered Version,7qdoRKLqMk9puxijyDnbCh,No,No,131966,68,0.326,0.543,,0.529,0.00269,G,0.709,-9.717,Major,0.0301,85.126,04/4,0.746,Folk
No,empty_field,Giving Up The Gun,2IPWIK1PH9ArgXTaKmk7Ly,No,No,133310,53,0.00124,0.637,286160,0.88,0.000164,A,0.0586,-5.202,Major,0.0512,134.035,04/4,0.746,Folk
No,empty_field,I'm Always In Love,5QArbhcHhpW48U4cK3Joj9,No,No,96574,40,0.919,0.715,211880,0.121,0.0185,G,0.15,-15.634,Major,0.0412,116.02,04/4,0.504,Folk
No,empty_field,Dream a Little Dream of Me,44ktOgpXT84F9XUJRWraO7,No,No,38362,42,0.923,0.546,125107,0.0947,,C,0.274,-15.3,Major,0.0322,78.583,01/4,0.411,Folk
No,empty_field,"O' Sister - Live In Vernon, BC April 13th, 2017",0brRrVCLBril7iGitAIUEr,No,No,214227,33,0.938,0.392,259776,0.176,0.00571,B,0.714,-12.187,Minor,0.0364,75.803,04/4,0.316,Folk
No,empty_field,You're My Home,7GyDcM22nxCJHcQa11fbYk,No,No,173165,47,0.164,0.567,191533,0.512,1.64e-05,F,0.183,-12.641,Major,0.0283,93.114,04/4,0.612,Folk
No,empty_field,Once I Was,03RruqL6P3illbLLitAKnB,No,No,34927,49,0.11,0.34,,0.427,0.615,C#,0.122,-10.042,Major,0.0312,120.646,03/4,0.404,Folk
No,empty_field,Silhouettes - From “The Hunger Games: Catching Fire” Soundtrack,12eDbBdDisxUWkZa3gOUf2,No,No,74494,52,0.00164,0.491,271307,0.589,0.398,B,0.198,-9.058,Minor,0.0356,116.74,04/4,0.134,Folk
No,empty_field,Rest of My Life,1e58dwIR9Jta6ZJLIoyH48,No,No,52790,41,0.597,0.699,219707,0.258,,G#,0.0944,-10.267,Major,0.0402,111.869,03/4,0.38,Folk
No,empty_field,Laughing With A Mouth Of Blood,4Zk1U4dvGfOdjnp4N8VSG8,No,No,27078,39,0.0042,0.658,181733,0.686,0.539,A#,0.126,-8.785,Minor,0.0288,,04/4,0.66,Folk
No,empty_field,Glorious,43yE6BbnaastXfc0BFyx0a,No,No,78987,38,0.0844,0.421,204053,0.702,,F,0.0887,-6.195,Minor,0.04,76.016,04/4,0.356,Folk
No,empty_field,Gone for Good,5vUmRUVasfuWK6OosNjt3e,No,No,130845,49,0.0063,0.623,193507,0.691,,C,0.0751,-3.744,Major,0.0261,114.06,04/4,0.488,Folk
No,empty_field,Blackbird,39aUndmEXLVPPyme6y2ivJ,No,No,132011,55,0.871,0.44,141200,0.352,0.00222,A,0.103,-8.547,Major,0.0321,,04/4,0.442,Folk
No,empty_field,What Now,6lvb3oPln3XaKu2pqv2tTG,No,No,115925,25,0.592,0.473,292302,0.189,2.84e-06,D,0.101,-12.668,Major,0.0284,,03/4,0.0736,Folk
No,empty_field,Night Moves,6g7tKsyhAg230I3qzKjhjJ,No,No,72693,71,0.432,0.705,324423,0.743,0.0133,C#,0.103,-6.631,Major,0.042,118.552,04/4,0.374,Folk
No,empty_field,In A Drawer,6ZXoX3GiljGiuQpGCjWJI3,No,No,90911,47,0.133,0.573,238907,0.717,0.00138,F#,0.159,-6.821,Major,0.036,140.035,04/4,0.335,Folk
No,empty_field,95,6Cwj83JPEgIMhdzed0idpn,No,No,212078,50,0.688,0.663,234800,0.553,,C#,0.176,-6.451,Major,0.028,128.988,04/4,0.344,Folk
No,empty_field,Son Of Sam,4W7f4EzaVPJfLvmYwls6l6,No,No,94431,53,0.0102,0.517,184333,0.775,0.000629,G,0.314,-6.265,Major,0.026,95.93,04/4,0.309,Folk
No,empty_field,Southern Nights,3Gda1sTo2ZjbztjjsnAsP3,No,No,139686,69,0.0989,0.697,180027,0.813,0.0232,B,0.583,-8.89,Minor,0.0315,95.301,04/4,0.85,Folk
No,empty_field,gun-shy,0KfuNfBCVtzIWdoCmsZoJ8,No,No,178999,45,0.301,0.753,270666,0.582,0.000134,F#,0.0776,-8.482,Minor,0.0395,117.047,04/4,0.595,Folk
No,empty_field,The Luckiest,6JJivd7GHDu8F0S1sTWHaE,No,No,44817,50,0.89,0.374,265293,0.185,0.000746,D,0.105,-11.846,Major,0.0366,120.519,04/4,0.226,Folk
No,empty_field,Hit 'Em up Style,0zRzEkNEBpYls87sEnbBWG,No,No,165348,48,0.778,0.577,236600,0.806,,C,0.371,-6.521,Major,0.0661,95.49,04/4,0.893,Folk
No,empty_field,Hurt for Me,0AphwbfFSlGgGDlXGeiEpu,No,No,82547,54,0.968,0.568,219480,0.046,0.000155,B,0.1,-17.929,Minor,0.0603,73.331,03/4,0.177,Folk
No,empty_field,Dream State...,5pUFt7Naaolk6dM0SwmHPv,No,No,81287,48,0.113,0.295,,0.278,0.469,G,0.127,-9.867,Major,0.0288,,04/4,0.109,Folk
No,empty_field,You Matter To Me,33yI8w64Wofm36f68cW8Mp,No,No,41714,54,0.912,0.246,250973,0.258,2.07e-05,F,0.105,-11.691,Major,0.0307,,03/4,0.295,Folk
No,empty_field,The Barrel - Edit,2ydBZKZD2nr7XTd64E2AVg,No,No,56157,58,0.743,0.738,219511,0.423,7.96e-05,B,0.119,-8.192,Major,0.0332,,04/4,0.612,Folk
No,empty_field,I Don't Want to Get Over You,7twVmetQlugzgUqdMNjdJ4,No,No,90834,39,0.0186,0.471,142600,0.866,0.00296,G,0.117,-8.019,Major,0.0886,120.415,04/4,0.265,Folk
No,empty_field,Starstruck,6MnXCwqhtaqbk1Rqjq1j4Z,No,No,78254,42,0.00958,0.616,234613,0.576,1.97e-05,E,0.114,-4.548,Minor,0.0325,145.073,04/4,0.315,Folk
No,empty_field,Private Life - 2006 Remaster,1jjzW5xDCIeVqPaQHU6kpr,No,No,141069,40,0.0491,0.676,,0.64,0.000317,E,0.0644,-7.823,Minor,0.0469,123.618,04/4,0.511,Folk
No,empty_field,Green Arrow,475BNv0DdjA6g09z9zFz3e,No,No,100412,56,0.797,0.174,,0.151,0.824,G,0.0871,-19.387,Minor,0.0334,174.264,04/4,0.0785,Folk
No,empty_field,Studio 6,0YIJ5WfVKpq7B21QRkmRJR,No,No,74749,42,0.733,0.498,193707,0.208,0.011,F,0.0977,-12.607,Major,0.0343,,03/4,0.125,Folk
No,empty_field,"Mad World - Recorded at Metropolis Studios, London",1poVoJUgF0Brh8TgJc9MNv,No,No,203035,60,0.943,0.585,,0.211,1.67e-05,F#,0.0962,-11.807,Major,0.0358,92.449,04/4,0.386,Folk
No,empty_field,To You Alone - Acoustic,4fY6EU3jUQQISiUR8DLXuM,No,No,198910,44,0.969,0.353,154696,0.0124,0.00763,G,0.114,-21.585,Major,0.0367,81.23,05/4,0.135,Folk
No,empty_field,Domino,5wBaNy59nK8hJnx8AB2zRe,No,No,120785,57,0.321,0.731,189427,0.555,0.000103,D,0.0527,-13.684,Major,0.0519,131.26,04/4,0.935,Folk
No,empty_field,Run From Me,4YZbVct8l9MnAVIROnLQdx,No,No,47645,39,0.19,0.44,,0.416,0.723,B,0.11,-7.222,Major,0.0322,101.93,03/4,0.412,Folk
No,empty_field,Seen It All Before,72bwwzxhRQN8u6I6R6hwtO,No,No,199642,45,0.442,0.555,,0.215,0.000125,D,0.115,-11.355,Major,0.0334,126.41,04/4,0.143,Folk
No,empty_field,Where'd You Go,6dnrppGRbt8fie18Lcd9Dd,No,No,77918,44,0.178,0.702,189227,0.549,0.00307,C,0.211,-8.466,Major,0.0254,110.844,04/4,0.846,Folk
No,empty_field,DLZ,06wTEKL2rSrSaOjFtgG8fj,No,No,96829,50,0.0326,0.598,228707,0.885,0.00265,G#,0.107,-3.992,Minor,0.0383,87.914,04/4,0.598,Folk
No,empty_field,You and I,0Th5fdeOOHGyuR0Xweuio8,No,No,148532,36,0.0214,0.454,,0.903,5.65e-06,A,0.319,-2.781,Minor,0.0465,91.084,04/4,0.742,Folk
No,empty_field,Shifting Sands,1dObJGQUgJ7tWxJ0byON6W,No,No,179180,51,0.128,0.226,234600,0.585,0.0233,D,0.112,-9.965,Major,0.0343,,03/4,0.655,Folk
No,empty_field,symbol,3vaONhSGEscyYeYoGpMLW4,No,No,114084,58,0.909,0.552,,0.616,0.877,G,0.127,-11.59,Major,0.0276,147.035,04/4,0.698,Folk
No,empty_field,The Stranger,5kkgZnhAHZVgRXUykt6uUG,No,No,53580,48,0.165,0.664,,0.878,7.64e-06,E,0.0812,-6.987,Minor,0.0837,,04/4,0.222,Folk
No,empty_field,Don't Come Around Here No More,2G7qIlRTXO0eivib8p48l6,No,No,127522,38,0.0004,0.502,,0.8,0.00661,F,0.132,-7.198,Major,0.0349,161.044,04/4,0.881,Folk
No,empty_field,Kick Drum Heart,4gvsfo3o5vnoUywb3nIix4,No,No,190758,49,0.192,0.713,174107,0.927,,C,0.118,-4.473,Major,0.0554,141.966,04/4,0.807,Folk
No,empty_field,Michigan,3fVodiStHwumFONYrDfo6H,No,No,148699,62,0.89,0.554,330772,0.235,0.00328,A#,0.114,-14.609,Major,0.0342,121.836,04/4,0.232,Folk
No,empty_field,June,4kNvYhyl8R6m1vykVkcuBu,No,No,152688,62,0.28,0.363,,0.362,2.03e-06,F,0.142,-8.516,Major,0.0339,146.104,04/4,0.179,Folk
No,empty_field,Cathedral,0BRK99SmPJZIvJoYqCSMNc,No,No,157321,48,0.709,0.425,170391,0.582,,G#,0.121,-6.309,Major,0.119,,04/4,0.39,Folk
No,empty_field,Icicle Tusk,4qGK21F2n8zYRNsllinNaS,No,No,195461,41,0.522,0.47,,0.31,1.29e-06,F,0.106,-7.625,Major,0.0302,,04/4,0.0904,Folk
No,empty_field,I'm So Lonesome I Could Cry,3TOd01SzdA9SaX2vaLrQqy,No,No,131174,46,0.863,0.606,171680,0.183,0.000485,G,0.183,-14.372,Major,0.0448,81.976,04/4,0.365,Folk
No,empty_field,Sudden Love - Acoustic,6OyRpRa1xjDNriftwh1dZR,No,No,197402,59,0.839,0.717,,0.312,2.04e-06,C,0.124,-12.202,Major,0.0335,,04/4,0.315,Folk
No,empty_field,Give Me Tonight,2jAFckpqgRqKzzYaLsWlUR,No,No,177554,53,0.739,0.648,262327,0.368,0.0109,C#,0.179,-10.636,Major,0.0373,88.057,04/4,0.257,Folk
No,empty_field,Then Again,5gMwA9bFsg7j3sgl9dHIww,No,No,178531,48,0.483,0.63,,0.358,0.643,C,0.118,-13.156,Major,0.0352,130.044,04/4,0.21,Folk
No,empty_field,Stop Your Crying,4KoecuyOpZaNFZ0UqVsllc,No,No,20286,37,0.957,0.6,128307,0.143,2.55e-05,B,0.147,-13.562,Major,0.0389,144.107,04/4,0.599,Folk
No,empty_field,Speak Too Soon,77PMAmP3sXZK4zqNcQ1Ott,No,No,208169,61,0.571,0.705,173605,0.443,0.000116,G,0.109,-10.765,Major,0.0716,151.751,04/4,0.306,Folk
No,empty_field,Hire,6o3gGoguyNeY83nrmW2QBV,No,No,200465,49,0.167,0.439,175418,0.58,3.71e-05,G,0.0897,-7.602,Major,0.0304,164.088,04/4,0.154,Folk
No,empty_field,Right On Time,47Elqv3YIYaVOwWYNQRQIj,No,No,195339,44,0.0575,0.554,288667,0.648,0.000214,A,0.119,-6.725,Major,0.0299,101.678,04/4,0.372,Folk
No,empty_field,Fool's Gold,7uPnE8YMOB35uV4PSYwXLs,No,No,159444,58,0.867,0.501,254920,0.294,0.0068,A,0.131,-13.375,Major,0.0302,,04/4,0.191,Folk
No,empty_field,"If I Go, I'm Goin'",6yRYHEfgKfPpBHgRvzrUwt,No,No,199190,42,0.859,0.567,264867,0.128,0.00763,D#,0.106,-14.717,Major,0.0311,,04/4,0.187,Folk
No,empty_field,For Your Love,3qUdZAW8nrPp8J8YV3jM1C,No,No,51943,57,0.236,0.347,150627,0.638,,D,0.0894,-10.258,Major,0.0409,94.506,04/4,0.61,Folk
No,empty_field,Good Ol' Fashion Nightmare,56ZYrbgwxMpZvTKyQMHDs8,No,No,67510,45,0.000498,0.643,,0.962,0.0574,F#,0.164,-5.085,Major,0.0367,102.47,04/4,0.82,Folk
No,empty_field,Speeding Cars,0TlpCAYnDE2cEp6KbzVCYM,No,No,32041,62,0.207,0.501,242093,0.743,1.55e-05,F,0.0793,-6.379,Minor,0.0348,91.01,04/4,0.224,Folk
No,empty_field,Every Time I See A River,3fQeDukHzDWgebXmx7EQGz,No,No,61800,49,0.703,0.644,283267,0.367,0.000138,D,0.205,-10.883,Major,0.0366,77.554,04/4,0.559,Folk
No,empty_field,The Remains of Rock & Roll,3JG2VnwaVmVLf8BUGw7QlK,No,No,141374,60,0.012,0.622,294520,0.676,1.82e-05,C,0.0804,-6.385,Major,0.0252,111.984,03/4,0.709,Folk
No,empty_field,Old World,0fNCLvSVUEK7NTwhu5vk5B,No,No,104610,51,0.0104,0.529,240960,0.796,0.00256,A,0.115,-8.668,Minor,0.0294,136.431,04/4,0.889,Folk
No,empty_field,Love Is Mystical,4AP07Dho717JM5MgHRySQ8,No,No,124842,65,0.006,0.572,214360,0.864,8.06e-06,G,0.217,-5.099,Minor,0.0395,106.018,04/4,0.667,Folk
No,empty_field,"Decatur, or, Round of Applause for Your Step-Mother!",459vUKlvigDw1BoqAwDIds,No,No,99367,45,0.921,0.708,,0.389,4.85e-05,C,0.74,-10.06,Major,0.0524,130.008,04/4,0.433,Folk
No,empty_field,Do You,1lsBTdE6MGsKeZCD6llNu7,No,No,62160,51,0.0756,0.674,212653,0.936,0.000748,E,0.192,-2.166,Major,0.0271,128.083,04/4,0.948,Folk
No,empty_field,You’ve Got a Woman,3xtvbmRrXAb5m5ng0KPMSk,No,No,206861,51,0.197,0.49,,0.83,9.41e-05,A#,0.349,-5.178,Minor,0.0366,150.048,04/4,0.763,Folk
No,empty_field,Stuck In The Middle With You,5byKgHfLyJiP3n8xbO9L78,No,No,197274,72,0.0825,0.787,203893,0.541,0.000311,G,0.065,-10.437,Major,0.0403,124.194,04/4,0.962,Folk
No,empty_field,The Book of Love,53BZ6XygAoubR5DU5w38Vq,No,No,213307,54,0.978,0.484,162413,0.262,5.99e-05,G,0.117,-13.286,Major,0.0263,98.516,04/4,0.332,Folk
No,empty_field,Look It Here,5XxNdm5X6Gu1ZY39cdxM17,No,No,152063,48,0.0555,0.663,183079,0.873,0.025,F,0.338,-4.94,Minor,0.0312,117.025,04/4,0.915,Folk
No,empty_field,Darlene,0yP7rrcH9iRjwaDz4Ut0UY,No,No,169820,49,0.589,0.644,179680,0.27,0.00136,C,0.122,-11.37,Major,0.0288,131.949,03/4,0.157,Folk
No,empty_field,Follow the Sun,1xhiKL4UgfkAfnCUg6HEpA,No,No,43070,67,0.532,0.613,255493,0.391,2.63e-05,C,0.109,-10.749,Major,0.0385,123.985,04/4,0.218,Folk
No,empty_field,January Hymn,0JkLImaybz8gfwyyPpslVW,No,No,111419,40,0.893,0.564,192400,0.273,,D,0.0863,-9.676,Major,0.0294,,04/4,0.319,Folk
No,empty_field,Queen of Diamonds,5O9Dz0h08LuBi0aVvDcylh,No,No,142629,55,0.87,0.467,,0.37,6.59e-06,D#,0.119,-8.901,Minor,0.0319,148.74,04/4,0.197,Folk
No,empty_field,The Gold - Nick Waterhouse Remix,78dXtKeSKsz9eo3PddPtMy,No,No,203973,55,0.306,0.684,249773,0.535,0.0109,A,0.154,-9.827,Major,0.0455,120.082,04/4,0.524,Folk
No,empty_field,Georgica Pond,33RrcL9vPax7BkUg95Kp7t,No,No,207990,42,0.901,0.319,256740,0.158,,G,0.1,-11.686,Major,0.0471,103.203,05/4,0.138,Folk
No,empty_field,Sverker,4diUG4YVYzfNL7a3cawE7N,No,No,137295,49,0.247,0.499,271653,0.725,0.938,E,0.117,-9.077,Major,0.0535,117.994,04/4,0.181,Folk
No,empty_field,Oh!,1cR7s0ghhOj56nhTjwSIRO,No,No,102046,51,0.732,0.676,248709,0.343,0.392,A,0.118,-12.995,Minor,0.0973,120.088,04/4,0.262,Folk
No,empty_field,placeholder,7m6NKiP2uUoDzWS1GxBfFt,No,No,149672,49,0.0292,0.491,230007,0.412,0.00133,F#,0.088,-9.369,Minor,0.0258,133.648,04/4,0.414,Folk
No,empty_field,John My Beloved,00Tj85tQ58AZlF1CWZZjkT,No,No,125050,52,0.962,0.582,304871,0.0715,2.87e-06,G,0.139,-23.017,Major,0.04,120.053,03/4,0.235,Folk
No,empty_field,Serve The Song,1BsW6G8T2QhG5RYykq58AF,No,No,207785,50,0.187,0.365,193747,0.641,0.000699,A,0.104,-5.908,Major,0.0311,171.924,04/4,0.439,Folk
No,empty_field,Sounds Like Hallelujah,322vI2bPcLJeDxltXD9hzD,No,No,215120,50,0.307,0.356,,0.395,1.36e-06,C,0.332,-8.289,Major,0.0251,,04/4,0.258,Folk
No,empty_field,The Pusher,7swTZr50nSpeq9469IJ9LI,No,No,181412,53,0.222,0.474,352907,0.382,0.0195,C,0.149,-13.291,Major,0.0252,80.8,04/4,0.69,Folk
No,empty_field,Do Right,07AQbb8xIEj3bF082KEwJp,No,No,66045,54,0.62,0.72,,0.361,,F,0.113,-11.619,Major,0.0411,132.921,04/4,0.231,Folk
No,empty_field,Cover My Own - Acoustic,4xdjhW9xBcPBJflvrieeR0,No,No,65545,45,0.952,0.757,233520,0.14,0.091,G,0.111,-15.911,Major,0.0467,130.051,04/4,0.267,Folk
No,empty_field,The Master's Call,16sHyyLrE4cFM5N2uCURwV,No,No,187898,53,0.809,0.693,185467,0.387,,D#,0.117,-9.995,Major,0.0815,,04/4,0.56,Folk
No,empty_field,Remember Me Young,7AvtnoF1uC79KL1IECQf3S,No,No,82229,46,0.0333,0.502,265720,0.873,0.836,D,0.137,-6.715,Major,0.0457,162.109,04/4,0.349,Folk
No,empty_field,Retrospect,06am46cX3Z6YlSsg0TyVHA,No,No,197769,56,0.000277,0.414,204004,0.896,8.29e-05,C#,0.365,-4.128,Major,0.085,159.054,04/4,0.498,Folk
No,empty_field,Watercolors,5alqoNKmqLskj2xrY02g0Y,No,No,22513,37,0.91,0.643,,0.187,4.71e-06,C,0.103,-10.712,Major,0.0424,110.699,04/4,0.477,Folk
No,empty_field,Sligo River Blues,14Ik0sMocPeE6UAF68L42c,No,No,186588,43,0.978,0.385,185400,0.269,0.911,B,0.124,-13.268,Major,0.0356,80.027,04/4,0.41,Folk
No,empty_field,All the Wine,5SzeaQhma0FZMgNho6tXU7,No,No,146267,49,0.000753,0.605,195320,0.853,0.0531,C,0.0995,-4.84,Major,0.0265,119.995,04/4,0.636,Folk
No,empty_field,Neighbors,0rch4LXVKv8auzUU8TQh4x,No,No,163230,51,0.281,0.733,,0.795,4.35e-06,E,0.125,-5.266,Minor,0.0279,102.972,04/4,0.855,Folk
No,empty_field,House Of Stone,02Zv0mxv5iIUuIggtnCRw6,No,No,153185,51,0.929,0.413,196813,0.171,0.00591,D,0.083,-12.314,Major,0.0293,81.966,04/4,0.166,Folk
No,empty_field,I'd Love You to Want Me,2rzGN2eI7TsJe5xzx9sOb2,No,No,154261,58,0.122,0.431,,0.543,0.000123,A#,0.0598,-9.96,Major,0.0394,77.507,04/4,0.44,Folk
No,empty_field,Gun Song,4fkUsaC0dJfHp5N1kIrZlr,No,No,204277,54,0.294,0.683,216547,0.713,2.47e-05,G,0.0997,-5.512,Major,0.025,96.27,04/4,0.286,Folk
No,empty_field,Get You in the Mood - 45 Version,1uNhvxpkPrNHUNfeclo6xD,No,No,133002,46,0.302,0.651,235173,0.386,6.67e-05,A,0.0622,-16.775,Major,0.0361,,04/4,0.595,Folk
No,empty_field,Absolute Loser,2QP98UVNdKGoSw6jIJlNuv,No,No,94177,58,0.329,0.517,231800,0.512,0.0845,G,0.118,-10.392,Major,0.0288,89.953,04/4,0.398,Folk
No,empty_field,My Back Pages,5lxkPZ2kaSfkSF9CDyNNXm,No,No,159115,54,0.109,0.558,,0.524,,E,0.17,-10.528,Major,0.0339,123.243,04/4,0.727,Folk
No,empty_field,Wolf Like Me,1Spmq0UazGU6ovMIlGldZX,No,No,112111,60,0.00175,0.22,,0.8,0.00916,G,0.492,-5.11,Major,0.0504,176.047,04/4,0.213,Folk
