Selected,artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Miles Davis,"My Funny Valentine - Live at Philharmonic Hall, New York, NY - February 1964",4RrvySgpju5JH1q3nhZrQ2,90153,33,0.838,0.492,900933,0.149,0.578,G#,0.97,-15.895,Major,0.0444,128.094,04-Apr,0.254,Jazz
No,Thievery Corporation,Fragments,2tDHjMFbehKsqC1vpgSNS5,81447,44,4.77e-05,0.608,250867,0.738,0.767,D,0.338,-4.134,Minor,0.0259,94.017,04-Apr,0.586,Jazz
No,Us3,Cantaloop (Flip Fantasia),2WYNez5MS5eq8qSkyg2Iq4,126012,42,0.107,0.852,279360,0.655,2.07e-05,F,0.137,-11.498,Minor,0.0645,115.962,04-Apr,0.952,Jazz
No,Herbie Mann,Batida diferente,4MYveeHIgSsZuAVdQX2YNZ,78114,38,0.824,0.723,314547,0.341,0.912,G#,0.168,-16.29,Major,0.13,91.704,04-Apr,0.88,Jazz
No,Sonny Rollins,Without a Song - Remastered,3BhSiKrzvrROupHmoxq12R,184718,36,0.753,0.61,-1,0.28,0.00707,G#,0.145,-15.634,Major,0.0477,111.871,04-Apr,0.339,Jazz
No,Mujo,Geisha,5qJw5V16ISycNIENMO1RD0,32071,44,0.624,0.679,76380,0.251,0.896,A#,0.107,-12.849,Minor,0.0443,82.109,04-Apr,0.819,Jazz
No,L'Indécis,Her,4C9mOQnbfRjZCqlQDpCKFf,84110,44,0.566,0.643,235106,0.413,0.846,E,0.101,-7.694,Minor,0.0298,86.026,04-Apr,0.229,Jazz
No,A Tribe Called Quest,After Hours,2ee8NO9JDSFOkPIMwYCtvg,35684,40,0.44,0.826,278853,0.903,0.000999,A#,0.187,-5.449,Minor,0.262,,04-Apr,0.646,Jazz
No,Thievery Corporation,Heaven's Gonna Burn Your Eyes,3527uKxlEfmeXC7IZum4BY,46226,45,0.635,0.515,250360,0.336,0.514,A,0.0637,-9.812,Major,0.0286,,04-Apr,0.327,Jazz
No,Randy Crawford,Your Precious Love,2JwB5Et0nWP4KHIH2n4S5T,35183,0,0.591,0.635,342627,0.404,0.000214,A,0.68,-9.572,Minor,0.0498,,01-Apr,0.478,Jazz
No,Keith Jarrett,I Loves You Porgy,1TgDJSj2toOHuB2rybLdQb,145028,44,0.995,0.556,344693,0.0172,0.829,F,0.304,-22.447,Major,0.0978,102.663,04-Apr,0.116,Jazz
No,empty_field,Sam Cook,4oZtZjoi2QhWeqrmxeinwZ,120240,45,0.453,0.711,-1,0.606,0.0,C,0.109,-10.12,Major,0.306,86.902,04-Apr,0.434,Jazz
No,Quintette du Hot Club de France,Beyond The Sea (La Mer),3o0VMo5yueYfZT2jGw8lNl,148759,31,0.972,0.432,-1,0.198,0.832,F,0.0926,-17.448,Major,0.038,94.084,04-Apr,0.413,Jazz
No,Bohren & Der Club Of Gore,Bei Rosarotem Light,3UlvUnyiwwQFXTOpt0DlIU,171234,31,0.975,0.145,-1,0.0424,0.947,A,0.0783,-21.344,Minor,0.0395,139.469,04-Apr,0.0378,Jazz
No,Darryl Williams,Do You Remember (feat. Michael Lington),3K0oYa0vj24vqPGUq5wVsL,44036,36,0.306,0.732,254627,0.781,0.762,A,0.0583,-6.088,Minor,0.0281,117.982,04-Apr,0.926,Jazz
No,The Dynamics,Move on Up,5S7kFUo496CoItemffWQb9,43527,50,0.154,0.836,359213,0.709,0.392,B,0.0894,-9.135,Minor,0.0352,145.952,04-Apr,0.969,Jazz
No,Jimmy Durante,The Glory of Love,6Xo4TipvcDzaAXcL39zZ9Q,42710,41,0.788,0.487,-1,0.258,0.000213,F,0.0776,-11.801,Major,0.0361,96.645,04-Apr,0.516,Jazz
No,Emancipator,Elephant Survival (Live),3ISC0OWlikS5VyvQNIttlK,192554,43,0.0621,0.556,393288,0.865,0.0439,E,0.974,-7.881,Minor,0.0359,90.01,04-Apr,0.516,Jazz
No,Submotion Orchestra,All Yours,4RcttSz7uRL9O2NyuFKaW2,28668,40,0.626,0.385,277800,0.383,0.0128,A#,0.145,-8.979,Minor,0.0317,140.147,04-Apr,0.118,Jazz
No,Oscar Jerome,Misty Head / Sunny Street,3XHCh9F789Jl3gzv3C7VI3,42083,45,0.132,0.763,302875,0.672,0.00833,C#,0.413,-6.989,Major,0.233,99.956,04-Apr,0.488,Jazz
No,Astrud Gilberto,(Take Me To) Aruanda,6NfvFC54KQswlIWfCETnKD,20020,39,0.56,0.636,-1,0.438,0.0,A#,0.282,-15.49,Minor,0.116,106.14,04-Apr,0.634,Jazz
No,KLIM,Lifetime,453QwgDIG95NmmLqSxnPsR,135490,1,0.0211,0.49,154412,0.72,0.471,B,0.333,-7.18,Minor,0.382,168.313,04-Apr,0.684,Jazz
No,Aaron Taylor,Spaceship,7yBcGJFP5bAMpAfToEm0dm,152788,41,0.267,0.838,186181,0.535,2.06e-05,C,0.0565,-6.82,Major,0.287,105.083,04-Apr,0.78,Jazz
No,Proleter,Moonlight Jive,5xkNgedTp6xrbqt5gdq6TE,58258,37,0.159,0.753,-1,0.624,0.00113,B,0.135,-5.824,Major,0.0746,98.962,04-Apr,0.792,Jazz
No,Stanley Turrentine,Gibraltar,5b8dYrVhbb2f9wDgKH5GxI,76157,33,0.176,0.603,576013,0.597,0.158,F,0.161,-10.891,Major,0.056,90.992,04-Apr,0.718,Jazz
No,empty_field,Ghetto Matrix,1fC0C3CZmF8A8cTKhhfwp4,173934,40,0.359,0.592,226520,0.769,0.0143,D,0.122,-7.127,Minor,0.19,171.94,04-Apr,0.223,Jazz
No,TRI4TH,Game Changer,6Pf46Rah6cYDPy6mtNYpxB,114710,33,0.0473,0.452,-1,0.948,0.041,G#,0.265,-1.867,Major,0.0737,172.979,04-Apr,0.699,Jazz
No,Bonus Points,It's Better This Way,3BuJIqikQzxSfPAdOoksPm,22569,54,0.0803,0.85,197354,0.589,0.322,F#,0.111,-10.85,Minor,0.0471,89.988,04-Apr,0.961,Jazz
No,Mildlife,The Magnificent Moon,0Gms0Ad9iBfwoInbDbSoLn,171962,47,0.558,0.59,532067,0.802,0.699,F,0.164,-5.776,Minor,0.0371,,04-Apr,0.637,Jazz
No,Ronnie Laws,Every Generation - Remastered,2D84KIncAL2dHXPvCGhDUa,120498,31,0.263,0.497,349600,0.582,0.000446,B,0.17,-8.446,Minor,0.0276,139.734,04-Apr,0.351,Jazz
No,empty_field,Las Caleñas Son Como las Flores,0n43aLT8CYhnHijg1qeD6z,208401,41,0.323,0.687,237253,0.78,0.0,A,0.102,-6.627,Minor,0.154,95.808,04-Apr,0.941,Jazz
No,empty_field,Old Devil,43MDxELIVi7bswI7IX7fC7,141333,40,0.165,0.616,-1,0.599,0.813,C,0.141,-13.144,Minor,0.0424,,04-Apr,0.449,Jazz
No,Fourplay,Max-O-Man,297rZsBEjFw9d0Gl3iBLnd,169819,34,0.256,0.695,-1,0.595,0.918,A#,0.122,-10.526,Minor,0.0499,74.113,04-Apr,0.838,Jazz
No,empty_field,"'Round Midnight - Live from Olympia Theatre, Paris",4TVSfsnibpVekDd025NHdd,205851,32,0.884,0.486,336893,0.29,0.0221,A#,0.101,-13.88,Minor,0.0554,129.178,04-Apr,0.295,Jazz
No,The Dramatics,Hey You! Get Off My Mountain,4Lz7zvtWOXJlJ591pSo7Tu,21119,36,0.123,0.551,-1,0.562,2.62e-05,A,0.292,-9.978,Major,0.0348,,04-Apr,0.749,Jazz
No,The Pharcyde,I'm That Type Of Nigga,0JTefbFPZDuYOv2syMKElS,76650,50,0.00111,0.847,316827,0.773,0.0,G,0.254,-7.365,Major,0.232,,04-Apr,0.473,Jazz
No,Loscil,Angle of List,2eoGcaDto2UPeaWGrFPEoL,148053,43,0.925,0.136,-1,0.00215,0.817,D,0.095,-33.623,Minor,0.0455,67.749,04-Apr,0.0343,Jazz
No,Irakere,Aguanile Bonko,4SIoje2pEfZWjq98ZJm1lr,174445,37,0.178,0.558,296733,0.789,0.0129,C,0.794,-13.697,Major,0.229,132.926,04-Apr,0.58,Jazz
No,empty_field,Imagination,4YHwQliarh4SDnFw3gv2Lu,182788,35,0.486,0.378,315787,0.613,0.000125,A#,0.602,-11.642,Major,0.0397,174.669,04-Apr,0.767,Jazz
No,Funkadelic,Red Hot Momma,6S3JlDAGk3uu3NtZbPnuhS,52921,34,0.428,0.637,286720,0.792,0.000432,G,0.296,-7.468,Major,0.232,100.197,04-Apr,0.726,Jazz
No,Biosphere,Oi-1,0BAVZv9yFpfHWWZY7XeWxx,148612,43,0.105,0.763,309587,0.261,0.723,G,0.155,-17.004,Major,0.0337,119.988,04-Apr,0.114,Jazz
No,BluntOne,Third World,6silqAexSOSvvCkpjW0xkT,50673,35,0.000796,0.619,99181,0.546,0.893,C#,0.111,-10.348,Major,0.193,174.572,04-Apr,0.358,Jazz
No,John Coltrane,Time After Time,2BeELbhjq3hjD6ZZa5iRny,116470,54,0.916,0.58,463907,0.162,0.309,D#,0.123,-14.174,Major,0.0344,91.207,04-Apr,0.365,Jazz
No,Brian Culbertson,So Good,40lm5PFVQopOYaIXmyWNS9,197733,34,0.541,0.759,252720,0.635,0.953,C#,0.0952,-9.952,Major,0.0275,110.99,04-Apr,0.862,Jazz
No,Atlantic Five Jazz Band,Fly Me To The Moon,6iJrOkXZBPgPw1KzfByxCb,80005,36,0.991,0.39,-1,0.289,0.893,C,0.126,-12.855,Minor,0.0358,88.855,04-Apr,0.382,Jazz
No,empty_field,Tomorrow Is My Turn,4PymlxptfDiofHNvixDiRj,86758,46,0.925,0.404,168307,0.329,0.000152,G,0.146,-12.516,Minor,0.0362,103.876,03-Apr,0.666,Jazz
No,empty_field,J Dillalude,217LuteR9uZbrD0Z1FYkt0,212206,33,0.489,0.539,266653,0.217,0.306,F,0.104,-19.306,Minor,0.0457,87.531,04-Apr,0.689,Jazz
No,Kenny G,The Way We Were,0yVq58uQ2Bp2OVADYlLHNk,87807,37,0.266,0.267,170360,0.394,0.0788,D#,0.108,-8.909,Major,0.0383,166.721,04-Apr,0.0414,Jazz
No,Triosence,Leave Me Here,4P90OxmWTJI5uAt9e65lMV,215130,53,0.859,0.456,243013,0.257,0.475,A#,0.111,-16.877,Minor,0.0298,104.311,04-Apr,0.181,Jazz
No,Acoustic Alchemy,Only In My Dreams,1o183oAaUbloCxDnLgnHYA,34757,32,0.407,0.622,353773,0.551,0.665,E,0.348,-10.983,Minor,0.0249,97.992,04-Apr,0.546,Jazz
No,Astrud Gilberto,Solo el Fin (For All We Know),08w1hnWW4GhVm61DoVojsY,207947,43,0.96,0.381,191467,0.0659,0.0388,G,0.172,-23.737,Major,0.0337,134.652,04-Apr,0.237,Jazz
No,Andy Williams,The First Noël,1YWSu9evuI3YMR8n3tq2fv,88679,36,0.914,0.213,187000,0.233,0.0,C,0.265,-10.745,Major,0.0286,,03-Apr,0.351,Jazz
No,Caligula's Horse,Marigold,1qb38ovGv4fTZ1DR0mRfmn,77561,43,8.24e-06,0.28,379747,0.928,0.00255,D,0.293,-4.609,Major,0.0678,139.958,04-Apr,0.0891,Jazz
No,$olal,Psycho Girls & Psycow Boys - Haaksman & Haaksman remix,2UMm9RGXfhSRfELkf5T0Ma,206850,48,0.086,0.782,274827,0.54,0.683,A,0.131,-9.167,Minor,0.0411,110.031,04-Apr,0.426,Jazz
No,The Latin Brothers,Sobre las Olas,1hkuE5RTwC3iWrtFK1cGDY,123448,43,0.377,0.761,204560,0.683,0.000338,F,0.0715,-6.177,Major,0.0535,,04-Apr,0.913,Jazz
No,empty_field,Nobody Knows You When You're Down and Out,19U4OUeTLiW0EPuppIgunu,64849,51,0.996,0.603,176800,0.0443,0.00368,E,0.177,-12.054,Major,0.0665,66.082,03-Apr,0.233,Jazz
No,Roy Ayers,Liquid Love,5BoAB0MtvquJvdLaWrgn36,47479,46,0.0812,0.463,286533,0.6,0.0437,A#,0.036,-6.968,Minor,0.0259,82.623,04-Apr,0.652,Jazz
No,Judy Garland,The Jitterbug - Outtake,0qgiFuYhYuwtFXEwYakddE,67297,32,0.842,0.492,205333,0.45,0.000298,G,0.568,-12.872,Major,0.0851,109.04,04-Apr,0.593,Jazz
No,The Manhattan Transfer,Tuxedo Junction,2bVzfgrlscQu6yVpbYVnvF,74522,43,0.684,0.716,-1,0.31,4.82e-06,C#,0.0586,-11.676,Minor,0.04,111.458,04-Apr,0.482,Jazz
No,Tommy Olivencia,Lo Dudo,0zCckv4tx3KzJ5GGTRbbLf,207823,41,0.739,0.665,-1,0.724,0.0,B,0.33,-5.681,Minor,0.0442,93.294,04-Apr,0.682,Jazz
No,Paul Hardcastle,Easy Street,0oL8szMtMKq8rRxPMdzGXk,42162,27,0.579,0.674,246280,0.627,0.731,D,0.127,-9.297,Major,0.0359,93.006,04-Apr,0.579,Jazz
No,Charlie Parker,All The Things You Are,3QoluTg37riOdS5Jq3qlW6,30136,38,0.961,0.554,169533,0.0787,0.505,G#,0.11,-17.683,Major,0.0458,127.889,04-Apr,0.51,Jazz
No,Everette Harp,Old School,023OVLNzXhX0j7CxswUt6D,139841,32,0.256,0.778,266960,0.608,0.624,C,0.113,-8.248,Major,0.0387,102.987,04-Apr,0.558,Jazz
No,Parov Stelar,Jimmy's Gang,6Gm1DPTZmMEB8U1db5oVyh,89853,52,0.0882,0.902,327400,0.692,0.823,A,0.0884,-7.057,Minor,0.0714,,04-Apr,0.461,Jazz
No,Roy Hargrove,I'm Not So Sure,1GMrZfQj57kgvIRQDRg6OT,189463,35,0.395,0.446,348973,0.541,0.656,F#,0.0835,-10.032,Major,0.0682,170.955,03-Apr,0.696,Jazz
No,Tony Bennett,The Way You Look Tonight,13DPzltcv8RmuzQDfw2ItH,21459,58,0.946,0.421,203307,0.0533,0.000437,C,0.131,-22.052,Major,0.0405,,04-Apr,0.111,Jazz
No,Pearl Django,Floyd Hoyt Rides Again,3pFoRyXyPuCFQ3L5Z2mlp8,123022,32,0.919,0.762,256673,0.392,0.77,G,0.134,-10.785,Major,0.139,97.996,04-Apr,0.62,Jazz
No,empty_field,Sombre Dimanche / Le Rubis,0HFvXXJzqYov18NItxpJmT,123976,46,0.862,0.755,238093,0.436,0.0363,G,0.222,-10.018,Minor,0.0807,117.343,04-Apr,0.607,Jazz
No,Drips Zacheer,Moondance,4O2aCfXPP9FfPoIPixwVBz,123136,48,0.842,0.687,137375,0.566,0.871,F,0.122,-9.764,Major,0.12,166.7,04-Apr,0.527,Jazz
No,Michael Franks,Down In Brazil,6R8XKSzEw5DteWa9zAOhq3,115617,42,0.403,0.708,272400,0.277,0.00239,B,0.0869,-20.639,Major,0.0363,132.862,04-Apr,0.85,Jazz
No,empty_field,Iron Lung,2NAbfM5mIpZ3Y2u9mbX4K5,198616,32,0.000637,0.729,220752,0.659,0.479,F,0.118,-5.363,Minor,0.0329,150.049,04-Apr,0.311,Jazz
No,Benny Sings,Don't Say It's Over,4fbvXwMTXPWaFyaMWUm9CR,215443,37,0.603,0.937,-1,0.434,0.817,D,0.103,-11.581,Major,0.0687,128.72,05-Apr,0.971,Jazz
No,A Tribe Called Quest,Rock Rock Y'all,13aTJyIiL95yMLU5df5jts,153301,42,0.069,0.926,-1,0.532,0.0,F#,0.0619,-12.841,Major,0.291,93.352,04-Apr,0.873,Jazz
No,Thievery Corporation,(The Forgotten People),0H6QzeRNVVpwON9iNCD73e,107668,44,0.0164,0.712,190907,0.814,0.853,G,0.0508,-6.1,Major,0.0718,97.538,04-Apr,0.645,Jazz
No,Joshua Redman,Body & Soul,5YY7ht3PCArlLjLbcTiAvh,31933,0,0.849,0.5,290467,0.0978,0.442,A#,0.109,-18.634,Minor,0.0424,112.853,04-Apr,0.319,Jazz
No,Chuck Loeb,"North, South, East And Wes",0BdypApuQnvtlE1SgqyNIJ,26576,30,0.83,0.856,335067,0.676,0.818,G,0.101,-8.494,Major,0.0421,,04-Apr,0.786,Jazz
No,Boney James,Don't Let Me Be Lonely Tonight,2HNZxbvFvasRtlOJ9M6DgR,137884,30,0.523,0.724,256413,0.232,0.00893,F,0.0981,-11.537,Minor,0.0453,134.13,03-Apr,0.408,Jazz
No,Pete Rock,To Each His Own (feat. Large Professor & Q-Tip),3LW0WUtgT8ZoOopqdFnnyS,150746,41,0.138,0.794,321853,0.562,0.00225,B,0.159,-7.238,Major,0.125,96.911,04-Apr,0.603,Jazz
No,goosetaf,Waltz,5RS51zaNAuiQqD8kj5i7gN,124977,53,0.835,0.762,103432,0.188,0.404,D#,0.111,-14.005,Minor,0.189,87.082,04-Apr,0.587,Jazz
No,Nujabes,Perfect Circle,074ye336kK7KawpVUSnoBX,194654,40,0.634,0.826,240667,0.524,0.000119,B,0.106,-11.631,Minor,0.0607,80.737,04-Apr,0.815,Jazz
No,Jerry Vale,Tango Della Gelosia (Jealous Of You),0m1enJeMckm07EP3XSWudD,119167,34,0.759,0.273,187400,0.313,0.0,G,0.309,-12.47,Major,0.0315,110.31,04-Apr,0.297,Jazz
No,Vince Guaraldi Trio,The Christmas Song,2429r9IiXTL6j4zCnDao7v,51040,44,0.993,0.415,196933,0.154,0.932,A#,0.103,-16.553,Major,0.0381,60.266,04-Apr,0.187,Jazz
No,Peggy Lee,Johnny Guitar - Single Version,3aaD4n5xT3ok0yTFdnbMKC,87638,35,0.912,0.354,178427,0.238,0.00135,E,0.154,-14.435,Minor,0.0335,80.201,04-Apr,0.164,Jazz
No,Minnie Riperton,"Baby, This Love I Have",5hPwcjJA1hqD4EeztYF614,196737,50,0.315,0.589,250867,0.437,0.00127,F#,0.0944,-12.581,Minor,0.0487,83.263,04-Apr,0.731,Jazz
No,empty_field,Not In Our Name,26ZnRGLAzPzvqWw9OEAdxr,105594,38,0.722,0.381,377040,0.442,0.866,G,0.12,-11.169,Minor,0.0332,88.849,03-Apr,0.447,Jazz
No,empty_field,Dynamite,1aSvRvhCPXe4078ZS8O8Qd,168811,47,0.0642,0.85,-1,0.707,3.49e-06,C#,0.139,-6.026,Minor,0.0604,114.387,04-Apr,0.706,Jazz
No,Maynard Ferguson,Chameleon,3UWidDMD5KcDBZevFGXm9Q,31278,37,0.357,0.596,275267,0.442,0.712,G#,0.0485,-10.203,Major,0.0429,95.085,04-Apr,0.896,Jazz
No,B0nds,love n hate 2011,1qXOVOiRdBNoGNUTWjxXxE,122574,2,0.288,0.462,51981,0.956,0.000309,B,0.333,-3.926,Minor,0.102,146.193,01-Apr,0.322,Jazz
No,empty_field,How D'Ya Like Your Eggs In The Morning,5DDdjXYnpckAQXE1m8B0i3,85631,39,0.906,0.697,169600,0.252,0.0,D,0.281,-8.927,Major,0.0431,132.916,04-Apr,0.811,Jazz
No,Yes,Long Distance Runaround - Remastered Version,1jMMlokpSUWHOGQDFku81F,118160,47,0.306,0.625,210267,0.445,0.0159,A,0.821,-9.172,Minor,0.0358,92.631,04-Apr,0.811,Jazz
No,Belleruche,Minor Swing,6aa3hdip1HZelrbQ1zzKK2,212146,28,0.428,0.763,249333,0.831,0.0,F#,0.101,-5.013,Major,0.212,101.251,04-Apr,0.638,Jazz
No,Proleter,Can't Stop Me,33LSgUa20mKNgeut1XwP2E,90283,45,0.00455,0.667,222264,0.855,0.859,A#,0.215,-4.011,Minor,0.0547,92.032,04-Apr,0.921,Jazz
No,Matthew Halsall,Journey in Satchidananda,6aommJFM8i3iT4inKuDSXh,182334,44,0.719,0.312,406234,0.302,0.329,D,0.108,-12.27,Major,0.0385,99.948,03-Apr,0.139,Jazz
No,John Scofield,Boozer,0yIywEquxORnu1dR0WYsdN,57336,32,0.0979,0.626,-1,0.57,0.411,B,0.102,-11.829,Major,0.0797,102.518,04-Apr,0.609,Jazz
No,The Jones Girls,Nights Over Egypt,1UcFZOt6pDtcSVASLkvBNk,102252,50,0.501,0.752,279800,0.36,0.289,A,0.106,-14.317,Minor,0.0334,,04-Apr,0.636,Jazz
No,Chick Corea Elektric Band,Got A Match?,7IU50h8qKl40dXMjifLfH4,115264,42,0.203,0.374,343400,0.425,0.887,C,0.425,-17.961,Major,0.0418,149.397,04-Apr,0.731,Jazz
No,Norah Jones,Seven Years,3QLvGx3PNgsyIjJOyIcuGh,63872,61,0.959,0.584,-1,0.185,0.0072,G,0.105,-13.986,Major,0.035,127.151,04-Apr,0.376,Jazz
No,Bill Evans Trio,Milestones,6pbAfIcd0IQXTE3a3LHURA,48043,33,0.753,0.442,392840,0.374,0.912,F,0.615,-19.553,Major,0.0383,133.285,04-Apr,0.472,Jazz
No,Trygve Seim,Ciaccona per Embrik,5zS0EfuqRtfEYN3TleVSiD,87222,60,0.974,0.302,360413,0.0166,0.0714,G,0.0737,-23.504,Major,0.0475,69.904,03-Apr,0.235,Jazz
No,Jamiroquai,Dr Buzz,02Bd8WXqxchkQFBRwo9XKG,160470,46,0.00601,0.758,361827,0.705,0.122,C#,0.0751,-6.098,Major,0.0356,110.015,04-Apr,0.879,Jazz
No,Soul Ballet,the Cool Down,0QCoH6BsezAw3VOYbbp46s,100612,40,0.0246,0.764,330360,0.629,0.534,C,0.132,-7.157,Major,0.0272,108.0,04-Apr,0.455,Jazz
No,Paul Hardcastle,Valley Of The Harps,4yYUmgiFNZ8o1vk2pXCr6D,28629,29,0.0105,0.594,244907,0.679,0.888,C#,0.1,-11.307,Minor,0.0387,83.185,04-Apr,0.701,Jazz
No,Sharon Jones & The Dap-Kings,Call On God,6ZMBibEEnmT3QfCBxu4Ls8,62561,38,0.657,0.47,217920,0.492,0.0,F,0.199,-7.204,Major,0.0317,120.311,03-Apr,0.478,Jazz
No,Benny Goodman,Love Me or Leave Me - 1991 Remastered,25vm7I1lRMf2eV73SvRKnW,98828,37,0.9,0.765,162933,0.299,0.148,D,0.0622,-11.11,Minor,0.057,154.814,04-Apr,0.837,Jazz
No,Jimmy Smith,The Cat,5tz69p7tJuGPeMGwNTxYuV,38787,38,0.642,0.654,206400,0.528,0.792,F,0.319,-13.868,Minor,0.0447,93.683,04-Apr,0.966,Jazz
No,fox capture plan,Cross View,6W5Y6TSovS7gxOy6CfB9eA,137672,36,0.08,0.316,289827,0.926,0.932,G,0.148,-5.445,Major,0.073,134.082,03-Apr,0.23,Jazz
No,Dean Martin,You're Breaking My Heart (Mattinata) - Remastered,3E3I7DBGCIsIgT1a1UJEFK,27223,40,0.956,0.113,166533,0.264,0.000931,A#,0.344,-14.126,Major,0.0316,79.204,04-Apr,0.152,Jazz
No,Christian Scott aTunde Adjuah,Perspectives,5nyUpVpkLbIZJlzPFVSYx8,179223,34,0.687,0.445,262001,0.568,0.681,G#,0.233,-7.004,Minor,0.0389,77.824,03-Apr,0.366,Jazz
No,empty_field,B.W.'s Blues,4zNk347FJz4yDDcjUhJJMI,61021,41,0.33,0.789,290631,0.726,0.849,D,0.0828,-8.175,Major,0.0512,144.865,04-Apr,0.876,Jazz
No,Mr. Scruff,Kalimba,4ciF128vrM1ZL9Brv6T3Q0,134676,41,0.00906,0.863,351440,0.877,0.805,C#,0.0831,-9.051,Minor,0.0464,119.758,04-Apr,0.673,Jazz
No,empty_field,Maybe,2xbrMtkxp399aSiCJ8EAON,188715,40,0.992,0.376,-1,0.0696,0.76,A#,0.101,-19.733,Major,0.0299,92.235,04-Apr,0.208,Jazz
No,Puerto Rican Power,Te Estoy Conociendo Ahora - En Vivo,5rE0V7Zylvzwh8HrdEAJRB,155972,9,0.295,0.746,-1,0.732,0.000345,A#,0.276,-9.505,Minor,0.0376,106.282,04-Apr,0.809,Jazz
No,Nils,Pacific Coast Highway,5SnpsM95j6wo6mFi8OOPVE,50530,36,0.128,0.676,-1,0.805,0.662,B,0.038,-7.278,Minor,0.0405,,04-Apr,0.374,Jazz
No,Bohren & Der Club Of Gore,Im Rauch,4HrqvFA6OtdDDRIxFtZpRS,141983,30,0.832,0.184,329133,0.0917,0.94,C,0.112,-17.91,Minor,0.0407,127.207,03-Apr,0.0331,Jazz
No,empty_field,Sway (with Pérez Prado y Su Orquesta),0n1ccMBgPyDoV6123ZELsM,201114,40,0.823,0.587,158667,0.513,0.0,A#,0.142,-8.892,Minor,0.0627,107.084,04-Apr,0.722,Jazz
No,empty_field,T'Aint What You Do (It's The Way That You Do It),0mfCH4nfpshBQR9ueZP5eP,100555,36,0.713,0.646,188040,0.438,9.66e-05,G#,0.0738,-9.669,Major,0.246,161.623,04-Apr,0.708,Jazz
No,Gramatik,Just Chillin',4QC4XLTPHiSdexDsKO5Vi7,200838,38,0.0719,0.772,-1,0.884,0.892,C#,0.115,-5.554,Major,0.0844,94.279,04-Apr,0.249,Jazz
No,Mo' Horizons,Gonna Be - Ben Human Remix,1YzHEja53jD7GvX5yUXc9u,85491,51,0.00492,0.888,355440,0.78,0.356,A#,0.0675,-8.711,Minor,0.0797,110.005,04-Apr,0.746,Jazz
No,The Bamboos,You Ain't No Good,2Si7shrUKzMBFEDRTb4LlW,145902,30,0.336,0.749,213080,0.853,0.804,G,0.0849,-8.945,Major,0.0426,154.032,04-Apr,0.856,Jazz
No,Moonchild,I'll Make It Easy,22zRzwWJp3gfM1O00CsRGm,65269,29,0.132,0.765,255773,0.383,0.307,F#,0.0922,-13.602,Minor,0.359,177.984,04-Apr,0.666,Jazz
No,Ray Charles,Sweet Sixteen Bars - 2016 Mono Remaster,6JWoLQAvw6LIMGOgEReYVM,69864,39,0.964,0.626,247539,0.039,0.934,A#,0.125,-17.45,Major,0.0537,98.915,03-Apr,0.228,Jazz
No,Leprous,The Price,0Eos5D7dZMxV5zcuFfzlqp,189631,50,0.0126,0.37,-1,0.713,0.111,G#,0.0928,-8.041,Major,0.0581,151.966,04-Apr,0.54,Jazz
No,Stéphane Kerecki Quartet,All I Need,4S3DgFdePLfP5hAC32Ukkh,68345,55,0.93,0.534,432387,0.32,0.736,C,0.11,-12.524,Major,0.0373,83.022,04-Apr,0.157,Jazz
No,Haken,Clear,7MHe2fy29ur1XlfyAlDhIe,135869,42,0.368,0.0596,-1,0.236,0.908,G,0.49,-9.358,Minor,0.0397,,03-Apr,0.037,Jazz
No,L One,Rum,3YOJZelIGRsylpMFPeTdnr,150460,42,0.471,0.492,158182,0.201,0.829,C#,0.109,-9.603,Minor,0.216,,04-Apr,0.569,Jazz
No,Guts,"Pick Me Up (feat. Beat Assailant, Mary May & Wolfgang)",1jLXthxPYciU7WPFlZWS0w,212017,43,0.0597,0.916,374760,0.578,0.000272,F,0.0998,-8.979,Minor,0.0553,110.502,04-Apr,0.731,Jazz
No,The Blackbyrds,Dreaming About You,6Ei2MVHGCT7muzyFVCATiq,199585,42,0.301,0.745,352400,0.294,0.105,E,0.0799,-16.556,Minor,0.0405,96.353,04-Apr,0.897,Jazz
No,GoldFish,Absolute Power,0eDSQsl69K3uyHXJJVyW3Y,149873,41,0.0068,0.487,303147,0.528,0.545,A#,0.335,-7.701,Major,0.0581,120.026,04-Apr,0.242,Jazz
No,empty_field,Structure No. 3,0bcGY7mfG10QfeaDbz97hC,209558,38,0.837,0.384,248790,0.315,0.859,D,0.102,-10.82,Major,0.0363,144.238,04-Apr,0.257,Jazz
No,Benny Goodman Sextet,If I Had You,1GHCp5Z1yUTvx0FswutqDo,195665,40,0.99,0.719,181200,0.108,0.898,C,0.118,-19.451,Major,0.0403,,04-Apr,0.488,Jazz
No,Koop,Strange Love,7a744s3vgw7Hj4H16ek5cJ,160618,44,0.789,0.752,204813,0.476,0.00479,G,0.0939,-9.03,Minor,0.0316,,04-Apr,0.521,Jazz
No,Duke Ellington,"Come Sunday (From Black, Brown and Beige) - Accapella",4ybCQncLeRtMrPIr8wk6YF,180012,34,0.965,0.325,347200,0.0135,5.64e-05,D#,0.0984,-19.276,Minor,0.0418,84.331,04-Apr,0.0505,Jazz
