Selected,track_id,artist_name,track_name,RF_genres,instance_id,actual_genre,pre_dictated_genre
No,2D1uFfnp5ylRPNYbdEa5Kv,Potatohead People,Mellowtune,Jazz,94754,Jazz,Jazz
No,33LSgUa20mKNgeut1XwP2E,Proleter,Can't Stop Me,Jazz,90283,Jazz,Jazz
No,7HywsbtqPZhDR4dQ75gWYu,Puerto Rican Power,Juguete De Nadie,Jazz,58551,Jazz,Jazz
No,0Dak6Pn4FQk6FhxnxlLXfv,Pyotr Ilyich Tchaikovsky,"Swan Lake, Op. 20, TH 12, Act I ""Terrace in Front of the Palace of Prince Siegfried"": Act I The terrace in front of the palace of Prince Siegfried: No. 1. Scene",Jazz,44274,Classical,Classical
No,6N0cqmiMjeABuxJwf7RZma,Queens of the Stone Age,If Only,Jazz,174875,Alternative,Blues
No,4WjHsBRu126W3dnzJTEeAl,Queens of the Stone Age,I Think I Lost My Headache,Jazz,179651,Blues,Blues
No,5nMBzG9xVnJZTpZKgnWCec,Queens of the Stone Age,Lightning Song,Jazz,152795,Blues,Blues
No,3nbn1J7nV7pAj4N5vFEShL,Queensrÿche,Waiting For 22 - Remastered 2003,Jazz,124491,Classical,Classical
No,4fWSVV87HvggV24DegAuP8,Quintette du Hot Club de France,Billets Doux,Jazz,60567,Jazz,Jazz
No,0eneujAc4PxkdjP25Gsue1,RY X,Lean,Jazz,198580,Folk,Folk
No,7LP4Es66zdY7CyjepqmvAg,Radiohead,Lucky,Jazz,197059,Alternative,Alternative
No,5ipBZXJWE84xxWHSCnKxY9,Radiohead,Ful Stop,Jazz,69969,Alternative,Alternative
No,2qHk6Nz5glNQrjW8Rhd5kv,Radiohead,15 Step,Jazz,206252,Alternative,Alternative
No,23MrkN7g6Q5U7GLIxNHN1B,Raffi,Everything Grows,Jazz,197860,Folk,Folk
No,6ILWA6ll3LiTA9SRhjuFO9,Raffi,Going On A Picnic,Jazz,60400,Folk,Folk
No,2j0TnrVUhRav9s9MzDLaOv,Ratatat,Seventeen Years,Jazz,164499,Alternative,Alternative
No,5tpBwAzJA15mTh4WuIZ67H,Ray Barretto,El Watusi,Jazz,177714,Jazz,Jazz
No,6CCauOdlrx5HRIquKW4BtR,Ray Charles,Heartbreaker,Jazz,183050,Jazz,Jazz
No,5qFQlNBjDIUwVDxSivY8oc,Ray Charles,Lonely Avenue,Jazz,132601,Blues,Jazz
No,6JWoLQAvw6LIMGOgEReYVM,Ray Charles,Sweet Sixteen Bars - 2016 Mono Remaster,Jazz,69864,Jazz,Jazz
No,07cwkJSUV0RXGMWRe7Bg0G,Red Hot Chili Peppers,Police Station,Jazz,83225,Alternative,Alternative
No,48ZUHiaLS9sM8ldDoE5UHf,Red Hot Chili Peppers,Feasting on the Flowers,Jazz,94267,Alternative,Alternative
No,3O7k77aNexQyGboBpY3Iz5,Richard Elliot,Crush,Jazz,195960,Jazz,Jazz
No,74SKq0e9lUvLtcPYltfu0K,Richard Marx,Right Here Waiting,Jazz,189485,Pop,Pop
No,13mOvJCtMueBoF9fvLG1WG,Robben Ford,On That Morning,Jazz,84552,Blues,Blues
No,1hyHgyS1V37c5gYSBmNy6R,Robert Glasper,Maiden Voyage / Everything In Its Right Place,Jazz,33836,R&B,Jazz
No,4fixebDZAVToLbUCuEloa2,Romane,Guet-Apens,Jazz,103884,Jazz,Jazz
No,00zqTWtvCWvDtAqoLRl6Sy,Rosie Carney,Thousand - Acoustic,Jazz,143286,Folk,Folk
No,1yNola6EgzE6yd8bX779Gi,Roy Buchanan,Soul Dressing - Live,Jazz,106188,Blues,Blues
No,1GMrZfQj57kgvIRQDRg6OT,Roy Hargrove,I'm Not So Sure,Jazz,189463,Jazz,Jazz
No,0e43YnIeghIkDOW146x3G5,Roy Hargrove,Ev'rybody Wants To Be a Cat,Jazz,73383,Jazz,Jazz
No,4Og6aMre2dooG63ufr7eMl,Ruben Gonzalez,Mandinga,Jazz,94656,Jazz,Jazz
No,2RttW7RAu5nOAfq6YFvApB,Ruth Brown,5-10-15 Hours,Jazz,107489,Blues,Jazz
No,13PqmoiHO8rzblmaNFHY4g,Ry Cooder,Caballo viejo,Jazz,132719,Blues,Blues
No,1VKsbTJ78G5bnfyoPz46LA,Ryan Beatty,Pink Floyd,Jazz,96249,R&B,R&B
No,5XMkENs3GfeRza8MfVAhjK,STRFKR,Golden Light,Jazz,191815,Alternative,Alternative
No,2inooHmXD4YMC1CbDvda8r,STRFKR,Rawnald Gregory Erickson the Second,Jazz,160084,Alternative,Alternative
No,6B37flHSlwkx7Hzm2WZ8VA,SZA,Sweet November,Jazz,190396,R&B,Hip-Hop
No,7shOuDh6jyORhGzMIU49Uj,Samiyam,Italy,Jazz,183109,Hip-Hop,Hip-Hop
No,0aJ6PIOxiWnhCRGBPFJzgG,Sammie,Expiration Date,Jazz,29477,R&B,R&B
No,5WJRGSwiEZwoU1nZp2RXIE,Santana,Oye Como Va,Jazz,154779,Blues,Blues
No,6EbTIUaDQRALuLQ3P9rEBq,Santana,Lovers From Another Time,Jazz,42255,Blues,Blues
No,5DDaHfNHd9TWB6lvhj3OC5,Santana,Black Magic Woman/Gypsy Queen,Jazz,81635,Blues,Blues
No,3j1vOBi2cVBrPcIRb7q5ia,Scott H. Biram,Still Around,Jazz,169207,Blues,Blues
No,7Gz1adaLeIHNOqJPvfnncD,Sergei Prokofiev,"Peter and the Wolf, Op. 67: Peter in the meadow",Jazz,195050,Classical,Classical
No,37adNHvszWoS1kINkE99Ja,Seth Walker,Grab Ahold,Jazz,47167,Blues,Blues
No,1jEtDqwYCKpR0mlrMrrITx,Sharon Van Etten,Hands,Jazz,166058,Folk,Folk
No,4ASJPZW8OJ1zlzfGAzpT3c,Shawn Mendes,Like This,Jazz,179751,Pop,Pop
No,25hkRq63EvIcVsG4RK7Ljz,SicknessMP,Hill of Cannabiz,Jazz,187711,Jazz,Jazz
No,0zke8Vmo0bgbPjxL3pUhqk,Sigurbodi,Fegurð,Jazz,201053,Folk,Folk
No,4N2ibi4kcH4D5ZYYvMiKsg,Skalpel,If Music Was That Easy,Jazz,79927,Jazz,Jazz
No,4lnnde7PnrXR3pUzQKBe6X,Skinshape,Breathe,Jazz,127371,Jazz,Jazz
No,3dWCq9pWgHR8Ey2K05Pm3w,Sleeping At Last,Atlantic,Jazz,191516,Folk,Folk
No,3tynLfCMPGbkMKLm9p960T,Sleeping At Last,From the Ground up (Instrumental),Jazz,103056,Folk,Folk
No,39vikHaG8113vnW53ZSYWs,Slim.,Night Bus,Jazz,178015,Jazz,Jazz
No,7hV7333ajQNI1J6R5C9A8c,Slim.,one,Jazz,48804,Jazz,Jazz
No,5hviCr3lgg6LY6noG6DPKs,Sly & The Family Stone,I Want To Take You Higher,Jazz,156210,Folk,Folk
No,2WBDU8mOezQwT8nkqXle0q,Smooth Jazz New York,Smooth Jazz for Intoxicating and Captivating Books,Jazz,42343,Jazz,Jazz
No,6BnioVUjZdsTeYliZcnNW8,Smooth Jazz New York,Background Music for Intoxicating and Captivating Books,Jazz,89092,Jazz,Jazz
No,0WFi7RXtFHSmkhDwPnQRFh,Snarky Puppy,GØ,Jazz,103841,Jazz,Jazz
No,0LeWpa9KAVaQpTDbOjuItv,Snarky Puppy,Gemini,Jazz,53076,Jazz,Jazz
No,6tQjm6Q5EHqKKmE7XVWAbx,Snoh Aalegra,Worse,Jazz,160740,Alternative,Alternative
No,5GokpIAufFJxKqkJgRtdKD,Solange,Comic Journey featuring Bilal - Instrumental,Jazz,153165,R&B,R&B
No,64ciGUV9tMQqZnsvtzt8vD,Sonic Youth,I Dreamed I Dream,Jazz,120176,Blues,Blues
No,2CHmgtK8OCL28WtIK96u4N,Sonic Youth,Sunday,Jazz,27907,Blues,Blues
No,0QCoH6BsezAw3VOYbbp46s,Soul Ballet,the Cool Down,Jazz,100612,Jazz,Jazz
No,0BrgrPEXlEeqUzHkFfTYeh,Stan Forebee,Possums & Popcorn,Jazz,117251,Jazz,Jazz
No,56dwwCt9ml5ePaRGFkh35S,Stan Getz,Ligia,Jazz,118242,Jazz,Jazz
No,6JV3DyXgHVMPVVDsvjcM1s,Star Cast,Ratchet Life,Jazz,92743,R&B,R&B
No,2sYh0N1gY0CUQMIKpz9JsJ,Steely Dan,Brooklyn (Owes The Charmer Under Me),Jazz,88978,Blues,Blues
No,4N0VFSI2wJu2NzwUuI0sMz,Stereolab,Brakhage,Jazz,71704,Folk,Alternative
No,4hoB7jVAo22BXwMFWLdlxQ,Steve Miller Band,Motherless Children - Remastered 1991,Jazz,25205,Blues,Blues
No,4S3DgFdePLfP5hAC32Ukkh,Stéphane Kerecki Quartet,All I Need,Jazz,68345,Jazz,Jazz
No,2l77q1GLkcjbR4ZF8T1n6e,Sufjan Stevens,Casimir Pulaski Day,Jazz,174095,Folk,Folk
No,3Nf8oGn1okobzjDcFCvT6n,Sufjan Stevens,Death with Dignity - Helado Negro Remix,Jazz,25655,Folk,Folk
No,0WYDVVo9T9KY8SHH8rnYZf,Sufjan Stevens,Too Much,Jazz,122061,Folk,Folk
No,6MCYY4i1zrRIbVj9YlVUdF,Summerella,Koka Kola (feat. Ink),Jazz,211739,R&B,R&B
No,4nZVaNOITejdbDqzi1wLSF,Supersuckers,Must've Been High,Jazz,164819,Blues,Blues
No,1aPqexHVW20OTamBHdWWVL,Surfaces,Outside Interlude,Jazz,196485,R&B,R&B
No,1uhxHpS2ryE07etOeA9SgK,Susan Tedeschi,Voodoo Woman - Live,Jazz,165424,Blues,Blues
No,4Qt4enkYft1kDnQOqeNLjK,Swarvy,Anti-Anxiety,Jazz,52813,Jazz,Jazz
No,4rMXiffcTBsg1QJUcV9Rhn,Swing De Gitanes,Hora La Senior,Jazz,183351,Jazz,Jazz
No,0glr1BX8Zy81l4HvLpmozl,Ta-ku,We Were In Love,Jazz,20328,R&B,R&B
No,20AbAlPSetbwrQt76D1Zgt,Talking Heads,Born Under Punches (The Heat Goes On) - 2005 Remastered Version,Jazz,44245,Folk,Folk
No,7omhmxhTylKsvKkHNCN9e3,Tedeschi Trucks Band,I’m Gonna Be There,Jazz,21026,Folk,Blues
No,1iIDDet8RY2e6fZkrgAGC1,Teeth Of The Sea,Our Love Can Destroy This Whole Fucking World,Jazz,99144,Jazz,Jazz
No,6DDnSpWsOo3MuP85fq85HT,Tei Shi,Bassically,Jazz,131062,R&B,R&B
No,5Xx8krVxg1pRy6CXieB7FS,Tennis,Fields of Blue,Jazz,48994,Folk,Folk
No,70qvpokE7TBLJfXqTWVmhC,The Allman Brothers Band,Pony Boy,Jazz,215077,Blues,Blues
No,5zbkoIgrBO5VjrQIEChlre,The Allman Brothers Band,"You Don't Love Me - Live At The Fillmore East, 1971",Jazz,82404,Blues,Blues
No,3y7dC1pxIXJK6yxiR52oCl,The Allman Brothers Band,Whipping Post,Jazz,148617,Folk,Blues
No,3KALxousSCKU680Nf1zYjm,The Aristocrats,Bad Asteroid,Jazz,51221,Classical,Classical
No,0nlls4KAwiWe9J12rj8Xan,The Association,Cherish,Jazz,146681,Folk,Folk
No,11dxtPJKR4E0wlSr0A0t47,The Avett Brothers,St. Joseph's,Jazz,61103,Folk,Folk
No,1MJD989fIavFGxWJlnAbdO,The Bahama Soul Club,Ay Jona,Jazz,91732,Jazz,Jazz
No,2Si7shrUKzMBFEDRTb4LlW,The Bamboos,You Ain't No Good,Jazz,145902,Jazz,Jazz
No,2SHnUyZq0zwmvRIl4WY77G,The Barr Brothers,Static Orphans,Jazz,82881,Folk,Folk
No,2AAqY73n8mJjhCfWIUMWxt,The Beach Boys,Pet Sounds - Remastered,Jazz,73354,Folk,Folk
No,6fRZ91unBwJVvWo0BNCCB1,The Black Angels,Mission District,Jazz,57390,Blues,Blues
No,2jKIBHSsUaF3cPCcGbR56U,The Black Keys,Hold Me in Your Arms,Jazz,173190,Blues,Blues
No,6Ei2MVHGCT7muzyFVCATiq,The Blackbyrds,Dreaming About You,Jazz,199585,Jazz,Jazz
No,28vJ7k6VXAAcARZlJ4KhyO,The Brothers Johnson,Street Wave,Jazz,203610,Jazz,Jazz
No,0HXhk04CE4fE2Xr387TET3,The Budos Band,Magus Mountain,Jazz,186730,Jazz,Jazz
No,2bgJEybmdwnatPT0G1Y9R3,The Budos Band,Ephra,Jazz,100667,Jazz,Jazz
No,7nW28PFlLLXv4Y5SrcfDjB,The Budos Band,Origin of Man,Jazz,105400,Jazz,Jazz
No,18eI4fh20cuK0WUfmw457R,The Cancel,Point,Jazz,69427,Jazz,Jazz
No,29YDZUNKvBI2I64TvLj1Wt,The Clancy Brothers,Mountain Dew,Jazz,26003,Folk,Folk
No,3OS94uf2LuFdmf4pShTFpc,The Cult,She Sells Sanctuary,Jazz,49502,Alternative,Alternative
No,0xRO7EKgYKVB8zKIoiXMDD,The Doobie Brothers,Dark Eyed Cajun Woman,Jazz,164432,Blues,Blues
No,7oYPCRpV3oPCl2fJ2Gud71,The Doobie Brothers,Disciple,Jazz,133877,Blues,Blues
No,5S7kFUo496CoItemffWQb9,The Dynamics,Move on Up,Jazz,43527,Jazz,Jazz
No,7GpF0Bh1yvTUA0nyAAIfm5,The Fabulous Thunderbirds,Scratch My Back,Jazz,48510,Blues,Blues
No,1S60KeYXNirwlfJOE6Glpu,The Impressions,I'm So Proud,Jazz,32265,Blues,Jazz
No,3V35bKSSm4usoSPjdaRGMx,The Internet,Dontcha,Jazz,216063,Alternative,Alternative
No,3BeONl3JrFklnkW4opOhTx,The Internet,Mood,Jazz,143401,Alternative,Alternative
No,1UcFZOt6pDtcSVASLkvBNk,The Jones Girls,Nights Over Egypt,Jazz,102252,Jazz,Jazz
No,0eiT0cfG4TT3u6Zw68A1Kw,The Kills,Hum For Your Buzz,Jazz,43879,Blues,Blues
No,6R4mJG0KZVNsgXJGtycZkx,The Kills,Siberian Nights,Jazz,123778,Blues,Blues
No,1hkuE5RTwC3iWrtFK1cGDY,The Latin Brothers,Sobre las Olas,Jazz,123448,Jazz,Jazz
No,7BbQQzr1suaBHpJDXDXIj9,The Lovin' Spoonful,You Didn't Have To Be So Nice,Jazz,131332,Folk,Folk
No,2bVzfgrlscQu6yVpbYVnvF,The Manhattan Transfer,Tuxedo Junction,Jazz,74522,Jazz,Jazz
No,1WrmmDQgmVR2CKaAhqovoU,The Marías,Clueless,Jazz,62593,Pop,R&B
No,4AuVeEW7MPiz1mH8rXpoXo,The Monty Alexander Trio,Monticello,Jazz,103665,Jazz,Jazz
No,7kK5ihEqZcXEWr1r8o99E2,The Mountain Goats,Rain in Soho,Jazz,213221,Folk,Folk
No,5yBiR8gx0EwlVow5mYWpT6,The National,About Today,Jazz,90916,Folk,Folk
No,0IfQ3quSR1gDREyXure6Yx,The National,Anyone’s Ghost,Jazz,200722,Folk,Folk
No,4n1wwdpnjVdg9OYwvyHTR7,The National,Demons,Jazz,149175,Folk,Folk
No,0pmO0O5FCPYri3rVycwl00,The Neighbourhood,Alleyways,Jazz,105498,Alternative,Alternative
No,3Nkqp3NSGWMXVVO08zGpN7,The Oh Hellos,In Memoriam,Jazz,174803,Folk,Folk
No,6iFZZn1BcsHzSP13598ujN,The Paper Kites,A Gathering on 57th,Jazz,175033,Folk,Folk
No,50psjqnVnWj1BUeXMLpsLM,The Red Army Choir,National Anthem Of The Ussr,Jazz,209158,Folk,Folk
No,7glGsXrmtsq4kuCwSb83xJ,The Rippingtons,Côte d'Azur,Jazz,180797,Jazz,Jazz
No,0qusYlVmSFY7NjNvDua244,The Sax Pack,The Sax Pack,Jazz,78726,Jazz,Jazz
No,4l5dsW5GzvRjeHgWruMNHh,The Seeds,Mr. Farmer,Jazz,86957,Blues,Blues
No,2Gpoagxj8b2wDIneQyQVNz,The Shins,Sea Legs,Jazz,184210,Folk,Folk
No,6q4XLE5WeOBWftoc9gTl2P,The Smashing Pumpkins,Luna - Remastered,Jazz,44468,Alternative,Alternative
No,7IAa7vUJ11STN7le8XaxsH,The Spits,All I Want,Jazz,216464,Blues,Blues
No,7rmUSOrOLRBzI8Uq63qYcR,The Strokes,"Call It Fate, Call It Karma",Jazz,86899,Alternative,Alternative
No,3yBgUv7hHzX1K7lpQ1XEr4,The Toilet Bowl Cleaners,The Diarrhea Bounce Back,Jazz,194152,Comedy,Comedy
No,0xMgRt36DpWa7QKNYZy0e4,The Wailin' Jennys,Light of a Clear Blue Morning,Jazz,36879,Folk,Folk
No,6Z34YgqCJkdrliDmbcaJgy,The White Stripes,Catch Hell Blues,Jazz,209024,Blues,Blues
No,4tJi4dodnpJ0MSKj2w6OkP,The White Stripes,As Ugly As I Seem,Jazz,49273,Blues,Blues
No,3uzaK0j4PagUgGEEM3Y2W6,The White Stripes,Astro,Jazz,194143,Blues,Blues
No,2VCiEwtX8LvC0bQZ6BCKDJ,The Wood Brothers,Tried And Tempted,Jazz,162879,Blues,Blues
No,4sz1Ng2Cgidfqqiy0pNL6R,The Yardbirds,Glimpses - 2003 Remaster,Jazz,191381,Blues,Blues
No,7BhY4X26JrFA1hTsjEVx6f,The Yardbirds,Lost Women - The Stereo Album,Jazz,167224,Blues,Blues
No,3nVDOYBJpdCkRR6r1DbZum,Thelonious Monk,I'm Getting Sentimental Over You,Jazz,43505,Jazz,Jazz
No,7BrvQTRoBtMlZuRuiWfFnf,Thelonious Monk,Easy Street,Jazz,123018,Jazz,Jazz
No,2rDwdvBma1O1eLzo29p2cr,Theo Croker,The Messenger (feat. ELEW) - feat. ELEW,Jazz,78649,Jazz,Jazz
No,0JIsHLz4G5sOvnfilECfAK,Thievery Corporation,Un Simple Histoire - A Simple Story,Jazz,162963,Jazz,Jazz
No,4dvXp2gH9CDgEKT9VIR2rA,Thievery Corporation,Lose to Find,Jazz,46800,Jazz,Jazz
No,2tDHjMFbehKsqC1vpgSNS5,Thievery Corporation,Fragments,Jazz,81447,Jazz,Jazz
No,3QB7EYptM7yg9Xs5I1nURp,Thievery Corporation,Marching the Hate machines (Into the Sun) featuring The Flaming Lips,Jazz,209052,Jazz,Jazz
No,79JWiNwvgp6Z8I5TZln8Ld,Thievery Corporation,Firelight (feat. Lou Lou Ghelichkhani),Jazz,215640,Jazz,Jazz
No,0H6QzeRNVVpwON9iNCD73e,Thievery Corporation,(The Forgotten People),Jazz,107668,Jazz,Jazz
No,5tZdBkRM0tsaqz296KWMET,Thievery Corporation,Air Batucada,Jazz,35048,Jazz,Jazz
No,2FD5V89qMdyVRveumCttza,Thievery Corporation,Sound The Alarm,Jazz,130645,Jazz,Jazz
No,4tVF2oBkCKLbiYgN2Hupjw,Thievery Corporation,Tower Seven,Jazz,191625,Jazz,Jazz
No,6or1bKJiZ06IlK0vFvY75k,Thurston Harris,Little Bitty Pretty One,Jazz,107995,Blues,Blues
No,1j1hg5y7ShzgpQJgiZ8PP0,Tierra Whack,Fruit Salad,Jazz,50043,Alternative,Alternative
No,794F99D5BQHS5ZGRXAs7I5,Tito Nieves,Tuyo,Jazz,69061,Jazz,Jazz
No,220LAnsNbXlEXf78kSZQct,Tito Nieves,Ya No Queda Nada,Jazz,20969,Jazz,Jazz
No,55jYszYLoDF8ruNVhTZs7V,Tito Puente,Salsa Y Sabor,Jazz,79658,Jazz,Jazz
No,20s34XSPIiYMGSFDRSs24t,Tito Rojas,Dímelo,Jazz,188748,Jazz,Alternative
No,6Xs7OKt6i0Ddq8B4M5Dgvr,TobyMac,Feel It,Jazz,97841,Hip-Hop,Hip-Hop
No,0vwkXrG2ts3piPNwuHtwEK,Tom Browne,Thighs High (Grip Your Hips and Move),Jazz,138472,Jazz,Jazz
No,1IPrW2mBfwByTi0visjH6L,Tom Misch,Day 5: For Carol,Jazz,96317,R&B,R&B
No,1YQIOrrOg1UDqZCGcZWQ0a,Tom Waits,Jockey Full Of Bourbon,Jazz,108123,Folk,Folk
No,3TMwHtO5c4jlnnFZK8MuBH,Tommy Guerrero,Soul Miner,Jazz,144118,Jazz,Jazz
No,6pRo1ryP9N8aFCe1YpWQLj,Tommy Guerrero,The Spirit Form,Jazz,54052,Jazz,Jazz
No,0zCckv4tx3KzJ5GGTRbbLf,Tommy Olivencia,Lo Dudo,Jazz,207823,Jazz,Jazz
No,6jAyMqsMuu7NTmefJVE8Pc,Tony Allen,Asiko (In a Silent Mix) - Motor City Drum Ensemble Remix,Jazz,61963,Jazz,Jazz
No,5tOjRq5shlEdm15nmJBq7Z,Tony Bennett,They All Laughed,Jazz,180463,Jazz,Jazz
No,2HudfMAHpahXeWpgeZkk3r,Toro y Moi,New Beat,Jazz,140390,Alternative,Folk
No,2EgIkNeq1Tsx1JamvF6JWg,Tower Of Power,Squib Cakes,Jazz,186365,Jazz,Jazz
No,4LSmf7R11f4IEp0T96hnGt,Trans-Siberian Orchestra,Queen of the Winter Night,Jazz,26902,Classical,Classical
No,4P90OxmWTJI5uAt9e65lMV,Triosence,Leave Me Here,Jazz,215130,Jazz,Folk
No,493XhtluGD22qDWYLYHxhy,Trombone Shorty,Ooh Poo Pah Doo,Jazz,94406,Jazz,Blues
No,7qAWdfgvuDJQlhjppYtAfA,Týr,Hold The Heathen Hammer High,Jazz,96477,Folk,Alternative
No,60xaS8mYBKUW4VQQ666N0T,U. Srinivas,Kaliyugavaradana,Jazz,187401,Classical,Classical
No,4Gb7QMlNFmq00JsoRYcNfl,Unknown Mortal Orchestra,Ffunny Ffriends,Jazz,46326,Folk,Folk
No,2WYNez5MS5eq8qSkyg2Iq4,Us3,Cantaloop (Flip Fantasia),Jazz,126012,Jazz,Jazz
No,62OhkkZpsRBGcrYF2AqrZa,Us3,I Got It Goin' On,Jazz,82370,Jazz,Jazz
No,0TFx77l5vCjK2NwPHISWZB,Vels Trio,Yellow Ochre - Pt. 1,Jazz,148049,Jazz,Jazz
No,3xstoDA8LHcEvI5C6ntEMP,Vince Guaraldi Trio,Freda (With The Naturally Curly Hair),Jazz,181722,Jazz,Jazz
No,5iuMUmz3xdPEmbPNV3X0wD,Vince Guaraldi Trio,Little Birdie,Jazz,52220,Jazz,Jazz
No,0rm8I2zIBaOyxeMDlMqMgQ,Volcano Choir,Comrade,Jazz,189121,Folk,Folk
No,7mIJL207eATFu8sx9jUvxl,Waldeck,Why did we fire the gun ?,Jazz,174860,Jazz,Jazz
No,3mrnEuZZPzMbx0KA64yvN4,Wardruna,Raido,Jazz,137831,Folk,Folk
No,7ssgmy8ypOj6387YcYkabw,Wawau Adler,Let´s Fall in Love,Jazz,169685,Jazz,Jazz
No,7zlRbNNKcBxZCqbSgT0GLy,Wax Tailor,Worldwide,Jazz,119682,Jazz,Jazz
No,02FqhZkG84NWqnNGUZzSmu,Weather Report,Teen Town,Jazz,129303,Jazz,Jazz
No,4E28Igt5TlFLQN25rf8wBF,Weezer,Only In Dreams,Jazz,29898,Alternative,Alternative
No,61ZYsv0eUar8KGWJwtsNJU,Welshly Arms,Need You Tonight,Jazz,211055,Blues,Alternative
No,3rTRfk9CzuNr3bBnXa6Spj,Wendell B,Stl. Thang,Jazz,117253,Blues,Blues
No,2J0vsaCV8V0Cmml8D90QxX,Wendell B,Good Man,Jazz,188626,Blues,Blues
No,2ZN1EnypRwsD38EoFRwmu9,Wes Montgomery,West Coast Blues,Jazz,90497,Jazz,Jazz
No,75XQk1ewCddGnDuFMYg2iL,Whitney,The Falls,Jazz,179299,Folk,Folk
No,6lkBUo1eF422uPCrFJrVEQ,Wiener Philharmoniker,"Frühlingsstimmen, Walzer Op.410",Jazz,214167,Classical,Classical
No,1gZ7i4qxXkHZb1r6eioaAP,Wilco,Either Way,Jazz,189673,Folk,Alternative
No,4mNmzIjEwuC9K6P2rpoSyT,Willie Mitchell,Black Fox,Jazz,80935,Blues,Jazz
No,0APt4t1Dab58sYmGQ4jgij,Wings,She's My Baby - 1993 Digital Remaster,Jazz,135307,Folk,Folk
No,2EGcu5aRjtqDLRBtK2YKLv,Young-Holt Unlimited,Young & Holtful,Jazz,36834,Jazz,Jazz
No,7cFi1EVnQ0gIBXu72FncqI,Yussef Dayes,Love Is the Message - Live at Abbey Road Studios,Jazz,43676,Jazz,Jazz
No,3sAVfNp73xFE74G4wzlEcB,Yussef Kamaal,Strings of Light,Jazz,199685,Jazz,Jazz
No,19ZpbHciIo16iZ0Y7kP00c,Zero 7,Left Behind,Jazz,214534,Jazz,Jazz
No,35EP6V7BkGztEYsNVuSXjd,Zola Blood,Play Out,Jazz,201316,Pop,Pop
No,6vN77lE9LK6HP2DewaN6HZ,Zoot Sims,Low Life,Jazz,35852,Jazz,Jazz
No,4TOMI010Sd4ZAX4aZ5TS85,Zoot Sims,So Long,Jazz,80408,Jazz,Jazz
No,5HOyaBTI0ypXjyowSRKeHj,Zuzu Bollin,Why Don't You Eat Where You Slept Last Night?,Jazz,140649,Blues,Jazz
No,049txaKLPzKeSQQJXxfC6K,bLAck pARty,I Hope You Know,Jazz,175226,R&B,R&B
No,3Wqp5phOIK5Ao0pnl6Hv6n,empty_field,Shanalala,Jazz,173973,Blues,Blues
No,524wJMQ8YCJnhZJNZsTN4F,empty_field,I Don't Care What You Tell Me,Jazz,38075,Blues,Jazz
No,2WgbFkQQswVVEWnyKnFo2q,empty_field,Three O'Clock Blues,Jazz,186027,Blues,Blues
No,7079nY1EuvdfIxaMYaTjR9,empty_field,Jardin,Jazz,38339,Classical,Classical
No,4KFaOhrA3m4DuRlH2UmuV7,empty_field,Nightlite,Jazz,105254,Jazz,Jazz
No,5tGbVyLKh7FtIHdsI9GVnn,empty_field,Midas Era,Jazz,32015,Jazz,Jazz
No,4zNk347FJz4yDDcjUhJJMI,empty_field,B.W.'s Blues,Jazz,61021,Jazz,Jazz
No,7oqSDdrXn1qDvRMyjn9Tut,empty_field,Ruler Rebel - X. aTunde Adjuah Remix,Jazz,156187,Jazz,Jazz
No,3AUUytODwlkGAeQa7yfkfr,empty_field,Mujer Mia,Jazz,149872,Jazz,Jazz
No,389bUZ6CspubV6WFiBZ4FG,empty_field,No Flowers at My Balcony,Jazz,152007,Jazz,Jazz
No,4bNmntjvGyCwOvn0fUUAZB,empty_field,104 Degrees,Jazz,198515,Alternative,Alternative
No,42PvpvCg7eaXJy89at6u8s,empty_field,Sea Change,Jazz,149385,Alternative,Alternative
No,7CHRd08vIy8O9O0qOcIgqd,empty_field,I Got a Line on You,Jazz,59587,Blues,Blues
No,6SPINsQn68w9HCV6gAK9Ve,empty_field,"Rinaldo, HWV 7a, Act III (Ed. G. Sechi): Marcia [Live]",Jazz,63238,Classical,Classical
No,1HUcU3GAKCR960czpLbqoD,empty_field,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto",Jazz,120017,Classical,Classical
No,0AphwbfFSlGgGDlXGeiEpu,empty_field,Hurt for Me,Jazz,82547,Folk,Folk
No,1vzt328SUYCuH6247NEsDI,empty_field,Outro,Jazz,198466,Hip-Hop,Hip-Hop
No,2QsgqAZ4SwuipP30znNeof,empty_field,Resolve,Jazz,139381,Jazz,Jazz
No,0by9PNgyNwPTBOw44aR3TK,empty_field,In The City,Jazz,74712,Jazz,Jazz
No,7cNqyn9jQoMhdWFLNRS7te,empty_field,Graffiti Artist Reel 1/1,Jazz,28862,Jazz,Jazz
No,0bvcoWqlXDjMVLxG6iImqv,empty_field,Les Deux Guitares,Jazz,20426,Jazz,Jazz
No,388YhDYxPvaDIZQHWqpB4E,empty_field,Grover's Groove,Jazz,92244,Jazz,Jazz
No,10w8FMNFLL5P8aIxJS1SP4,empty_field,Albany,Jazz,136406,Jazz,Jazz
No,2NAbfM5mIpZ3Y2u9mbX4K5,empty_field,Iron Lung,Jazz,198616,Jazz,Jazz
No,4buvG5Kmstm8UMjSgUrv2X,empty_field,Cruel Mistress,Jazz,71908,Jazz,Jazz
No,3s1WVs0g8pUZEjOZyY0lHD,empty_field,Days To Come - Instrumental,Jazz,178591,Jazz,Jazz
