Selected,instance_id,track_name,track_id,Selected (1),popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,artist_name
No,11293,Kung Fu,7IdM2s5mk1Geecg1ccf5Bi,No,79.0,0.0227,0.8760,199680.0,0.608,1.16e-05,G#,0.1070,-6.019,Major,0.1090,124.983,04-Apr,0.2580,empty_field
No,11308,Un Verano En Nueva York,1hBM2D1ULT3aeKuddSwPsK,No,45.0,0.476,0.5440,441360.0,0.657,0.0463,C,0.2980,-7.457,Minor,0.0406,118.226,04-Apr,0.7140,empty_field
No,11315,Money's Not An Issue,1Pxfl5aA4xJTrkfS5K6AP6,No,29.0,0.104,0.4850,180760.0,0.954,,C,0.3240,-5.315,Major,0.1900,179.739,04-Apr,0.7610,empty_field
No,11316,Room Service (feat. Mati & Lil Santana),7tnhvZeaJGrbKOrIry2Si6,No,33.0,0.0346,0.7860,,0.487,,D,0.1100,-6.242,Minor,0.0696,120.955,04-Apr,0.1550,empty_field
No,11317,Values (How Much Is That Dog Crap in the Window?) / Shoot Is Shit ...,1jAVVr5Io2r7nBXNEifqL0,No,15.0,0.799,0.4510,316293.0,0.47,,B,0.3810,-22.950,Minor,0.9040,,04-Apr,0.2820,empty_field
No,11322,Higher Now,1wiMgDdP2VWQXtHFR3zvJc,No,38.0,0.0381,0.6450,193773.0,0.872,0.00439,E,0.0475,-4.200,Minor,0.0754,87.466,04-Apr,0.7430,empty_field
No,11331,STFU,6YI65Sb4nKEgu9pVl5GWjm,No,72.0,0.16,0.8240,,0.47,,C#,0.1500,-7.459,Minor,0.1760,134.922,04-Apr,0.4370,empty_field
No,11336,You Oughta Know - 2015 Remaster,2j8um96EhKDY6UzKROULyn,No,65.0,0.21,0.6650,249493.0,0.834,,E,0.4520,-7.737,Major,0.0576,,04-Apr,0.4110,empty_field
No,11338,"Carmen / Act 1: Que chercez-vous, la belle?",4QuCoz49kQAOsdTf8VOV7C,No,14.0,0.983,0.4000,,0.051,2.7e-05,D#,0.2710,-24.265,Major,0.1020,102.826,04-Apr,0.1430,empty_field
No,11343,Getting It On,0aJaR9VIZDnyFCEsn6KUF3,No,57.0,0.877,0.7470,180438.0,0.538,0.766,B,0.0877,-9.664,Minor,0.0330,,04-Apr,0.3000,empty_field
No,11348,Black Bonnie (feat. Jacquees),1J6OxoJByUrfwA4Fm65yCR,No,54.0,0.297,0.5790,175526.0,0.49,,A#,0.3090,-8.441,Minor,0.5440,93.139,04-Apr,0.5170,empty_field
No,11358,Half Full Dixie Cup,12nLMMAtuuDL1tLPgxX2cO,No,36.0,0.523,0.5100,214200.0,0.79,,G,0.1160,-5.069,Major,0.0380,150.001,04-Apr,0.8230,empty_field
No,11361,Trio Sonata in C Major BWV 1037: Alla breve (Allegro moderato),6NIhm22UWaECPEdGm7VqEC,No,11.0,0.699,0.4480,167333.0,0.364,0.0176,B,0.1620,-11.920,Major,0.0355,107.843,04-Apr,0.6580,empty_field
No,11362,Gwendolynn's Apprehension,0C20JT2rIWqwg1LC0W4jgT,No,53.0,0.746,0.5610,225533.0,0.891,,G#,0.1090,-4.771,Major,0.3050,91.316,04-Apr,0.6900,empty_field
No,11368,Potato Salad,5lN1EH25gdiqT1SFALMAq1,No,76.0,0.308,0.5380,182493.0,0.612,,D,0.2130,-6.020,Major,0.4240,168.197,04-Apr,0.6840,empty_field
No,11371,I Do Love You,08BwBEzNMLLdrPCYkILgNR,No,44.0,0.8,0.4120,181067.0,0.411,8.83e-05,G,0.2490,-9.016,Major,0.0394,174.284,04-Apr,0.3340,empty_field
No,11373,Denver,7jUnxcCU1cjasqv247BRn2,No,13.0,0.896,0.4750,382147.0,0.939,,F#,0.9570,-6.555,Major,0.9610,,04-Apr,0.1590,empty_field
No,11375,100 Miles,0yfNXxlyXdmP0ue1iJijx1,No,54.0,0.635,0.7750,169063.0,0.612,,D,0.1260,-7.753,Minor,0.0464,82.537,04-Apr,0.6690,empty_field
No,11384,Báilame,0tgvLHWXtux0AIyBLTciJk,No,47.0,0.0265,0.8240,,0.949,0.0137,F,0.0850,-3.302,Minor,0.2200,136.038,04-Apr,0.9000,empty_field
No,11386,It'll All Work Out (Bonus Track),2LQb3iYBzoxbxct2IexjBc,No,54.0,0.923,0.2310,166133.0,0.228,0.0129,F,0.1690,-15.845,Minor,0.0337,80.326,04-Apr,0.2240,empty_field
No,11390,Gimme a Pigfoot and a Bottle of Beer,5jK9iJEBgHMQePlRukmnts,No,24.0,0.971,0.6910,208827.0,0.198,0.00888,G,0.1540,-11.164,Minor,0.0784,103.901,04-Apr,0.5580,empty_field
No,11398,Nothing Better - Remastered,7pSn2j9BhIWMqmKDfhkbTQ,No,42.0,0.226,0.6750,226627.0,0.721,0.277,D,0.0923,-6.358,Major,0.0309,134.940,04-Apr,0.5570,empty_field
No,11411,Romney and Lunesta,6Q4ZFlYH2TYjcWuBvtPESN,No,24.0,0.82,0.6270,152680.0,0.906,,C,0.6910,-3.952,Major,0.9260,130.453,05-Apr,0.3530,empty_field
No,11424,Lines On My Face - Live,37Sw3XtSIBB6Q09XzXS0N1,No,35.0,0.253,0.4290,419533.0,0.517,5.87e-06,C,0.9840,-8.352,Major,0.0328,102.180,04-Apr,0.3060,empty_field
No,11425,When U Love Somebody,3ytuVwwBZRXzmqfrjCmu0s,No,58.0,0.122,0.7230,,0.763,0.00543,G,0.3430,-6.366,Major,0.0262,120.962,04-Apr,0.5860,empty_field
No,11429,Sippin’ On Fire,7aUOJuMnPHZoxrTyq96fmt,No,61.0,0.0051,0.4780,193640.0,0.929,1.03e-05,A#,0.3480,-3.192,Major,0.0320,142.956,04-Apr,0.7490,empty_field
No,11432,Country Roads,4irrBBTXxr2MQyBJzugiBW,No,62.0,2.43e-05,0.4320,130933.0,0.935,,A,0.3090,-5.763,Major,0.0705,132.749,04-Apr,0.5880,empty_field
No,11433,Smile,6HZILIRieu8S0iqY8kIKhj,No,33.0,0.0958,0.8550,393373.0,0.327,0.0048,F#,0.0820,-11.070,Major,0.0800,104.802,04-Apr,0.6780,empty_field
No,11438,Makin' Me Say,2hXOv4xSCqN2OjyScJdgxf,No,51.0,0.0158,0.6050,188440.0,0.671,3.43e-06,G,0.0924,-6.465,Major,0.0488,167.893,04-Apr,0.7720,empty_field
No,11439,The Man Who Can't Be Moved,1AKI0dqAIamOa2UamiHNF9,No,68.0,0.425,0.6090,241467.0,0.629,,A#,0.0978,-5.024,Major,0.0264,99.955,04-Apr,0.3250,empty_field
No,11442,Empty Corridors - Live,1pyzBmLqFSdl8S5OMmOXak,No,49.0,0.309,0.4770,326067.0,0.529,0.000492,E,0.7000,-9.590,Minor,0.0423,142.690,04-Apr,0.2490,empty_field
No,11444,Fuck Off,2n0m3JLyiR93EQR9RNoCdY,No,54.0,0.749,0.5650,60000.0,0.601,,C,0.2750,-3.876,Major,0.0307,95.096,04-Apr,0.6600,empty_field
No,11450,Maniac,2Fsat2MbgEFJCSyCMVxz9b,No,50.0,0.151,0.4320,206973.0,0.534,1.35e-06,G,0.2280,-6.835,Minor,0.0973,92.624,04-Apr,0.4060,empty_field
No,11455,Dance for You,3MqU4oOhOcJvvnAuwtJLFP,No,66.0,0.0322,0.6160,377467.0,0.78,,D,0.1730,-6.062,Major,0.0623,110.005,04-Apr,0.4710,empty_field
No,11476,Better By Tomorrow,1L6VgTzCn0bhQYMzxQnkNg,No,22.0,0.0371,0.6620,121267.0,0.471,,D,0.3160,-11.305,Major,0.4450,168.109,03-Apr,0.1490,empty_field
No,11484,LoveStoned / I Think She Knows Interlude,6hR2O1GlBULEHBxRUagggl,No,56.0,0.335,0.8620,444373.0,0.707,0.000116,A#,0.2830,-6.243,Minor,0.0585,121.259,04-Apr,0.8490,empty_field
No,11487,We're All Gonna Die,10sVJpsoTxf0CGp9LhSQJU,No,54.0,0.415,0.6170,,0.289,0.0197,C,0.1050,-6.739,Major,0.0362,133.325,04-Apr,0.3700,empty_field
No,11489,Vacio,0FXkGdkTaJ7DPjZ7C93MRZ,No,55.0,0.165,0.7360,247104.0,0.634,,B,0.1480,-5.897,Minor,0.1440,134.816,04-Apr,0.3200,empty_field
No,11490,Playinwitme,6gDJbgtCENoIouUjInc0I3,No,64.0,0.875,0.6370,205128.0,0.287,,C,0.1250,-11.947,Major,0.0344,110.018,04-Apr,0.4300,empty_field
No,11493,Peach,7csAqjPSaxWNAXfd321ajh,No,47.0,0.204,0.4800,185853.0,0.826,,G,0.1070,-5.600,Major,0.0580,139.876,04-Apr,0.4620,empty_field
No,11499,Drunk,4Kml5ZlHa8A4Pa6TwKOLas,No,40.0,0.0039,0.4840,381359.0,0.745,0.163,C,0.0804,-5.856,Major,0.0365,124.011,04-Apr,0.3400,empty_field
No,11501,Trouble On My Mind,2CtCwQhY0ZLvr8L2l8Bo6e,No,63.0,0.0705,0.6450,,0.785,0.000111,F#,0.3800,-6.016,Minor,0.3650,172.174,04-Apr,0.6730,empty_field
No,11505,In His Mind,3ieSHhCILOG2w4CB2OeXou,No,44.0,0.483,0.5670,,0.297,,A#,0.2400,-8.460,Major,0.0262,77.070,04-Apr,0.2200,empty_field
No,11511,What a Wonderful Thing Love Is,5PurHGjwfAQel15O4ZIiGu,No,39.0,0.362,0.6500,220383.0,0.458,0.00183,D,0.1850,-8.551,Minor,0.0413,160.283,04-Apr,0.4850,empty_field
No,11521,Murderous Nerves,616oo55F2rXPJobqPV2IjK,No,46.0,0.236,0.5740,183507.0,0.651,0.00217,A,0.1290,-8.399,Minor,0.0671,147.473,04-Apr,0.8400,empty_field
No,11525,Little Red Rooster,2t6vIo7av9Jygj24ARHfjM,No,42.0,0.588,0.5970,171827.0,0.64,,A,0.5260,-7.719,Major,0.0427,92.422,04-Apr,0.8230,empty_field
No,11530,"Diabelli Variations, Op. 120: Var. 11, Allegretto",3pJQY7UuX0DcE8pgLZhCjf,No,20.0,0.996,0.2860,76813.0,0.0219,0.855,C,0.1190,-29.412,Major,0.0524,200.253,03-Apr,0.1310,empty_field
No,11532,Crazy,79t11q9LYBP7USx4UxENCY,No,33.0,0.000222,0.3470,188307.0,0.959,0.000719,G,0.1000,-5.201,Major,0.0959,123.180,04-Apr,0.1290,empty_field
No,11534,Tha Crossroads,2aqHQzbPcrMl6m37ndVHOQ,No,68.0,0.0856,0.6790,223547.0,0.509,,E,0.4380,-7.310,Major,0.0617,144.290,04-Apr,0.5340,empty_field
No,11540,La Farsante,42tvGqpStc0Z2gq7xJhVPU,No,26.0,0.426,0.3780,183053.0,0.529,,A,0.1560,-5.095,Major,0.0368,189.643,03-Apr,0.6740,empty_field
No,11541,This Will Be Our Year,2v5S8Mv1CModjIsgOUbtKU,No,65.0,0.626,0.5350,127733.0,0.424,,A,0.1910,-7.491,Major,0.0314,97.506,04-Apr,0.5390,empty_field
No,11555,John and Mary,2DVu8T1HW56hXcuaquiEng,No,33.0,0.693,0.4390,653573.0,0.444,0.0105,C#,0.1220,-13.204,Major,0.0586,132.041,04-Apr,0.4080,empty_field
No,11556,Ocean to Ocean,2UFOh8iMQ2DON7sl3lqGJH,No,61.0,0.102,0.5470,,0.836,,F#,0.1830,-5.361,Minor,0.1880,104.985,04-Apr,0.6490,empty_field
No,11558,Even (Live),2IO7yf562c1zLzpanal1DT,No,27.0,0.536,0.3230,,0.728,7.42e-06,E,0.9600,-7.819,Minor,0.0402,103.632,04-Apr,0.3430,empty_field
No,11562,Act Like You Don't,4cy70B0WjXYW6UKtrD0UXf,No,49.0,0.424,0.5500,232253.0,0.774,,B,0.0670,-4.397,Major,0.0967,170.124,04-Apr,0.4690,empty_field
No,11565,Lie,1W2TYUenzUdOOuATtQIWS2,No,43.0,0.259,0.6150,,0.665,,G,0.1800,-4.659,Major,0.3020,,04-Apr,0.6260,empty_field
No,11570,Slide,0bXtkOgV0entwnQBCUVhhl,No,70.0,0.00483,0.3950,212067.0,0.843,,G#,0.0404,-4.476,Major,0.0374,112.423,04-Apr,0.4810,empty_field
No,11585,The Words You Say,6x1xxlk6Dw1IdzvrzsL7B3,No,57.0,0.436,0.5100,,0.405,0.252,B,0.1230,-11.986,Major,0.0377,131.702,04-Apr,0.1030,empty_field
No,11586,Bad Husband (feat. X Ambassadors),1ezCMM6GbB6JW6yXltlCaD,No,65.0,0.0738,0.5140,,0.72,,G#,0.1480,-5.189,Major,0.3220,96.237,03-Apr,0.4780,empty_field
No,11587,Call on Me,6x93hzBoL7HpirMN2P48co,No,21.0,0.63,0.7280,251651.0,0.589,,A,0.1590,-7.806,Minor,0.1320,82.485,04-Apr,0.7630,empty_field
No,11592,Phone Jumpin,16tDvHikUgAKAOKxKLPp5S,No,60.0,0.0216,0.6320,247227.0,0.767,,A,0.3780,-4.002,Minor,0.2320,140.140,04-Apr,0.6220,empty_field
No,11593,I Wish I Was the Moon,72GrxfJgpsb00X3T4nDjT1,No,49.0,0.725,0.2710,214733.0,0.31,1.99e-06,C,0.1190,-7.967,Major,0.0309,169.614,03-Apr,0.1600,empty_field
No,11609,California,6yz35G3EgdcAk0oA3R3zrA,No,74.0,0.017,0.6190,169158.0,0.735,1.78e-06,G,0.3880,-3.952,Major,0.0445,119.985,04-Apr,0.6680,empty_field
No,11613,Oh Girl,5ezJhPxRuHdFls9utzsbsW,No,49.0,0.296,0.4220,217520.0,0.486,,C,0.1080,-9.866,Minor,0.0282,134.587,04-Apr,0.5300,empty_field
No,11619,I'm Beginning To See The Light,41d2Q6DHcM20OdzynkRtvf,No,34.0,0.615,0.7810,,0.228,0.396,G,0.1030,-14.941,Major,0.0447,113.047,04-Apr,0.3180,empty_field
No,11621,Passenger Seat,5RL7Pq7FlVHDu4ZFivKTeU,No,47.0,0.154,0.5090,,0.679,,G,0.1080,-6.232,Major,0.0355,146.039,04-Apr,0.3010,empty_field
No,11627,Because We Can,3Iupd7oKxsgKIeETbSA9Ze,No,41.0,0.0539,0.6500,,0.754,,D,0.2850,-5.998,Major,0.0321,100.034,04-Apr,0.7120,empty_field
No,11632,L'envol,1tzkJMX3gNjnpcHdLD0pM3,No,29.0,0.283,0.5500,226613.0,0.605,0.443,E,0.5320,-6.156,Minor,0.0330,130.038,04-Apr,0.4040,empty_field
No,11637,Waiting For The End,6MiOXhXGPkEqvNR6HX6khS,No,57.0,0.0415,0.4870,231680.0,0.961,1.15e-06,E,0.5530,-4.139,Major,0.1320,,04-Apr,0.3230,empty_field
No,11647,Cry Lonely,1H3aJpfpjEFt3i8KsWbgmP,No,36.0,0.405,0.5870,,0.612,0.00313,E,0.3320,-6.690,Minor,0.0255,131.599,04-Apr,0.3650,empty_field
No,11648,Good to Me,1MpchHkB8neBXxdCQVqQSH,No,71.0,0.145,0.6470,189714.0,0.832,,B,0.0465,-3.969,Minor,0.0683,140.050,04-Apr,0.8200,empty_field
No,11649,Six Pack Lines,1f2V8U1BiWaC9aJWmpOARe,No,39.0,0.0159,0.3580,226960.0,0.912,,C,0.0779,-3.311,Major,0.1080,156.044,04-Apr,0.3920,empty_field
No,11654,Dancehall,28qOurUpsL6teKyx9GaJVa,No,40.0,0.487,0.8070,177026.0,0.779,,G#,0.0812,-5.286,Minor,0.2190,101.955,04-Apr,0.6580,empty_field
No,11655,Hard Times,2kpQbe2uOxVnRzDfq63Eev,No,74.0,0.00647,0.6950,,0.818,4.87e-06,F,0.0219,-5.379,Minor,0.0334,119.965,04-Apr,0.9160,empty_field
No,11662,Great Times on Drugs,1Vvk2a6FQY2A39HzQuuzhO,No,16.0,0.778,0.4740,683240.0,0.443,,B,0.7280,-20.890,Major,0.9390,77.737,03-Apr,0.2680,empty_field
No,11669,Hijo de Su Madre,6mrRJpEOqNEKygu4fesH1e,No,59.0,0.0646,0.8290,,0.606,0.391,F,0.2810,-7.093,Major,0.1490,118.051,04-Apr,0.7320,empty_field
No,11670,Sisters of Mercy,3ttuDYaMTE0p9yOUQ0szZP,No,48.0,0.84,0.4430,215587.0,0.241,1.91e-06,B,0.1790,-13.834,Major,0.0330,136.695,03-Apr,0.4400,empty_field
No,11674,Winey Winey,630brCzcLTQ3WEspOnZvec,No,39.0,0.661,0.7070,172933.0,0.279,0.00111,C#,0.0992,-10.658,Major,0.0382,82.086,04-Apr,0.7490,empty_field
No,11682,"Tristan und Isolde, WWV 90 / Act 1: ""Herr Tristan trete nah!"" - ""Begehrt, Herrin, was Ihr wünscht"" - Live",1hmSATuFIvmaJN4OKfbAU0,No,3.0,0.983,0.1650,629760.0,0.101,0.000186,C,0.0999,-20.835,Major,0.0532,72.914,04-Apr,0.0362,empty_field
No,11690,Africa,6bWD65sXguqUE4AaiEXqlw,No,13.0,0.636,0.4940,630867.0,0.645,,C#,0.9240,-11.139,Major,0.9530,81.567,04-Apr,0.1910,empty_field
No,11693,Limón y Sal,1cPBPL1FlwRM7mYXixVmJB,No,65.0,0.138,0.6340,205413.0,0.649,,B,0.2880,-6.056,Major,0.0255,111.030,04-Apr,0.4910,empty_field
No,11697,Luna Llena,5l7tdLI34MnxnNyd2nhNIk,No,44.0,0.00113,0.7350,248627.0,0.787,1.21e-06,A#,0.2420,-6.299,Minor,0.0366,,04-Apr,0.3940,empty_field
No,11699,It's Too Late Now,3Q2tKt6gKdn9LUMcHFxNJy,No,35.0,0.103,0.4570,194293.0,0.833,,F,0.1180,-4.393,Major,0.0432,172.008,04-Apr,0.7210,empty_field
No,11704,This Land Is Ours,75ofVlicSAIUECvOffaURR,No,48.0,0.623,0.6730,281417.0,0.525,0.279,C#,0.1510,-9.214,Minor,0.0891,174.053,04-Apr,0.5590,empty_field
No,11710,"St. Matthew Passion, BWV 244, Pt. 2: No. 65, Mache dich, mein Herze, rein",65ahGa9KgNvnTiSXl1fMcE,No,,0.956,0.1790,,0.0457,0.584,A,0.1030,-26.078,Major,0.0340,86.586,03-Apr,0.3020,empty_field
No,11717,Blind Man,0ZuMuZVtjK9vK5qSWC4bmu,No,70.0,0.453,0.8900,242196.0,0.523,1.58e-06,F#,0.0831,-8.526,Major,0.0560,111.031,04-Apr,0.3450,empty_field
No,11727,Minnesota,6TrjaOqUwdKQ7KNxJr2s9Y,No,62.0,0.093,0.8080,,0.647,,D,0.1170,-4.973,Major,0.0843,130.034,04-Apr,0.2780,empty_field
No,11732,Coppelia: Act I - Valse,0jr2bPcVJFsUuf6itnzpvI,No,36.0,0.901,0.1980,141200.0,0.0313,0.866,D#,0.0924,-26.690,Major,0.0419,88.813,04-Apr,0.1890,empty_field
No,11733,Prisoner of Love,4Cv5dkUBqepa0siwGREihD,No,30.0,0.831,0.4350,133027.0,0.286,,G#,0.1840,-9.405,Major,0.0304,65.797,04-Apr,0.4580,empty_field
No,11742,Buy Me a Rose,1CO4BB8CaiQggtJ0R6GwGt,No,41.0,0.616,0.6970,228400.0,0.294,,D#,0.1340,-12.581,Major,0.0318,98.044,04-Apr,0.4960,empty_field
No,11743,"Heavy, California",6qJ6I7qMSTgcJyKm1LiplV,No,65.0,0.0733,0.6740,184600.0,0.713,0.139,F#,0.1690,-7.460,Minor,0.0360,111.017,04-Apr,0.7040,empty_field
No,11745,Giselle / Act 2: No. 14 Apparition de Giselle (Alternate Version),1pqGcNI8H5i3yySTNCrD7d,No,10.0,0.943,0.5690,39385.0,0.261,0.912,D,0.3110,-16.636,Major,0.0399,122.670,03-Apr,0.8340,empty_field
No,11755,Fruitflies,7IJkIQZCy0a6gowQBhGuCJ,No,50.0,0.073,0.6460,330033.0,0.286,2.01e-05,D,0.0325,-12.361,Major,0.0380,77.161,04-Apr,0.1580,empty_field
No,11765,Who Do You Love,7GBP9vqKB9o9wcQrkblICD,No,38.0,0.0429,0.2200,253613.0,0.848,0.000175,A#,0.1420,-3.686,Major,0.0501,121.948,04-Apr,0.3890,empty_field
No,11767,Misty,3THZtwFfwGqnJPLdtkbesl,No,47.0,0.976,0.2240,179373.0,0.214,0.00094,D,0.3670,-14.455,Minor,0.0348,83.906,03-Apr,0.1400,empty_field
No,11779,Bastards,0G02rQzF8OGo7dBdJlB02Z,No,36.0,5.33e-05,0.4340,101360.0,0.985,1.28e-05,G,0.4140,-4.048,Major,0.1760,99.806,04-Apr,0.5280,empty_field
No,11786,Rude - Zedd Remix,2BMRUAA1oTc7e9JPlr6xbZ,No,57.0,0.0324,0.5980,273231.0,0.836,2.44e-06,C#,0.0751,-2.388,Major,0.0457,130.009,04-Apr,0.3430,empty_field
No,11791,Jamming - Live at the Stanley Theatre - 9/23/1980,4uew5SER845c4iNj4sl8jG,No,29.0,0.0134,0.4590,271493.0,0.839,0.000822,B,0.8460,-8.194,Minor,0.1700,,04-Apr,0.7280,empty_field
No,11792,Doctors,57uLRQNVHTbCsL1CGb3GI6,No,13.0,0.7,0.4350,,0.75,,C#,0.7470,-8.906,Major,0.9490,179.024,03-Apr,0.1780,empty_field
No,11797,Easy to Love You (feat. the Movement),3lowcuAcg6INX4Rs32KzjJ,No,30.0,0.0165,0.6790,257502.0,0.564,0.000481,F#,0.1690,-8.369,Minor,0.1440,78.015,04-Apr,0.4920,empty_field
No,11801,Up,4h6CWPB8RqlmCukOZH2pin,No,51.0,0.622,0.7260,198707.0,0.542,1.13e-06,E,0.1730,-10.784,Minor,0.1090,149.939,04-Apr,0.3100,empty_field
No,11804,Best Friend,6m10oyIFq8dYspqTb6n0Kr,No,64.0,0.0174,0.7500,314280.0,0.906,,C,0.0551,-5.028,Major,0.0477,135.960,04-Apr,0.5620,empty_field
No,11811,Iko Iko,0vlrjt3fBV68KuXKLHN6lX,No,45.0,0.557,0.6370,,0.794,8.18e-05,D,0.3440,-10.153,Major,0.0431,165.428,04-Apr,0.9700,empty_field
No,11823,Scenario - Remix,51dvVs0wPh9wJ3HgFkBaRZ,No,47.0,0.0289,0.8530,317760.0,0.6,,A#,0.0688,-6.466,Minor,0.3060,102.000,04-Apr,0.6240,empty_field
No,11825,One Night Only,6mxz6tKfJw2RvzdowwDELj,No,57.0,0.183,0.6740,221989.0,0.652,,F#,0.2350,-3.761,Minor,0.0404,,04-Apr,0.5390,empty_field
No,11834,One Night Only,4QbVWCAkh9Z1G041cQAiZ9,No,58.0,0.164,0.6490,191787.0,0.595,,F#,0.1120,-6.214,Minor,0.0325,,04-Apr,0.6860,empty_field
No,11836,Anarchy-X - Remastered 2003,14e46mURUUwB3i2vTe1gFz,No,33.0,0.0204,0.4700,,0.986,0.923,C,0.3620,-4.777,Major,0.0704,109.971,04-Apr,0.3900,empty_field
No,11840,Make You Feel - Hotel Garuda Remix,16rzJLeYsxVujfVIcZOn56,No,38.0,0.125,0.6850,228545.0,0.812,0.334,C#,0.1010,-6.024,Minor,0.0340,,04-Apr,0.1940,empty_field
No,11847,Reflection,4M7bnVSORCkMzVNdoKbvO2,No,49.0,0.214,0.8790,253452.0,0.386,0.000103,A,0.2170,-12.887,Minor,0.2050,129.971,04-Apr,0.2480,empty_field
No,11851,Working My Way Back to You,7iSyaNhLcjwuO22QuRYHsM,No,45.0,0.477,0.6840,186133.0,0.721,,C,0.0688,-9.475,Major,0.0811,,04-Apr,0.5650,empty_field
No,11854,Rhapsody in Blue,4fVqQKbROkz8Z9FFJS7vls,No,29.0,0.943,0.3190,,0.357,0.906,D,0.1030,-10.655,Major,0.0380,86.214,04-Apr,0.0911,empty_field
No,11858,Chiudo gli occhi (Manon),50MfV7a1pnOEcf2t9kobxW,No,7.0,0.934,0.3150,232107.0,0.0901,,D,0.0589,-18.395,Major,0.0377,86.358,04-Apr,0.1470,empty_field
No,11867,Let It Out,02y4CADbBLKy1dpFsSeay5,No,41.0,0.45,0.7400,232133.0,0.467,5.17e-06,F#,0.0968,-6.828,Major,0.0325,134.033,04-Apr,0.3520,empty_field
No,11868,"War (feat. DJ Whoo Kid, Neon Dreams & Stokes)",0ntPwZuJ7ChJzKd1xDcbgg,No,22.0,0.013,0.5780,178360.0,0.652,0.00133,G#,0.3560,-13.498,Minor,0.2710,130.938,04-Apr,0.4570,empty_field
No,11876,Hersham Boys,4Nj8e8GZPXuK5adHZZnZlP,No,34.0,0.121,0.4030,203840.0,0.885,,B,0.9190,-7.847,Major,0.0551,,04-Apr,0.6170,empty_field
No,11881,Cerulean,5vw6mb5UUdA3vVQfcFN8yA,No,48.0,0.649,0.5570,,0.949,,C#,0.4550,-5.842,Minor,0.9220,92.272,04-Apr,0.2430,empty_field
No,11883,Foreign Car,6fybp4N6eW3bsFAvARxyVe,No,44.0,0.045,0.5700,,0.485,3.74e-05,G,0.3920,-8.863,Minor,0.0291,,04-Apr,0.3500,empty_field
No,11884,Flex,1Fe6hlOZhHJ0Ej4QNt1w5Y,No,62.0,0.48,0.7500,240460.0,0.594,,C,0.1660,-5.619,Minor,0.2820,130.104,04-Apr,0.2550,empty_field
No,11886,Actually,0jdny0dhgjUwoIp5GkqEaA,No,36.0,0.795,0.6380,67500.0,0.337,0.368,A#,0.1440,-11.844,Major,0.0496,124.368,04-Apr,0.8040,empty_field
No,11892,Choices,5sysgWS6HwrfhHDnqMh27l,No,15.0,0.994,0.6760,151760.0,0.0902,0.00783,A#,0.1900,-21.035,Major,0.9320,80.680,03-Apr,0.3660,empty_field
No,11906,From The Start,1WyKDJawaulGbuFvelPGWN,No,58.0,0.0546,0.6990,129843.0,0.732,,G#,0.3430,-6.113,Major,0.3020,82.051,04-Apr,0.7510,empty_field
No,11907,Finer Points of Forgiveness,7oBQRyJjBtqh0wX9hHaZjc,No,16.0,0.0095,0.5230,155320.0,0.983,6.13e-06,D,0.0882,-3.310,Major,0.0534,107.066,04-Apr,0.7170,empty_field
No,11909,Fumo Marihuana,0klAKL1MkGrvDl6HpjYFuV,No,48.0,0.47,0.7970,213861.0,0.78,,C#,0.2860,-3.838,Major,0.0621,127.946,04-Apr,0.8900,empty_field
No,11913,Hollywood - Single Version,0y9Opi8Xaxwrjq9hu9K4nH,No,49.0,0.00271,0.5650,204947.0,0.817,,C,0.4830,-5.840,Major,0.0292,122.969,04-Apr,0.7370,empty_field
No,11920,"Czech Dances, Book 2: Hulan",6oXZxQC6lyLXOm9TrX9rBf,No,30.0,0.986,0.2950,358760.0,0.0184,0.794,A,0.1000,-29.027,Major,0.0475,71.542,04-Apr,0.0801,empty_field
No,11934,Bezczelnie,5QGmfCxuuBr8JwZrdd6aGu,No,35.0,0.017,0.5190,,0.617,,D#,0.1050,-6.624,Major,0.0334,80.124,04-Apr,0.2410,empty_field
No,11940,Disorder,3CKRd4hIYiDhesexklWrqf,No,29.0,0.00287,0.5810,193507.0,0.965,,E,0.2290,-3.905,Major,0.0704,99.348,04-Apr,0.6860,empty_field
No,11944,The First Time I Met Sanawon,5dDeNnZIBYqNNUQknYetlS,No,30.0,0.0238,0.4670,209144.0,0.864,,E,0.0914,-4.415,Major,0.1260,108.429,04-Apr,0.4340,empty_field
No,11945,"Falstaff, Act II, Scene Two: Vien qua. Che chiasso! (Nannetta/Fenton)",0AaEJCelbrrFjdTRMBj9W5,No,4.0,0.958,0.2620,50667.0,0.129,0.000574,D#,0.4460,-24.343,Major,0.0454,65.593,04-Apr,0.2590,empty_field
No,11946,Mean Town Blues - 2004 Digital Remaster,6MNtx2I1QaELzsLDaxAchs,No,26.0,0.181,0.5740,268240.0,0.915,0.481,D,0.0676,-6.825,Major,0.0504,103.273,04-Apr,0.4130,empty_field
No,11950,Black Moon,4MSCs5kbyYjLZjsFNOigZP,No,41.0,0.0289,0.6680,,0.71,,F,0.2080,-5.699,Minor,0.0378,82.965,04-Apr,0.2690,empty_field
No,11951,First Time High,0FC64LbWzN45FRIoAJnCxc,No,56.0,0.605,0.6790,182227.0,0.595,,E,0.0966,-5.991,Major,0.0697,102.932,04-Apr,0.5110,empty_field
