artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
empty_field,Thank Me Now,0779rZIBG05FzQ8zoMVbfo,196756,52,0.277,0.492,328573,0.769,0.0134461,G#,0.126,-4.847,Major,0.423,76.51,04/4,0.762,Hip-Hop
Nipsey Hussle,Million While You Young (feat. The-Dream),77ZcTPHQJyyM5GsSdGJHWZ,126313,53,0.15,0.502,264093,0.696,0.00944398,A,0.382,-4.875,Minor,0.41,86.353,04/4,0.282,Hip-Hop
070 Shake,Mirrors,0cYeVcuO8tdj4mJhvWTwUu,86971,51,0.0883,0.75,199942,0.495,0.0108921,F,0.217,-7.611,Minor,0.106,123.032,04/4,0.453,Hip-Hop
Yung Tory,Friends,4veyQyv5k8leAa2MCfDbND,66077,58,0.262,0.794,170625,0.364,0.0168646,F,0.304,-12.232,Major,0.283,79.0658,04/4,0.505,Hip-Hop
Gucci Mane,Cold Shoulder (feat. YoungBoy Never Broke Again),78A2FZKzGtkaIIlov5te9S,41512,65,0.00244,0.826,199508,0.492,0.00635387,G#,0.23,-4.566,Major,0.161,135.038,04/4,0.127,Pop
Yelawolf,American You,2VFyBA1wpU5a4KgZayr1rK,60141,58,0.186,0.752,212147,0.754,0.00962476,A,0.11,-5.061,Major,0.133,82.986,04/4,0.353,Hip-Hop
empty_field,Make It Work,0lIhU5NRZBSGlATPih9Ggf,67595,47,0.00275,0.75,224373,0.643,0.00283,E,0.146,-7.43,Major,0.0533,107.017,04/4,0.343,Alternative
empty_field,Re-Hash,1EA2KiBWHiH0tz8TBcVaYg,197045,40,0.0274,0.837,209479,0.79,0.722,G,0.0569,-6.717,Major,0.0933,126.619,04/4,0.782,Alternative
One Direction,Best Song Ever,4PuwzSguqfx9nV4Z6SK3qS,22305,72,0.0227,0.652,200107,0.877,0.00635387,C#,0.0789,-2.986,Major,0.0465,118.491,04/4,0.486,Pop
Foreign Air,In the Shadows,6fyfUncrRzeOOEcVYoDWT7,178199,50,0.156,0.603,233927,0.756,0.866,C,0.11,-8.005,Major,0.035,108.358,04/4,0.146,Alternative
Ty Dolla $ign,Clout (feat. 21 Savage),76MbMYtetEGJtjcmSL8xL8,133903,70,0.136,0.88,260286,0.728,5.42e-05,A#,0.337,-6.939,Minor,0.205,160.976,04/4,0.715,Hip-Hop
A$AP Ferg,Murda Something,6bMlr3D55IhGJF6EliQH2Y,167252,51,0.241,0.844,199853,0.824,0.016939,G#,0.0816,-4.392,Major,0.119,126.78,04/4,0.329,Hip-Hop
Olivia O'Brien,Find What You're Looking For,1xvvuNKdndTwtS6EH4AxFZ,162395,64,0.53,0.726,222422,0.413,0.0401076,G,0.0919,-11.515,Major,0.0877,111.776,04/4,0.512,R&B
Russ,Kill Them All,43pYecd4V0t4dqQqohWAAC,64449,60,0.0716,0.802,267133,0.791,8.08e-06,F#,0.0651,-4.037,Minor,0.239,168.059,04/4,0.772,Hip-Hop
Brent Faiyaz,First World Problemz / Nobody Carez,0L61fvaLKtVbqZIjp4qbnt,162066,54,0.259,0.582,350549,0.502,0.000378,D#,0.16,-11.053,Minor,0.102,85.629,04/4,0.555,R&B
empty_field,Grief,5LeTI3RgbA6RKfggA0cmpI,154911,48,0.479,0.645,250640,0.589,0.158,G#,0.0924,-6.171,Major,0.173,89.971,04/4,0.616,Alternative
Hollywood Undead,Bottle And A Gun,4vAnculdcYGXH9vtkOg8yC,184812,42,0.14,0.719,202440,0.793,0.105091,C#,0.777,-6.693,Minor,0.0498,110.033,04/4,0.646,Alternative
T-Pain,Be Your X,05I0D4A3dljdsi0yqWP0vu,199608,53,0.0158,0.591,176553,0.298,0.0140721,F,0.113,-12.147,Minor,0.437,118.974,04/4,0.259,Pop
Snoh Aalegra,Find Someone Like You,1uULQtJ8rbsX5TwjPpPc9Q,85654,54,0.825,0.399,207440,0.618,2.17e-06,F#,0.174,-6.224,Minor,0.11,168.685,04/4,0.406,Alternative
Pixies,Monkey Gone to Heaven,2axyTzNktNPDpD6JpPFHL4,23927,57,0.018,0.657,177467,0.384,0.000798,F#,0.299,-12.046,Minor,0.0301,116.435,04/4,0.595,Alternative
BbyMutha,BBC,5xs7ynFeTgioQpJEXFlrhk,24293,40,0.18,0.74,171677,0.749,0.00901155,G,0.247,-5.712,Major,0.286,138.149,04/4,0.883,R&B
empty_field,Playinwitme (Remix) [feat. Jay Park],5MYaJYHXTDaI8JsFNbLQwq,31224,54,0.245,0.639,193060,0.593,0.0271977,E,0.242,-6.055,Major,0.131,156.904,04/4,0.706,Hip-Hop
empty_field,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q),0gRquinG7Rh5WnZnQ5u1AS,178564,55,0.000954,0.63,191869,0.842,0.0169641,C#,0.362,-5.636,Minor,0.316,95.573,04/4,0.634,Hip-Hop
empty_field,Tyrant (feat. Jorja Smith),7eEV0EimZFfaptWAQYL7Nc,210525,67,0.142,0.422,204290,0.471,0.0108369,D#,0.112,-8.784,Minor,0.18,82.433,04/4,0.62,Pop
Majid Jordan,Phases,4uhDXoLPOR60UWIQNfdJjk,165538,48,0.0335,0.792,217667,0.631,0.0487848,A#,0.107,-8.949,Minor,0.0617,118.85,04/4,0.18,R&B
MF DOOM,Doomsday,6xsREAkenSsThWyJPHYpQT,96442,57,0.105,0.852,189487,0.816,0.0668852,F#,0.0794,-7.809,Minor,0.319,95.415,04/4,0.849,Alternative
Future,Crushed Up,2XpsvLcddOSFanKBCZCEBR,139070,84,0.0415,0.781,149949,0.597,0.0271977,A#,0.152,-6.794,Minor,0.23,158.043,04/4,0.544,Hip-Hop
The Foundations,Build Me Up Buttercup,09xnGXVrbniWV4mLTgGyD5,58032,74,0.313,0.66,177533,0.512,0.0140721,C,0.283,-7.183,Major,0.0294,133.607,04/4,0.852,Pop
Future,POA,6PmnGYDsruYLBNY4Rpx4t9,163479,52,0.000441,0.818,248748,0.746,2.11e-06,B,0.176,-6.187,Minor,0.177,147.977,04/4,0.609,Hip-Hop
MARINA,Bubblegum Bitch,7n92QzQomRCLlciO14X0kd,185408,58,0.000219,0.495,154667,0.856,0.0140721,C,0.103,-5.123,Minor,0.0311,125.818,04/4,0.609,Pop
Lil Rob,Summer Nights,7bzzGFwksi98NJfdGXjuav,52273,58,0.358,0.472,269160,0.672,0.00633329,A#,0.108,-4.997,Minor,0.212,81.813,04/4,0.392,Hip-Hop
Jacob Banks,Peace Of Mind,24aZwL8Uc8nJ8Z9k6LRfSV,35356,44,0.949,0.518,254813,0.064,0.0483391,D,0.0957,-14.572,Major,0.0513,108.141,03/4,0.154,R&B
J. Cole,Work Out,0wasgXy8PI6t4EfA49YnXE,62363,75,0.0531,0.831,241060,0.427,0.0120173,D,0.307,-6.903,Major,0.106,93.004,04/4,0.216,Pop
Tom Petty,Wildflowers,68Zd8ttzaIn7K6MZLNfZkM,139576,67,0.588,0.537,190320,0.315,2.29e-05,F,0.206,-13.79,Major,0.0271,113.695,04/4,0.575,Pop
empty_field,watch you sleep.,2o5QYZAowns4Djp4KXJPZp,108087,62,0.931,0.451,180226,0.222,0.00599,D,0.0908,-16.374,Major,0.0314,132.874,04/4,0.381,Pop
The Hics,Lines,7d9sZF7jmepe2EYdETlNWK,206921,40,0.767,0.535,224843,0.394,0.00178,D,0.104,-7.022,Minor,0.042,127.212,04/4,0.268,R&B
Aaron Lewis,Forever,7ribgedxYy3uotpu81sVHu,71004,41,0.0112,0.555,267613,0.625,4.18e-05,G#,0.128,-5.746,Major,0.028,137.95,04/4,0.259,Alternative
Jay Rock,Knock It Off,68QlEZu3EtI5Bojo1mmwxE,104533,51,0.355,0.925,191147,0.455,3.45e-05,F#,0.115,-7.525,Major,0.125,132.991,04/4,0.885,Hip-Hop
Sabrina Claudio,Frozen,1GRVxB5K3G3rTXDaEKC7Nt,59824,67,0.741,0.486,244910,0.419,6.59e-05,F,0.096,-6.415,Major,0.0563,119.065,03/4,0.227,R&B
empty_field,Intro (#FREEJT),2lQ5u48Pml2uoogIiY4bL3,34693,48,0.126,0.664,223082,0.637,0.0401424,A,0.378,-4.597,Major,0.417,115.369,04/4,0.0393,R&B
Princess Nokia,Tomboy,2b0GHUs3L8VksBMKUZe5u2,132455,57,0.37,0.623,217440,0.785,0.00494,D,0.413,-6.479,Major,0.247,75.056,04/4,0.476,R&B
In This Moment,Half God Half Devil,6gI9BcvowNo1qu6rjyyLNV,132503,46,0.00191,0.504,251773,0.952,0.0776877,A,0.699,-3.449,Minor,0.0638,104.007,04/4,0.237,Alternative
The Notorious B.I.G.,Hypnotize,2avMltrMTCsEa8DyrxkMf8,156118,70,0.176,0.895,229692,0.694,0.0234238,A,0.292,-4.384,Major,0.275,93.944,04/4,0.632,Hip-Hop
empty_field,PGP,55KYlnsC6nYnr3IykbmJwE,127064,76,0.0567,0.803,167707,0.533,0.0323,G,0.281,-7.331,Major,0.0656,115.391,04/4,0.255,Hip-Hop
DeJ Loaf,Liberated,7JFU44g32xj63HhzMpgM1s,189650,54,0.569,0.739,211805,0.605,0.0380856,A#,0.0925,-3.632,Major,0.0449,127,04/4,0.623,Hip-Hop
BAYNK,Poolside,2vyc6QGAt8CDp5aeFsJmjq,139323,52,0.637,0.853,212385,0.484,0.0125,C,0.0944,-9.103,Major,0.0692,119.508,04/4,0.586,Alternative
empty_field,Qué Más Pues,1avc8BMkZ9fJrlhD5WzaP0,67801,72,0.065,0.563,203667,0.565,0.000169,G#,0.0855,-5.514,Minor,0.376,169.841,04/4,0.818,Pop
Melii,Bodak Yellow,4vAZENziBL8AGYqudd9Zj8,58179,45,0.186,0.919,177540,0.571,4.81e-06,C,0.104,-7.722,Major,0.087,125.045,04/4,0.23,R&B
empty_field,Chinatown,2nUqSe3heoIkKnqbteZxPm,177291,41,0.00464,0.443,335933,0.415,0.00123,A,0.125,-8.808,Major,0.0294,122.522,04/4,0.239,Alternative
empty_field,One Of Those Days,0bShFUiYzRjK2n9Fvpm9Zz,23119,46,0.312,0.679,284554,0.708,0.039902,C,0.0878,-3.844,Major,0.0818,91.983,04/4,0.82,R&B
empty_field,Bounce,5vWCBbfu5vko3NaMcDxA8o,30225,54,0.000245,0.462,114227,0.977,0.202,C,0.283,-3.853,Minor,0.0396,156.772,04/4,0.89,Alternative
Jarreau Vandal,Westside,4E8FrfmQc997tAGnINkSv8,113159,45,0.507,0.722,179630,0.448,1e-05,G#,0.102,-9.721,Minor,0.242,90.003,04/4,0.547,R&B
EDEN,rock + roll,2hinqo5HVB7qla5iMrKUFB,156586,66,0.875,0.468,256927,0.517,0.00705,C,0.171,-7.049,Minor,0.0574,69.287,04/4,0.425,Pop
GoldLink,Got Muscle (feat. Peewee Longway & WaveIQ),59Qbrc7C5qIPpWnZxBTkxR,64472,64,0.383,0.822,178851,0.792,0.136,A,0.137,-4.441,Minor,0.189,130.018,04/4,0.42,R&B
empty_field,Otra Vez (feat. J Balvin),3REzMySF9cUxp4FbCzQVbU,50022,76,0.0559,0.832,209453,0.772,0.000486,A#,0.44,-5.429,Major,0.1,96.016,04/4,0.704,Pop
Bazzi,3:15,4c3g4qvLa0iaotBHodDDvY,86049,78,0.385,0.651,167019,0.654,0.0140721,C#,0.181,-5.481,Major,0.0466,141.975,04/4,0.539,Pop
Jacquees,Future Baby Mama,61OQuSzsom6geFCA18JwO6,103053,55,0.059,0.677,234684,0.479,0.302388,F,0.171,-9.11,Major,0.0396,133.99,04/4,0.163,Hip-Hop
21 Savage,all my friends,5HNtjJ3Hub4DTHIHedvXa8,159731,80,0.171,0.713,164653,0.62,1.16e-06,C,0.118,-4.513,Major,0.0422,130.595,04/4,0.206,Hip-Hop
empty_field,"Slow Down - 12"" Version",5ekXLHyoYEeQdvcBZorEju,217146,67,0.179,0.568,205461,0.732,4.92e-06,B,0.401,-4.896,Minor,0.103,119.079,04/4,0.626,Pop
empty_field,Love in This Club (feat. Young Jeezy),6XW2rKHwNnX5qzk79Qis9w,25853,66,0.0572,0.573,259720,0.712,0.0483391,C,0.167,-5.976,Major,0.0732,140.012,04/4,0.346,R&B
Russ,I'm Here,1FY8gDAydm8CfGYp7Lv9ce,46622,55,0.328,0.629,239467,0.694,0.00377089,C#,0.284,-6.89,Minor,0.285,83.801,04/4,0.511,Hip-Hop
empty_field,High By The Beach,5Ney7wU5z5x5wsEY2jtHaH,148673,68,0.244,0.536,257573,0.486,0.00788,B,0.12,-11.067,Minor,0.0346,131.988,04/4,0.0968,Pop
Die Antwoord,Alien,2vqNRWec8Lm2W7Fj1aukDh,192566,49,0.399,0.682,256972,0.486,0.0022,C,0.087,-9.976,Minor,0.0426,168.135,03/4,0.357,Alternative
Florence + The Machine,Long & Lost,5t9wKmDkwfkTnBiL5CXBKK,122452,41,0.726,0.384,195082,0.423,1.47e-05,G,0.119,-11.88,Minor,0.0579,82.405,04/4,0.294,Alternative
Lo-Fang,When We're Fire (Cello Version),3E79qUNuOtgxzszM2wwmFV,93183,46,0.935,0.542,245865,0.135,0.0292,C,0.112,-17.155,Major,0.0454,155.778,04/4,0.155,R&B
Piso 21,Te Amo,6JKoTnberZoBgUuxa6l4Kh,215603,80,0.0204,0.849,201122,0.724,5.98e-06,F,0.235,-4.139,Major,0.0665,98.005,04/4,0.63,Pop
empty_field,I'm Real - Murder Remix,2IJRcC95cUWXYaygvXDZAD,108953,62,0.273,0.708,262133,0.587,0.00897777,B,0.0718,-7.93,Minor,0.151,118.716,04/4,0.554,Pop
Tay-K,I <3 My Choppa,5GhYwnHzkHpE8vYOsqdxeZ,210651,61,0.000279,0.732,105000,0.47,0.0271977,C,0.119,-7.601,Minor,0.244,159.936,04/4,0.411,Hip-Hop
Monsta X,Play It Cool,72Ab3Qrgm8GJngNyzQ0Fx9,166906,63,0.0125,0.817,208260,0.82,0.0120173,C,0.0793,-3.404,Major,0.194,120.012,04/4,0.422,Pop
Jhene Aiko,Sativa,37QuCMe2SASXrkLm5NhT5m,86839,75,0.315,0.741,276960,0.61,0.00897777,F#,0.534,-7.34,Minor,0.0512,118.429,04/4,0.72,Pop
Ratatat,Lex,1ZwRI1mol5gIAthygVVfhe,112287,44,0.0118,0.646,227501,0.759,0.829,D,0.0558,-5.335,Major,0.0626,104.992,04/4,0.354,Alternative
Nipsey Hussle,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),6shMq3iAjg2uvn36R4MpYG,101102,69,0.0825,0.671,233278,0.833,0.0061565,F,0.0726,-5.152,Minor,0.395,79.351,04/4,0.702,Hip-Hop
Dijon,Nico's Red Truck,119c93MHjrDLJTApCVGpvx,76401,54,0.674,0.399,248854,0.578,0.0483391,D#,0.132,-3.298,Minor,0.0456,120.175,04/4,0.433,R&B
Dean Lewis,Chemicals,0Mcvsk5uwUwhlJYKydkWla,149207,72,0.69,0.55,221579,0.479,1.2e-06,B,0.145,-9.457,Major,0.0451,80.931,04/4,0.175,Pop
Oliver Tree,All That,4HNmTnzX7evGiXaJk8FNmW,156214,67,0.0656,0.734,166991,0.574,0.0160973,C#,0.443,-5.916,Major,0.261,134.866,04/4,0.366,Hip-Hop
GoldLink,We Will Never Die (feat. Lil Dude),54EnV0WX27W2H9IryrzQpn,53304,45,0.152,0.835,242044,0.649,0.0776877,C#,0.14,-7.253,Major,0.132,134.001,04/4,0.494,Alternative
Lily Allen,Smile,2bv5aQIuutB88mNztwmtQs,67167,57,0.00143,0.632,196893,0.639,0.038673,F,0.221,-5.938,Major,0.0259,118.772,04/4,0.733,Pop
The Neighbourhood,$TING,5QfobfsCZuyPnCzXHKGs9r,121364,50,0.622,0.566,282547,0.777,0.758,A,0.0985,-6.19,Minor,0.0505,108.358,04/4,0.341,Alternative
Kyle Dion,Not All the Way,05kF2zJNlMyHGt6E0Adkn9,81352,47,0.442,0.485,194485,0.519,6.6e-06,G,0.0867,-5.994,Major,0.137,112.744,04/4,0.451,R&B
empty_field,The Recipe,1DJfcWfj5dSIzksFpnRr3S,119614,51,0.0403,0.847,199329,0.526,0.0179686,C#,0.165,-6.821,Minor,0.304,139.977,04/4,0.219,Hip-Hop
Pop Evil,Deal with the Devil,2wZJ0Wh7d4cjcYAkIvHIxX,28827,50,0.000253,0.611,201427,0.981,0.0155,F#,0.0656,-3.503,Major,0.0516,116.769,04/4,0.522,Alternative
empty_field,Later,3uNHNBnlfBtrOZ9NZx5b4V,76530,46,0.814,0.449,270709,0.247,0.131,C#,0.0872,-10.842,Major,0.0679,62.099,04/4,0.176,R&B
Twenty One Pilots,The Hype,1GytGmJ8lZrO7d6NMtwPb1,165689,72,0.0105,0.53,265373,0.816,0.00061,A,0.379,-6.149,Major,0.0503,87.019,04/4,0.371,Pop
empty_field,No One,6fu8chPQnD4bdIvq54PuD8,36722,48,0.127,0.601,197641,0.736,0.0651,A,0.0383,-6.283,Major,0.185,73.028,04/4,0.255,R&B
empty_field,Turn All the Lights On,4iwChnVkJz2STSniIn3QMR,113659,60,0.0382,0.697,224843,0.807,0.0402173,F#,0.471,-3.049,Minor,0.0587,127.01,04/4,0.732,R&B
empty_field,Tell Me You Love Me - Dave Audé Remix,3oWtUqMkeDjjc3As6cMiBt,115843,48,0.0283,0.669,221784,0.843,0.040292,F#,0.0764,-4.926,Major,0.213,105.049,04/4,0.712,R&B
Kota the Friend,Myrtle,7BoNHOhcXUkgCEtcRYLgmq,141680,49,0.504,0.678,211313,0.475,0.0396146,B,0.184,-8.589,Minor,0.304,75.009,04/4,0.745,R&B
empty_field,Touch,4BggEwLhGfrbrl7JBhC8EC,68513,53,0.0157,0.46,183276,0.593,0.000243,G#,0.159,-7.393,Major,0.0363,139.38,04/4,0.0999,R&B
Wisin & Yandel,Me Dañas la Mente,7DggAuNltLAhPaineGWUpD,112033,59,0.0614,0.656,210920,0.643,4.42e-05,G,0.337,-5.229,Major,0.245,115.236,04/4,0.385,Hip-Hop
Choker,Diorama,0ZW4Zju6r6tEcucg817VH5,188488,47,0.491,0.443,223153,0.631,0.00226,C#,0.664,-10.203,Major,0.305,85.13,04/4,0.122,R&B
We Are Messengers,Magnify,0uEmXABtvrPc3GQmiACRdh,151982,48,0.133,0.566,208627,0.766,0.0650684,B,0.117,-6.87,Major,0.0552,139.955,04/4,0.401,Alternative
Jacquees,4275 feat. Birdman,1ycnIxATzbFtnvc6T7UlKQ,103062,55,0.306,0.659,233927,0.586,0.0399545,D#,0.14,-7.319,Minor,0.065,127.901,04/4,0.453,R&B
JID,Westbrook (with A$AP Ferg),6mtfIkIFg5uA3aGEnf7BiI,62857,68,0.0454,0.621,237297,0.779,0.00788375,C#,0.0479,-4.354,Major,0.406,90.722,03/4,0.432,Pop
empty_field,Buttons,2kYfoMA7U0x1eAZev268T0,145759,63,0.437,0.578,228440,0.714,0.0106211,G,0.277,-4.853,Major,0.19,75.064,04/4,0.524,Pop
Nai Palm,Haiku,0Q6lV86C0KMsbkltnk8ZFI,120025,42,0.979,0.44,135507,0.235,0.00563,C#,0.18,-10.581,Minor,0.0301,112.507,04/4,0.26,R&B
Good Charlotte,Girls & Boys,4o5006M93XpOX3u3gXpCtR,137661,62,0.00212,0.663,183493,0.72,0.00714132,D#,0.358,-5.497,Major,0.0331,135.342,04/4,0.608,Pop
Red,Faceless,1HwuSP4S2lun5IExwkCEOi,147184,46,1.92e-05,0.293,203520,0.904,0.025883,B,0.103,-4.155,Minor,0.0736,172.168,04/4,0.294,Alternative
empty_field,In Good Trouble,1R9EFHSWf8GzhjGzPkjgIE,131083,45,0.306,0.791,221784,0.294,0.0406445,E,0.106,-9.207,Minor,0.0393,97.544,03/4,0.236,R&B
empty_field,Memories,62bqlZ7Z0Ql5pQUK8CQoiN,213441,62,0.000473,0.489,205533,0.958,0.183307,C#,0.401,-2.731,Minor,0.05,123.922,04/4,0.427,Pop
empty_field,How I Could Just Kill a Man,45j1nim2mUIWlixCaOtKLM,143682,56,0.00114,0.598,244693,0.939,9.26e-06,G,0.288,-3.663,Major,0.105,116.302,04/4,0.63,Alternative
Palaye Royale,Death Dance,4NJcjDyjQqfIb2A6AhLdHL,169493,45,0.0561,0.32,185000,0.882,0.0697123,A#,0.0894,-5.274,Minor,0.126,110.555,03/4,0.556,Alternative
empty_field,MY PYT,2j2ITpWafdNevbJfZJwQfW,42133,60,0.0298,0.563,227045,0.414,0.0399245,C,0.0854,-11.409,Major,0.37,193.549,04/4,0.446,R&B
empty_field,Wouldn't Be the Same,23SZWX2IaDnxmhFsSLvkG2,66861,53,0.805,0.642,222131,0.359,0.000995,F,0.118,-11.002,Minor,0.12,110.554,04/4,0.428,R&B
The Temper Trap,Soldier On,24YLULSJcW2BVVUhjUek5t,95971,37,0.493,0.24,331387,0.444,0.154,B,0.108,-7.11,Minor,0.0315,80.727,04/4,0.0649,Alternative
empty_field,I Like Me Better,18Py7Lu1re4wbeisFAEHi7,162653,88,0.535,0.752,197437,0.505,2.55e-06,A,0.104,-7.621,Major,0.253,91.97,04/4,0.419,Pop
empty_field,Dear Lover,1mHH9Fl8Bt3VJHp0ELcp91,48264,53,0.115,0.689,200680,0.819,0.0339589,G#,0.13,-3.31,Major,0.0485,112.995,04/4,0.613,R&B
empty_field,W.D.Y.W.F.M?,4NzL0B2SkSSSwhdzg5U8XU,174753,56,0.0303,0.557,259413,0.845,0.00851,G#,0.354,-2.926,Minor,0.0346,123.997,04/4,0.508,Alternative
empty_field,Clint Eastwood,43H6Yu7qHvJBy9YJahMrbT,215591,69,0.0249,0.663,340920,0.694,0.0271977,A#,0.0698,-8.627,Minor,0.172,167.964,04/4,0.524,Hip-Hop
Janelle Monáe,Make Me Feel - EDX Dubai Skyline Remix,2qZePoxz5PZ07LiUr8ofWw,38572,55,0.0125,0.818,224843,0.766,0.000299,B,0.0818,-3.255,Major,0.0584,123.038,04/4,0.846,R&B
Michael Jackson,Remember the Time,3CwY9duCa29ye9TDno8mXT,28665,72,0.153,0.831,239227,0.921,0.00213,F,0.305,-2.383,Minor,0.0581,108.002,04/4,0.794,Pop
Jhene Aiko,Psilocybin (Love In Full Effect),08HC5yL0XpxfXr8Hy3eFlF,126803,49,0.283,0.465,466280,0.479,0.0165,G#,0.106,-10.032,Minor,0.0913,121.472,04/4,0.137,Alternative
Rihanna,Kiss It Better,5ZaQW8tvH33GVJ0E3sLz2w,85082,63,0.272,0.619,253080,0.806,0.00788375,D#,0.0671,-4.8,Minor,0.0483,95,04/4,0.877,Pop
Beyoncé,Baby Boy,04WYtPIfKPAdSCsWVgxprg,86535,68,0.0825,0.655,244827,0.488,1.16e-06,C#,0.221,-9.17,Major,0.22,91.025,04/4,0.791,R&B
Purple Mountains,I Loved Being My Mother’s Son,4pijhBK1imIJjIeqxTzU1R,22886,46,0.169,0.613,260960,0.571,0.0015,D,0.0938,-10.552,Major,0.0267,108.276,04/4,0.481,Alternative
Snoh Aalegra,You,5y7AIHBPkzYh2sP5TnJYdE,64665,48,0.662,0.551,204760,0.463,0.000619,F,0.146,-9.792,Minor,0.0445,97.106,04/4,0.228,Alternative
Rihanna,Disturbia,6fkeXQBb4jyQWqQzeBsSdD,150477,73,0.0863,0.707,238627,0.813,0.0351314,B,0.168,-4.515,Minor,0.0571,124.921,04/4,0.722,Pop
empty_field,Business,4QvpMc6dVH0sXqw5Gh78lL,42490,54,0.000243,0.482,221776,0.851,0.000855,A,0.0896,-3.727,Major,0.0503,142.015,04/4,0.368,Alternative
Star Cast,So Sick,3SaTOjbOiiV48h0Pz0ulcv,144090,53,0.193,0.487,248613,0.49,0.0483391,B,0.111,-6.39,Major,0.0741,128.639,03/4,0.646,R&B
Lil Yachty,Riley From The Boondocks,4myrjLgQ7UtHY9QT6oMUAw,69795,58,0.0195,0.884,185137,0.59,0.00483714,G#,0.108,-4.886,Major,0.377,74.947,04/4,0.346,Hip-Hop
Justine Skye,Don’t Think About It,3NoRnFTXnN6YW2DkWuVNqc,217749,46,0.189,0.697,204051,0.68,0.0668632,E,0.209,-5.867,Minor,0.114,95.002,04/4,0.444,Alternative
Black Moon,Who Got Da Props,5j3tzm2gmoo8BgB2DJ6I1v,89531,58,0.138,0.805,270067,0.653,0.016889,G#,0.1,-11.251,Minor,0.185,126.78,04/4,0.257,Hip-Hop
Majid Jordan,Forever,0uPN7z6kEPNpibazWIDJaj,102129,47,0.0496,0.753,256320,0.708,0.0123,F#,0.0872,-7.217,Minor,0.223,115.004,04/4,0.434,R&B
YG,Toot It And Boot It,7vuwfsacpY6OzaN2y3rktS,83870,63,0.17,0.796,234913,0.505,0.0120173,G,0.106,-9.529,Major,0.1,95.003,04/4,0.263,Pop
Mary J. Blige,Family Affair,3PUDJBRgqrCbJqmO66RuTj,167537,71,0.138,0.925,265867,0.56,1.19e-05,G#,0.0861,-3.795,Minor,0.0436,92.895,04/4,0.966,Hip-Hop
Joe,More & More,71zG8qXHiRhYmPK9kck87v,22197,47,0.189,0.7,223693,0.508,0.0487848,F,0.0938,-7.32,Minor,0.0577,139.974,04/4,0.464,R&B
Parquet Courts,Tenderness,0TZr2gd0XAfMSK0sYF7LDl,50226,54,0.165,0.716,186107,0.736,0.000171,G,0.0746,-3.761,Major,0.0363,98.005,04/4,0.945,Alternative
Akon,Holla Holla,6mK1OlPGtGxOMTeKclTOTa,215487,43,0.0525,0.598,220616,0.641,0.0400775,C#,0.128,-5.718,Minor,0.25,149.886,04/4,0.604,R&B
empty_field,dayfly,2Kn9IS5qxaEY1NOZwwpa7T,113764,62,0.566,0.726,241060,0.492,8.14e-06,A#,0.257,-8.046,Minor,0.0794,85.939,04/4,0.526,Pop
empty_field,BOYS,7GnOuRxAKlGJWzmWQMLGih,166382,54,0.251,0.801,278125,0.519,7.59e-06,F#,0.103,-9.262,Minor,0.304,145.02,04/4,0.852,Hip-Hop
Grizfolk,Rarest of Birds,5tTqyjPKCAe5rqmOl9eslW,24178,22,0.0349,0.673,223880,0.528,0.000643,D,0.492,-10.243,Major,0.0325,92.991,04/4,0.369,Alternative
FLETCHER,I Believe You,3hwHWCW3ByORx2fJLTplOc,33880,67,0.219,0.46,192993,0.498,0.00329,F,0.099,-6.312,Major,0.0282,76.902,04/4,0.154,Pop
Wisin & Yandel,Te Dije Que Iba a Pasar,1foCxQtxBweJtZmdxhEHVO,68538,58,0.056,0.819,188987,0.837,3.1e-06,C,0.26,-4.568,Minor,0.0995,97.996,04/4,0.639,Hip-Hop
empty_field,Rock the House,35j3CjgBRoqLp8LsAKsQF4,122320,49,0.0748,0.754,249200,0.825,7.18e-05,D,0.169,-6.498,Major,0.237,171.948,04/4,0.612,Hip-Hop
Little Simz,Boss,60eOMEt3WNVX1m1jmApmnX,48779,48,0.266,0.744,185204,0.892,0.00295,G#,0.0917,-5.003,Major,0.287,95.205,04/4,0.685,Alternative
Rina Sawayama,Valentine (What's It Gonna Be),6Wx88Mv6b9ofjKMKkdwOJd,180955,44,0.0643,0.58,207355,0.797,0.0190165,F#,0.34,-3.875,Major,0.0309,104.534,04/4,0.684,R&B
empty_field,Silver and Gold,0rBMP6VVGRgwnzZCLpijyl,113227,42,0.519,0.351,292040,0.57,0.0483391,C#,0.537,-10.51,Major,0.0491,117.343,04/4,0.403,R&B
Belly,Numbers,34aYkYrY3sXhEU9O4VQgtB,210476,49,0.309,0.763,171053,0.429,0.000176,C#,0.101,-8.079,Major,0.385,120.957,04/4,0.227,Hip-Hop
Danger Doom,Benzi Box,1VoQMagOKVuVGZjGrNnmyJ,193861,48,0.0654,0.894,180093,0.458,0.0192,D,0.107,-8.594,Major,0.0507,97.015,04/4,0.679,Alternative
empty_field,Up To Something (feat. Travis Scott & Young Thug),0ieqq1wbtso2UjJWPqJ5Xc,41640,68,0.319,0.799,220888,0.616,0.0167443,C#,0.134,-8.809,Major,0.157,121.764,04/4,0.667,Hip-Hop
