instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
185550,empty_field,FUCK 12 (feat. Offset),28c4nfBHdb3xviamRCEsIe,59,0.767,0.841,264920,0.678,,C,0.4,-4.664,Minor,0.189,121.023,04/4,0.717,Hip-Hop
131885,empty_field,Angels,46NYGEEQymBQm49ocs9eWs,59,0.37,0.78,,0.738,,C,0.0849,-3.611,Minor,0.0812,120.547,04/4,0.539,Hip-Hop
37776,empty_field,On the Bible,0vRZtqapyiFwEg3LAoKb92,51,0.0543,0.504,249293,0.631,,C#,0.516,-6.568,Major,0.354,,03/4,0.214,Hip-Hop
84557,empty_field,None of My Business,4h6m2XzRvJh0imqEeqefid,53,0.129,0.862,,0.666,,G#,0.347,-8.259,Major,0.0864,118.969,04/4,0.747,Hip-Hop
151823,empty_field,All Caps,2cXfjsI8tvIVPelAstnA2C,57,0.266,0.358,130480,0.889,0.0000148,C#,0.172,-8.045,Major,0.336,85.619,04/4,0.665,Hip-Hop
26122,empty_field,Jamba,7awr8N2HoxTfxeufbR6IjB,57,0.0405,0.722,212493,0.488,0.00000328,G#,0.322,-7.547,Major,0.398,80.093,04/4,0.661,Hip-Hop
95035,empty_field,Ice Cream Man,6R4q50W6P2xQfGgi8p87HH,68,0.167,0.902,186672,0.67,,A#,0.107,-4.074,Major,0.19,,04/4,0.39,Hip-Hop
107130,empty_field,Move That Dope,1Died1srYUlOkNmThfge61,56,0.0754,0.869,,0.626,,B,0.0776,-4.832,Major,0.126,131.075,04/4,0.316,Hip-Hop
141477,empty_field,Lord Knows (feat. Tory Lanez),0I8YEyOTzu8PrmNEa5OPXl,64,0.0168,0.434,318840,0.695,,A#,0.834,-7.464,Minor,0.485,167.309,04/4,0.16,Hip-Hop
176270,empty_field,SUMO | ZUMO,7fVLO0rY5q4QoRQcoh3Pak,67,0.25,0.822,227373,0.861,0.00007,B,0.164,-8.846,Major,0.0832,,04/4,0.548,Hip-Hop
187196,Brother Ali,Talk My Shit,373yGkNo74RZgmQgTiR8xK,53,0.0471,0.861,140693,0.349,,F,0.12,-7.143,Minor,0.69,149.869,04/4,0.155,Hip-Hop
71228,empty_field,I Know What You Want,6xrvubhznLOcEO3AM6XBN2,67,0.0142,0.648,324307,0.759,,F#,0.648,-4.315,Major,0.306,85.996,04/4,0.518,Hip-Hop
88561,empty_field,Home,0fjr82kmXxKfwey3tcrmhh,74,0.00608,0.604,211360,0.736,0.109,A#,0.11,-5.596,Minor,0.0555,118.012,04/4,0.345,Hip-Hop
58026,empty_field,Shot For Me,3UiXtMEq7ymoNzwsukyebR,68,0.0555,0.566,224720,0.465,,D,0.567,-11.714,Major,0.235,143.015,04/4,0.177,Hip-Hop
104052,empty_field,Hercules,3dbywb1zxwI3h1m9o304eY,60,0.0324,0.742,280831,0.559,,F,0.0987,-5.876,Major,0.141,146.923,04/4,0.431,Hip-Hop
81803,empty_field,Morning Mourning,1i8zwOUdURQlH4Xx0kG2MP,50,0.0536,0.561,216159,0.756,,D,0.533,-5.897,Major,0.311,75.769,01/4,0.379,Hip-Hop
144514,empty_field,D U Down,4FXHLmzOMGLy5jFj6ctDsn,61,0.0142,0.795,193687,0.597,,C,0.3,-6.592,Minor,0.263,,04/4,0.457,Hip-Hop
118979,empty_field,Gone,4aWIXjjpVkScv9UJwDmK3C,49,0.19,0.561,241360,0.863,,A,0.26,-4.332,Minor,0.119,80.962,04/4,0.168,Hip-Hop
105511,$uicideboy$,T.R.U. (Totally Rotten Underground),0mSywazXcVFQZRk2Gg9ImX,56,0.0397,0.694,,0.711,,G#,0.112,-5.525,Major,0.221,138.049,03/4,0.283,Hip-Hop
211887,empty_field,SUPER PREDATOR (feat. Styles P),02MHEaqTqJeHAFxqVuk2XZ,52,0.378,0.729,,0.79,,C#,0.119,-4.989,Major,0.198,92.081,04/4,0.876,Hip-Hop
77192,empty_field,Big Bucks,1IAzD1muglOxOcPbUHs70R,58,0.0136,0.875,104328,0.844,0.00000443,A,0.153,-5.123,Minor,0.0839,88.039,04/4,0.86,Hip-Hop
28504,empty_field,Die a Happy Man,1Rx7TVIX8t9pZFJdLq0vvY,51,0.0232,0.65,214495,0.745,,C#,0.0754,-3.795,Minor,0.0333,88.032,04/4,0.167,Hip-Hop
196378,empty_field,The Way,3o9yzDhGVqfjUZHvcvA6oF,49,0.0244,0.725,,0.41,0.00891,C#,0.11,-9.849,Major,0.0317,140.394,04/4,0.436,Hip-Hop
34420,empty_field,Last Time That I Checc'd (feat. YG),5TzljglQS7ypagnLeQ2Hhx,62,0.0289,0.711,,0.746,,C#,0.371,-4.224,Major,0.253,96.024,04/4,0.279,Hip-Hop
158999,empty_field,Lágrimas,37EwkoZfwImB099fQ8XSUb,55,0.0378,0.656,225747,0.698,,B,0.877,-10.367,Major,0.0493,125.102,04/4,0.635,Hip-Hop
201960,empty_field,Endless Summer Symphony,5TXlYS7AgA5g0MrNSaCQSf,51,0.0217,0.708,229942,0.658,,D,0.0812,-7.432,Major,0.238,134.99,04/4,0.354,Hip-Hop
169828,empty_field,Insomnia,4LWL8mX51DPFCjmCn2gE4w,65,0.0573,0.904,164899,0.627,,C#,0.108,-6.186,Major,0.103,139.984,04/4,0.555,Hip-Hop
187880,empty_field,Big S**t Poppin' (Do It),6B1aXosrQegaSVEwcPoTSO,54,0.134,0.634,287373,0.84,,G#,0.484,-4.663,Major,0.248,169.041,04/4,0.489,Hip-Hop
153052,Brother Ali,Uncle Sam Goddamn,0mF7YNgURDkBQaxa9YRc47,51,0.261,0.797,297173,0.627,0.00000716,B,0.191,-5.815,Major,0.194,88.048,04/4,0.67,Hip-Hop
34388,Westside Connection,Gangsta Nation,3kYGqZsCjhPBUCx2ElKmZK,69,0.127,0.843,,0.7,,A,0.876,-3.249,Minor,0.26,95.05,04/4,0.675,Hip-Hop
133601,empty_field,Way Down,3KDk6mLLHSd1YiaLtnAQdt,56,0.189,0.774,229625,0.614,0.0000436,A,0.113,-9.416,Minor,0.15,105.023,04/4,0.487,Hip-Hop
164137,empty_field,MY PYT,4WlaOWCgugyGDxD3gyeWtY,60,0.0298,0.563,,0.414,,C,0.0854,-11.409,Major,0.37,193.549,04/4,0.446,Hip-Hop
206653,empty_field,Who Am I (What's My Name)?,7aN4HMQfcsP2SG7veNdySw,71,0.000136,0.692,246320,0.833,0.0000198,G,0.515,-3.974,Major,0.0492,96.814,04/4,0.692,Hip-Hop
67644,empty_field,Ella Me Levanto,7crMiinWx373rNBZBaVske,70,0.0743,0.76,209493,0.899,,F,0.212,-4.744,Major,0.0677,100.046,04/4,0.767,Hip-Hop
63841,empty_field,Nothin' But The Cavi Hit,6Bht67uA9tu3dnDbmwdINC,56,0.0247,0.852,241360,0.741,0.00106,C#,0.0974,-5.435,Minor,0.135,97.894,04/4,0.534,Hip-Hop
49488,empty_field,Reject,6flewY7tpNeY8SQpu0j4oQ,53,0.00377,0.466,204452,0.851,,C,0.387,-3.735,Major,0.382,,05/4,0.463,Hip-Hop
111136,empty_field,Coming Back,04igbJAQmw25gOXqSGJ9St,57,0.16,0.514,161653,0.723,,E,0.672,-8.748,Minor,0.406,89.14,04/4,0.587,Hip-Hop
123319,empty_field,Motiv8,59PL9AwYjIrIpP04n9gmMR,74,0.135,0.869,,0.385,,E,0.0931,-7.801,Major,0.297,149.897,04/4,0.596,Hip-Hop
44239,empty_field,Crown Royal,5RDCsdDC9Q3vsWWq3ck7Ys,48,0.00611,0.776,289440,0.683,0.00448,C#,0.131,-9.133,Major,0.0762,116.007,04/4,0.301,Hip-Hop
201963,empty_field,ASAP,3Whyr0c7Iji5UhZOn8OMBz,50,0.335,0.79,284413,0.645,,A,0.405,-5.426,Major,0.317,158.13,04/4,0.583,Hip-Hop
185020,empty_field,Magic Stick,6rENDtivS1C4j2k3nLQLgG,58,0.117,0.849,359973,0.499,0.0000497,D,0.268,-7.872,Major,0.271,92.982,04/4,0.504,Hip-Hop
65923,empty_field,"RING THE ALARM (feat. Nyck Caution, Kirk Knight & Meechy Darko)",0sJ4NbFdEhgLOtInlbRmFl,55,0.244,0.51,,0.907,,D,0.133,-4.239,Major,0.441,93.442,04/4,0.521,Hip-Hop
97090,empty_field,Major (feat. Key Glock),6mcTpBdtaiqElcOSO7kXK1,72,0.0109,0.907,,0.65,0.000424,F#,0.107,-5.661,Minor,0.312,147.026,04/4,0.626,Hip-Hop
34975,empty_field,Last Time (feat. Travis Scott),6qY7P2rEev65mGUrIqOQjx,56,0.0534,0.772,251060,0.626,,F,0.204,-6.354,Minor,0.0403,137.82,04/4,0.295,Hip-Hop
47494,empty_field,Biking,0hEUr7PprXg3ia1nl5kEaQ,70,0.681,0.673,277521,0.463,0.0000049,D,0.0907,-7.247,Major,0.191,147.981,04/4,0.268,Hip-Hop
139051,empty_field,Hoochie Mama,7AHKCACZqaNToAgIOF4o9D,49,0.00107,0.895,180573,0.9,0.000661,G,0.239,-8.905,Major,0.195,131.671,04/4,0.896,Hip-Hop
89740,empty_field,FREE,51HuSQ3lAnMuZiPu9YBJqN,46,0.00863,0.589,160075,0.741,0.024,A,0.174,-5.382,Major,0.0796,127.992,04/4,0.217,Hip-Hop
201515,empty_field,Chariot Of Fire,3MoIvDgJqKIfta5V5x7Lc6,58,0.423,0.469,130978,0.717,0.00147,E,0.128,-4.972,Minor,0.187,81.992,04/4,0.272,Hip-Hop
204743,empty_field,"Paris, Tokyo",1c5B32lOIk2SLCNf5uWhul,51,0.0895,0.734,270653,0.64,,A,0.173,-7.638,Minor,0.182,,04/4,0.351,Hip-Hop
196123,empty_field,DNA.,7JsgDzgFgejLa9IiYIya8i,82,0.00454,0.638,185947,0.523,,C#,0.0842,-6.664,Major,0.357,,04/4,0.422,Hip-Hop
76932,empty_field,You On You,7KXymUijht60nFo3iS01MO,50,0.00353,0.725,239702,0.605,,C#,0.101,-6.701,Major,0.121,120.986,04/4,0.544,Hip-Hop
46425,empty_field,Helen Keller,7I7JbDv63ZJJsSi24DyJrz,52,0.0783,0.68,,0.561,,C#,0.103,-6.534,Major,0.0929,159.951,04/4,0.341,Hip-Hop
213152,empty_field,Yonkers,6gU9OKjOE7ghfEd55oRO57,63,0.016,0.712,249333,0.759,0.0808,B,0.217,-5.397,Major,0.334,,04/4,0.738,Hip-Hop
209402,empty_field,About the Money,1UM0vjQ7fdZ3k2o26FTkur,62,0.0487,0.81,270120,0.721,,A,0.0886,-4.964,Minor,0.265,101.997,04/4,0.552,Hip-Hop
172329,empty_field,DAPPERDAN (feat. G Herbo),1D7NJhUyFsFpjIwXMiVO1R,58,0.18,0.679,172013,0.528,0.00000547,D,0.135,-7.372,Major,0.187,106.439,03/4,0.882,Hip-Hop
97930,empty_field,Backyard Boogie,7HonfcsYMRIkEiPI4sTZMU,52,0.14,0.853,259181,0.603,,C#,0.0783,-7.85,Major,0.226,95.936,04/4,0.546,Hip-Hop
119130,empty_field,Poppin' Tags,1p5DDYJN5ezUAu2k9LR5pE,51,0.00103,0.857,,0.601,0.0000158,D,0.149,-5.837,Major,0.0782,147.076,04/4,0.279,Hip-Hop
124065,empty_field,Hotline Bling,1SqAcHRKodDP1mxvAqkCvU,78,0.00302,0.903,267067,0.621,0.000186,D,0.0504,-8.132,Major,0.0578,134.969,04/4,0.553,Hip-Hop
215539,empty_field,Nono,6EyFRfD3a034JqObSgPzZA,56,0.0444,0.947,165074,0.437,,A,0.164,-6.868,Minor,0.427,130.979,04/4,0.488,Hip-Hop
22396,empty_field,Alkaline,1L2ZkXbRX00ZiaUDuMMgf7,66,0.679,0.774,,0.537,0.00000524,A#,0.173,-6.899,Minor,0.297,153.878,04/4,0.549,Hip-Hop
191333,empty_field,Beeper,37XDM9pTC8DeOejlUaTDaP,51,0.0398,0.591,143587,0.708,,A#,0.184,-5.586,Minor,0.409,131.589,04/4,0.318,Hip-Hop
202188,empty_field,Too Bad I Have To Destroy You Now,0j3qa1ekzMNB2ERwPIhZkg,50,0.0185,0.609,,0.664,0.0195,G,0.105,-9.116,Minor,0.0472,105.976,04/4,0.094,Hip-Hop
125598,Big L,98 Freestyle,2AJ83cFZezViTjVbYzALDZ,53,0.44,0.608,129693,0.59,,C#,0.327,-12.1,Minor,0.752,175.8,04/4,0.907,Hip-Hop
122320,DJ Jazzy Jeff & The Fresh Prince,Rock the House,35j3CjgBRoqLp8LsAKsQF4,49,0.0748,0.754,249200,0.825,0.0000718,D,0.169,-6.498,Major,0.237,171.948,04/4,0.612,Hip-Hop
215806,empty_field,Gravel Pit,1eXOYPC152A2twb0LBtFiV,63,0.222,0.787,253467,0.72,,G,0.633,-7.569,Major,0.251,121.003,04/4,0.538,Hip-Hop
132376,empty_field,Yellow,3QV7NYkrmV0Q0IHdFJw9hO,65,0.139,0.869,180000,0.526,,C,0.119,-5.766,Major,0.111,128.997,04/4,0.217,Hip-Hop
211399,empty_field,Ready (feat. Gunna),1U0OMWvR89Cm20vCNar50f,73,0.277,0.793,,0.395,0.000014,C#,0.109,-5.578,Major,0.385,77.027,04/4,0.129,Hip-Hop
56096,Bone Thugs-N-Harmony,Buddah Lovaz,2SkXTMM4J6nsFRAjaxqLUp,47,0.207,0.693,283493,0.544,,C,0.526,-10.32,Minor,0.0403,120.188,04/4,0.613,Hip-Hop
131585,empty_field,golden rule,0spaxhg6lGn0rOGCH5I0LS,54,0.254,0.896,150361,0.619,0.0189,D,0.0557,-7.66,Major,0.311,82.988,04/4,0.516,Hip-Hop
69314,empty_field,Mi Amigo el de Arriba,4eclWPVhURNsxbtoMyLSlB,59,0.416,0.653,,0.799,0.00000131,G,0.0739,-7.059,Major,0.0648,122.508,04/4,0.645,Hip-Hop
43706,empty_field,Witch Doctor,7oSUVsOLRTh1FlvMyqmY2u,54,0.319,0.726,288284,0.838,0.00000216,G#,0.119,-4.791,Minor,0.217,101.477,04/4,0.319,Hip-Hop
139309,empty_field,Ok,06iMqWThw4w8fTFyccvOwr,54,0.0157,0.762,159274,0.652,,G#,0.142,-6.318,Minor,0.252,140.004,04/4,0.753,Hip-Hop
22313,empty_field,Starshine,1h2LHhmyAXi8tPNLi806JA,46,0.0654,0.813,213547,0.341,0.69,B,0.0897,-14.411,Minor,0.0409,107.77,04/4,0.76,Hip-Hop
130430,empty_field,Same Difference,4MymCsjbOkhuP2kWNSZgLo,49,0.206,0.471,294480,0.766,0.00000224,C,0.105,-7.774,Minor,0.423,,05/4,0.376,Hip-Hop
166496,empty_field,Creep,0PiGPpq8HqhTFM8HWwsqL9,68,0.0193,0.811,268533,0.458,0.00000141,F,0.0526,-9.688,Minor,0.0402,,04/4,0.797,Hip-Hop
31627,empty_field,Look What You Made Me Do (feat. Stefflon Don),4yJ3fiXE39DJr4heu4rssi,54,0.415,0.89,253503,0.624,,D,0.648,-6.156,Major,0.243,101.072,04/4,0.563,Hip-Hop
37003,empty_field,Terminal Sex,4CqY3hsrHbLVwu9pOh5Exu,63,0.504,0.917,204965,0.418,0.021,F#,0.0974,-8.884,Minor,0.0667,,04/4,0.486,Hip-Hop
214522,empty_field,Deeper Than Money,4twhYPDyCP6ICeW3TtQVxP,54,0.149,0.738,,0.879,,C#,0.102,-4.444,Minor,0.245,90.338,04/4,0.893,Hip-Hop
188887,empty_field,Pacific Ocean,6mz1fBdKATx6qP4oP1I65G,50,0.182,0.901,221127,0.555,,C#,0.102,-5.848,Major,0.304,123.906,04/4,0.264,Hip-Hop
215942,empty_field,No Heart,5jgWwDIG3B7OF9ic17Lnch,74,0.136,0.906,235040,0.444,0.0000644,E,0.173,-8.692,Minor,0.384,140.063,04/4,0.678,Hip-Hop
183094,empty_field,Acting Weird,38tUgBtXwJxMlod5Aq8O5D,49,0.401,0.675,243708,0.694,,G#,0.17,-4.334,Major,0.14,144.04,04/4,0.472,Hip-Hop
116804,empty_field,Mad Stalkers,671vhLXS5TOBsmIM9KvZHy,66,0.147,0.9,202667,0.365,0.185,A#,0.179,-6.395,Minor,0.235,,04/4,0.136,Hip-Hop
158669,empty_field,Shake Senora,4qG7NaN5VGPE2HPFKFHKCs,59,0.134,0.685,214827,0.944,,F,0.362,-5.19,Major,0.34,128.013,04/4,0.543,Hip-Hop
31796,empty_field,Prayer Song,7p2OM9opdf57wfdTgA1ckw,52,0.68,0.786,257899,0.56,0.0000153,A,0.085,-8.841,Minor,0.143,112.357,04/4,0.522,Hip-Hop
60437,empty_field,Smoking On Purple (feat. Webbie),3FTyr2M2y5D2jjOStBGutn,53,0.0814,0.804,253187,0.762,,B,0.618,-3.189,Minor,0.272,145.422,04/4,0.794,Hip-Hop
205460,empty_field,Dreams 2 Reality (feat. NoCap),1R2rjptmbxXS9NaeSCfXXj,64,0.139,0.459,275849,0.606,,D,0.114,-6.851,Major,0.35,81.44,04/4,0.55,Hip-Hop
162761,empty_field,Cold Turkey,2Z7l1SoG7MBedLxJNiF332,56,0.0216,0.891,,0.67,,C#,0.0416,-6.367,Major,0.192,106.016,04/4,0.18,Hip-Hop
155486,empty_field,Throw It In The Bag,295PtgpB1Cx03atsL6vicT,57,0.165,0.852,231573,0.559,,B,0.0761,-7.441,Minor,0.0376,86.018,04/4,0.673,Hip-Hop
41429,empty_field,Mr. Steal Your Girl,3lcIAYpqgQqon9SiT9khPj,59,0.159,0.67,275413,0.435,0.0000107,A#,0.135,-10.314,Major,0.0513,110.08,04/4,0.0879,Hip-Hop
47509,empty_field,Bleed,7zjVvhFD3lkqMXkotkzPng,58,0.111,0.609,209458,0.874,,A,0.0808,-2.575,Major,0.351,168.061,04/4,0.42,Hip-Hop
108955,empty_field,Love On Ice (feat. 6LACK),4KGdFDc2InqRHYCZt4svYc,56,0.0423,0.915,195918,0.571,0.000929,C#,0.218,-7.124,Minor,0.116,146.97,04/4,0.391,Hip-Hop
73795,empty_field,Elevator,6D3ZY2xVhUuqDQUtBhCzSV,54,0.328,0.783,292933,0.795,,G,0.332,-3.827,Minor,0.327,90.488,04/4,0.559,Hip-Hop
119900,empty_field,The Creator,2T2TwKuQNaALiQUnMU7EUg,55,0.21,0.826,283813,0.491,0.0729,A,0.0929,-11.264,Major,0.165,115.998,04/4,0.617,Hip-Hop
110726,Eminem,Forgot About Dre,4TRPgtjVmqg7EAWZe1T94E,73,0.0879,0.937,222293,0.731,,G#,0.163,-2.132,Major,0.0815,133.961,04/4,0.626,Hip-Hop
91677,empty_field,Kitchen,066QkK1heGoXBUPBbcOhEG,56,0.131,0.719,,0.796,0.0306,F,0.136,-5.398,Minor,0.0354,129.937,04/4,0.65,Hip-Hop
166866,Dem Franchize Boyz,"Lean Wit It, Rock Wit It",5il8WA8Sq2r0jQ1f4MMpNW,61,0.082,0.886,229813,0.62,,F,0.1,-5.854,Major,0.307,76.035,04/4,0.6,Hip-Hop
88439,empty_field,Scrape,4xtjRkY96Iu4itdyYdABKY,66,0.00962,0.671,103837,0.727,0.00168,C#,0.156,-6.143,Major,0.189,148.005,04/4,0.302,Hip-Hop
39093,empty_field,Unwind,3avCcm2lZJN7ZFdXmhO9FO,52,0.291,0.812,234998,0.35,0.0295,F#,0.0951,-7.566,Minor,0.0428,123.988,04/4,0.41,Hip-Hop
97630,empty_field,Como Le Digo,7GPbLkRMgFuU4WtTYYFmeW,69,0.181,0.69,226101,0.385,,C,0.236,-8.444,Major,0.0817,129.958,04/4,0.19,Hip-Hop
123702,empty_field,323 Go Crazy,7DfFc7a6Rwfi3YQMRbDMau,51,0.123,0.699,168315,0.442,0.00000584,C,0.0906,-8.543,Minor,0.315,164.026,04/4,0.474,Hip-Hop
39522,empty_field,Grind State,4A2EuH7CRXeUpLh84TLsav,47,0.0075,0.68,223947,0.671,,D,0.551,-6.059,Major,0.143,138.004,04/4,0.3,Hip-Hop
127090,empty_field,Put a Date On It (feat. Lil Baby),5fVVxwgbpQLc7khVU8QcS5,79,0.0123,0.835,,0.659,,E,0.372,-5.696,Major,0.31,129.93,04/4,0.579,Hip-Hop
108982,empty_field,Made To Love,6kAye2WmX9RVnheY3QmF54,52,0.0071,0.571,230280,0.937,0.0000993,F,0.32,-3.353,Major,0.0574,169.975,04/4,0.821,Hip-Hop
120244,empty_field,Work Hard,2WKetvGaRr8yvu1C7LxEud,57,0.0399,0.8,317881,0.68,,G#,0.136,-5.361,Minor,0.0616,147.99,04/4,0.341,Hip-Hop
77524,empty_field,Tu Príncipe,2pVtJlkEfrmzymxhgkMKtG,70,0.161,0.771,205520,0.815,0.0000201,C#,0.189,-5.423,Minor,0.0719,94.016,04/4,0.524,Hip-Hop
54485,empty_field,Ruby Red,1VrIr1toXX6bOSdotodB71,53,0.507,0.568,264126,0.515,,F,0.0997,-9.212,Major,0.474,126.819,04/4,0.26,Hip-Hop
203782,empty_field,Me OK,36soyVMvHB2FRb0DgLr9ll,54,0.148,0.766,267493,0.763,,B,0.48,-4.882,Minor,0.209,140.546,04/4,0.64,Hip-Hop
158530,empty_field,Patty Cake,6736NtU8e0QIt3GcsxG8aY,70,0.0252,0.806,198110,0.77,,C#,0.0645,-6.464,Minor,0.19,152.094,04/4,0.406,Hip-Hop
142530,empty_field,It Don't Matter,5gQbAyvNJMGoyAGOcwXI6x,49,0.186,0.773,130638,0.752,,F,0.0957,-8.337,Major,0.299,125.003,04/4,0.665,Hip-Hop
85668,empty_field,Dante's Creek,7HkDRGZ7Xa9jho4XmMa5PQ,60,0.499,0.558,182594,0.455,,G#,0.0992,-7.337,Minor,0.0382,160.096,04/4,0.316,Hip-Hop
173193,empty_field,"You're A Mean One, Mr. Grinch",6teEc18ZLkjxwsWcxkKgq3,60,0.0621,0.567,108987,0.68,,D#,0.519,-6.254,Minor,0.0518,89.987,04/4,0.429,Hip-Hop
129899,empty_field,Seven Chakras,4emwHNIGAnRAROh0eUSdPr,50,0.373,0.758,,0.661,0.00000534,A#,0.108,-5.286,Minor,0.224,150.009,04/4,0.395,Hip-Hop
198392,empty_field,El Telefono,27876bQcDNkZhWqvF0zfFN,65,0.188,0.809,235627,0.689,,D,0.469,-7.098,Major,0.135,90.004,04/4,0.498,Hip-Hop
34610,empty_field,I Love The Dough (feat. Jay-Z & Angela Winbush),7qrAVtI09sDkSyAR5WKugO,55,0.178,0.774,311533,0.776,,F#,0.283,-5.331,Major,0.304,99.071,04/4,0.654,Hip-Hop
82340,empty_field,Too Much Sauce,0uKYWr9wbXWXfQtyWGMItp,49,0.0562,0.939,218044,0.527,,F#,0.144,-7.49,Minor,0.107,120.982,04/4,0.206,Hip-Hop
154110,empty_field,Top 5 (feat. Playboi Carti),7xZLIErdMaUV0GmtsRclS5,56,0.0665,0.885,,0.671,,D,0.0963,-7.146,Minor,0.109,155.015,04/4,0.926,Hip-Hop
57608,empty_field,Opps (with Yugen Blakrok),0mqBx2unSAs6w8qHWDHdC7,67,0.152,0.706,180893,0.775,0.0000332,C#,0.416,-6.819,Major,0.335,127.929,04/4,0.847,Hip-Hop
150838,empty_field,4everybody,3UGNdLrhhsK0SY9gNqe8TT,48,0.229,0.783,96048,0.471,0.0316,A#,0.341,-8.792,Minor,0.345,154.976,04/4,0.213,Hip-Hop
162446,empty_field,What More Can I Say,6hmhG1b4LEyNuashVvuIAo,58,0.147,0.455,156133,0.524,,A,0.161,-5.691,Minor,0.147,74.885,04/4,0.584,Hip-Hop
80779,empty_field,Thoughts,5gdEcBVkgmNkIhR4wEgFsM,52,0.489,0.743,167971,0.664,,B,0.423,-4.643,Minor,0.278,,04/4,0.424,Hip-Hop
20746,empty_field,Dopeman - Remix,2c7GlMNmF7pbohjykutmLP,52,0.00253,0.82,320172,0.568,,G,0.07,-9.311,Major,0.38,176.24,04/4,0.674,Hip-Hop
164585,empty_field,U.N.I.T.Y.,5diF2ij2phwGpTVQ57RPXf,56,0.00473,0.672,251907,0.758,0.0000012,E,0.326,-4.18,Minor,0.359,94.312,04/4,0.493,Hip-Hop
124437,empty_field,Madiba Riddim,0tP7W6M6JHtnhX92Mk9RAS,66,0.235,0.834,205163,0.527,0.00968,G,0.632,-10.4,Major,0.193,105.86,04/4,0.319,Hip-Hop
211067,empty_field,Batman,0UrilOuCvzyDUYO9BhyvSs,66,0.255,0.676,184929,0.585,0.0000014,D#,0.118,-7.161,Major,0.101,139.939,04/4,0.253,Hip-Hop
126223,empty_field,Party And Bulls**t,4NFqbwnNyl8GNZxB9v9ORQ,59,0.193,0.433,217000,0.862,,C#,0.604,-3.89,Minor,0.412,200.817,04/4,0.722,Hip-Hop
176515,empty_field,Let It Lie,3eqfEoBJPQDlUZQzOP0cly,50,0.128,0.698,312987,0.653,0.00000344,B,0.0628,-7.565,Minor,0.147,,04/4,0.459,Hip-Hop
98377,empty_field,Gods Plan,7ooVEVJp4yECVnTrYWCKfw,46,0.488,0.495,349365,0.7,,A,0.689,-6.384,Minor,0.366,167.233,04/4,0.586,Hip-Hop
90826,empty_field,Dedication (feat. Kendrick Lamar),4a0CPotEk12T79BF5JIVS2,62,0.431,0.512,245813,0.734,,G#,0.226,-5.448,Minor,0.438,93.995,04/4,0.168,Hip-Hop
50440,DJ Premier,Wassup with It,2stcQY2OjzSIdk3I9Y1sCW,58,0.114,0.457,193333,0.824,,B,0.0787,-7.066,Minor,0.416,144.416,04/4,0.601,Hip-Hop
101120,empty_field,Invincible,4pdLZsxq0y5oJDb6Cxlokw,50,0.0285,0.479,185733,0.859,,C#,0.152,-5.28,Major,0.368,118.253,05/4,0.261,Hip-Hop
201126,empty_field,El Taxi,6D2ajFyKgwUtiaSp8L6ZRd,63,0.12,0.869,,0.691,,G,0.102,-6.872,Major,0.192,95.019,04/4,0.875,Hip-Hop
140023,empty_field,LIVEFASTDIEYOUNG,72DuDVv06ZtKDceAlq40f2,54,0.28,0.759,194427,0.641,0.000733,G,0.119,-7.231,Major,0.167,134.972,04/4,0.262,Hip-Hop
69677,empty_field,Location Remote,244QS6446wyO1UfVTWlOlR,54,0.0813,0.396,175707,0.527,,C#,0.361,-9.258,Major,0.306,78.848,04/4,0.167,Hip-Hop
77166,empty_field,Front & Center,6V6AL9nYlVlBayrqEfOoUn,56,0.0111,0.629,,0.655,,C#,0.818,-8.212,Major,0.355,106.319,04/4,0.546,Hip-Hop
49198,empty_field,Erbody But Me,0RWDbR1CJD4NKRxSQQyu8s,62,0.0274,0.823,197053,0.705,,A#,0.0919,-4.73,Minor,0.282,186.12,04/4,0.836,Hip-Hop
203219,empty_field,Metaphysical,0ENnynLqv4Ku8BNAXXZzBm,55,0.00177,0.709,186015,0.644,0.000658,C#,0.196,-6.062,Major,0.172,92.972,04/4,0.55,Hip-Hop
184017,empty_field,Ghetto Symphony,5UwQOhaobmeEBrJjxQ6rga,60,0.288,0.499,237733,0.921,,F#,0.482,-3.373,Major,0.435,150.505,04/4,0.497,Hip-Hop
22872,empty_field,Purple Swag,3B54sVLJ402zGa6Xm4YGNe,59,0.0457,0.611,,0.571,,D,0.127,-8.833,Major,0.167,115.01,04/4,0.35,Hip-Hop
187908,empty_field,Exactly,3pt4BDnaMo2vznoVSv7b2y,52,0.000686,0.77,119084,0.633,,C#,0.158,-8.404,Major,0.279,,04/4,0.534,Hip-Hop
168258,empty_field,What's Free (feat. Rick Ross & Jay Z),3Qig3auHwFlgO00p5QM6oJ,74,0.000322,0.511,362839,0.718,,B,0.111,-6.293,Minor,0.404,166.42,04/4,0.267,Hip-Hop
131919,empty_field,Lil Story (feat. ScHoolboy Q),4qP5PsQIp7dNE8fw4VYdmc,51,0.00839,0.943,,0.777,,C#,0.278,-4.273,Major,0.2,135,04/4,0.711,Hip-Hop
30157,empty_field,Here It Comes (feat. Russ),4cHU3zqPsSAFggmiQy5nSZ,57,0.0332,0.716,,0.597,,F#,0.163,-7.774,Minor,0.0547,,04/4,0.306,Hip-Hop
