Selected,genre,instance_id,track_name,artist_name,NLRNG (Alternative),NLRNG (Blues),NLRNG (Classical),NLRNG (Comedy),NLRNG (Folk),NLRNG (Hip-Hop),NLRNG (Jazz),NLRNG (Opera),NLRNG (Pop),NLRNG (R&B)
No,Blues,13022.0,The Shake - Remastered Version,Neal McCoy,0.107439,0.398184,0.0250708,0.0144156,0.266892,0.00531,0.133988,0.00368932,0.00536822,0.0396433
No,Blues,13023.0,Esa Nena (feat. Divino),DJ Nelson,0.0338704,0.527056,0.0228583,0.0141526,0.0402085,0.0080442,0.31267,0.00340318,0.00305555,0.0346808
No,Hip-Hop,13024.0,blkjuptr,Smino,0.0872605,0.00358396,0.00105771,0.00185748,0.0132909,0.434412,0.0283786,0.0010309,0.043335,0.385793
No,Blues,13025.0,Look In,empty_field,0.0155496,0.748512,0.0178589,0.0822379,0.0237088,0.00456037,0.0905811,0.0040143,0.00239949,0.0105775
No,Hip-Hop,13026.0,Hasta El Ombligo,Chyno Miranda,0.0747271,0.00665381,0.00203935,0.00142431,0.0180493,0.402368,0.0106249,0.001211,0.305768,0.177134
No,Comedy,13027.0,"Mushrooms on the 4th of July, Pt. 1",Matt Braunger,0.000899785,0.00218455,0.000558134,0.991501,0.000675341,0.000713742,0.00124886,0.000744943,0.000484052,0.000989137
No,Folk,13028.0,Aleluya,Leonard Cohen,0.0601365,0.039224,0.0087021,0.00165696,0.696762,0.00416249,0.103996,0.00299043,0.0352264,0.0471424
No,Blues,13029.0,Hot Summer Night,Grace Potter & The Nocturnals,0.00448309,0.924739,0.00653697,0.0218131,0.0101242,0.000465963,0.0281522,0.00140819,0.000300209,0.00197663
No,R&B,13030.0,Used To Love You,Yuna,0.205434,0.0113322,0.0023233,0.0018911,0.0848801,0.101093,0.0350863,0.00119369,0.028186,0.52858
No,Blues,13031.0,Living On The Highway - Remastered,Freddie King,0.00623877,0.892789,0.00969134,0.02441,0.0150216,0.000820539,0.0447788,0.00193183,0.000583197,0.00373504
No,Alternative,13032.0,Rock Bottom,Five Finger Death Punch,0.832735,0.0175077,0.0132609,0.000732484,0.0538244,0.0187633,0.0128834,0.000626132,0.0108165,0.0388501
No,Folk,13033.0,"You, Me and Country Music",Cold California,0.302341,0.122783,0.0184251,0.00778309,0.340771,0.0118185,0.070905,0.00334148,0.0141853,0.107648
No,Blues,13034.0,If You Asked Me To - Single Version,Patti LaBelle,0.0167015,0.717702,0.023749,0.0109848,0.0566668,0.00262228,0.152464,0.00338106,0.00399007,0.0117391
No,R&B,13035.0,Blue,Lolo Zouaï,0.199732,0.0168636,0.0053938,0.00218543,0.0751861,0.0459388,0.0282817,0.00136204,0.0146101,0.610447
No,Blues,13036.0,Blackhawk Down,Rancid,0.0894023,0.474094,0.0978072,0.0909537,0.0453879,0.0188279,0.115121,0.0118548,0.0169732,0.0395779
No,R&B,13037.0,Le da Igual,Cultura Profética,0.126287,0.0109816,0.00216148,0.00203967,0.0443599,0.200596,0.015274,0.00154976,0.236611,0.360141
No,R&B,13038.0,Sola,Arcangel,0.225295,0.00877267,0.00281793,0.0018743,0.029161,0.119386,0.0253788,0.00111175,0.0210306,0.565172
No,R&B,13039.0,Better,Estelle,0.355561,0.04465,0.0206353,0.00291158,0.0812849,0.0585159,0.0552155,0.00166089,0.0119376,0.367627
No,Blues,13040.0,I'm Moving On,Tim Timebomb,0.004064,0.922157,0.00759987,0.022764,0.00979948,0.000485456,0.0290499,0.00179644,0.000353133,0.00193082
No,Blues,13041.0,(If Loving You Is Wrong) I Don't Want To Be Right,"Bobby ""Blue"" Bland",0.00902387,0.8059,0.0480328,0.0221716,0.0228074,0.00172768,0.0751268,0.00788417,0.00148049,0.00584493
No,Blues,13042.0,Paranoid Android,Easy Star All-Stars,0.0179087,0.805452,0.0225378,0.0150646,0.0304674,0.00199243,0.0940865,0.00250772,0.00171486,0.00826837
No,Comedy,13043.0,The Odd One,Ralphie May,0.00086877,0.00213477,0.000544473,0.991764,0.000658084,0.000683052,0.00119861,0.000731866,0.000464361,0.000951977
No,Jazz,13044.0,Triste,Oscar Peterson Trio,0.0212064,0.0704414,0.0615605,0.00228684,0.121018,0.00386194,0.682733,0.00622814,0.00218479,0.0284787
No,Alternative,13045.0,Save The Night,John Legend,0.398128,0.0544108,0.00712315,0.00300233,0.273397,0.0292873,0.0601794,0.0017774,0.0145471,0.158148
No,Folk,13046.0,Stardust,Willie Nelson,0.0959955,0.0706215,0.0171576,0.00425675,0.494627,0.0100246,0.156324,0.00588051,0.0170649,0.128047
No,Jazz,13047.0,Good for the City (feat. Sam Duckworth),Kraak & Smaak,0.0893832,0.141415,0.0212874,0.00785396,0.0853641,0.0109702,0.528441,0.00344319,0.00365894,0.108183
No,Blues,13048.0,Revolution (Pts. 1 and 2),empty_field,0.0647996,0.377884,0.0233981,0.0164954,0.296425,0.00363381,0.169632,0.0057083,0.00612626,0.0358979
No,Blues,13049.0,Drink A Little Beer,Thomas Rhett,0.234017,0.403289,0.0766289,0.00900505,0.132183,0.0176245,0.075217,0.00379952,0.00937651,0.0388599
No,Blues,13050.0,Caught in the Middle,The Temperance Movement,0.00509961,0.921382,0.00848412,0.0208989,0.010664,0.000521024,0.0288796,0.00153209,0.000397326,0.0021414
No,Blues,13051.0,The Carnival,Jaya The Cat,0.00642767,0.905998,0.0110187,0.0219513,0.0122298,0.000728213,0.0362504,0.0018194,0.000542199,0.00303477
No,Hip-Hop,13052.0,Azucar,Earl Sweatshirt,0.0673794,0.0067739,0.00206396,0.0013952,0.0128898,0.553151,0.00894644,0.00115447,0.21893,0.127316
No,Pop,13053.0,Miss Me Memphis,Adam Sanders,0.286507,0.0277605,0.0095323,0.00175312,0.116245,0.0928332,0.0148589,0.00171397,0.33497,0.113826
No,Folk,13054.0,NFWMB,Hozier,0.0756919,0.0401724,0.00790532,0.00206427,0.497692,0.014,0.0700868,0.0027011,0.204621,0.0850653
No,Comedy,13055.0,Drinking drinks - Live,Hannibal Buress,0.00321896,0.00324282,0.00109737,0.977006,0.00161581,0.0032976,0.00364352,0.00136868,0.00227219,0.00323656
No,Blues,13056.0,Noche Lluviosa,empty_field,0.0365972,0.708243,0.0506328,0.048718,0.0372192,0.00193805,0.096613,0.00738821,0.00115974,0.0114905
No,Pop,13057.0,Run Rudolph Run - Single Version,Chuck Berry,0.104603,0.148469,0.00758931,0.00576933,0.157008,0.116209,0.0796554,0.00378946,0.245143,0.131765
No,Jazz,13058.0,Little Lies,ODIE,0.0327495,0.0508578,0.0645953,0.00251893,0.384582,0.00447909,0.390181,0.0161783,0.0230564,0.0308015
No,Opera,13059.0,Climb Ev'ry Mountain,Lesley Garrett,0.000551329,0.00220556,0.0371475,0.00140823,0.000547067,0.00048206,0.000844306,0.955633,0.000399099,0.00078157
No,Folk,13060.0,I'm A Believer,Four Tops,0.0992682,0.122072,0.00874785,0.00336093,0.647563,0.00548649,0.0575588,0.00200366,0.0178571,0.0360822
No,Pop,13061.0,Girls Just Want to Have Fun,Cyndi Lauper,0.014215,0.0034481,0.000507891,0.000436547,0.0186556,0.0522107,0.00136516,0.000439703,0.871825,0.0368966
No,Pop,13062.0,La Botella,Mach & Daddy,0.0252432,0.00570429,0.000769243,0.000699747,0.027745,0.0581551,0.00273141,0.000678128,0.827882,0.0503916
No,Opera,13063.0,Les Contes d'Hoffmann / Act 2: Barcarolle,Jacques Offenbach,0.000602571,0.00235396,0.04481,0.00142944,0.000639759,0.000518624,0.000996194,0.947357,0.000451415,0.00084074
No,Opera,13064.0,"Jeux d'enfants ""Children's Games"", Op. 22: IX. Nocturne (Colin-Maillard)",empty_field,0.00167857,0.00560694,0.298575,0.00203203,0.00339087,0.00120178,0.00751944,0.676442,0.00162618,0.00192668
No,Pop,13065.0,Woman,Kesha,0.0469179,0.00479789,0.00147346,0.000930726,0.0200791,0.150256,0.00616665,0.000844824,0.678025,0.0905083
No,Comedy,13066.0,A Great Headline,Lewis Black,0.000870088,0.00213878,0.000550939,0.99173,0.000660012,0.000686988,0.00120167,0.000739678,0.000467713,0.000954334
No,R&B,13067.0,Won't You Come Over,Devendra Banhart,0.221396,0.0191711,0.00530941,0.0025814,0.0933778,0.0612693,0.0773541,0.00181759,0.0261151,0.491608
No,Blues,13068.0,Blue Cafe,The Style Council,0.0188136,0.484264,0.136448,0.0114044,0.0537926,0.0051064,0.260763,0.00940392,0.00196257,0.018041
No,Pop,13069.0,What It's Like,Everlast,0.0571028,0.00992443,0.00162465,0.00132202,0.057728,0.0892749,0.00795201,0.00121372,0.667062,0.106796
No,R&B,13070.0,Tienes el Don,Rels B,0.0765264,0.00987482,0.00173078,0.00227023,0.0523227,0.255315,0.0200951,0.00176459,0.240692,0.339408
No,Comedy,13071.0,What Is It You Can't Face?,Caroline Rhea,0.000868566,0.00214064,0.000549987,0.991741,0.000659985,0.000684447,0.00119964,0.000738086,0.00046589,0.000951893
No,Hip-Hop,13072.0,Boom Boom Pow,The Black Eyed Peas,0.0406357,0.00373459,0.00118057,0.00107191,0.00991486,0.434178,0.00792071,0.00090746,0.411796,0.08866
No,Classical,13073.0,Chris and the Wonderful Lamp (Excerpt Transcr. for Cornet & Wind Band),John Philip Sousa,0.000707294,0.00252903,0.943733,0.00041,0.00262851,0.000407463,0.0121914,0.0359068,0.000895921,0.000590773
No,Folk,13074.0,Hold On,Tom Waits,0.0453706,0.108447,0.0137397,0.00281138,0.522433,0.00334883,0.241572,0.00326069,0.0237511,0.0352655
No,Folk,13075.0,Get Thy Bearings (feat. Szjerdene),empty_field,0.148397,0.163669,0.038328,0.00694112,0.317023,0.0124716,0.192486,0.00653249,0.014127,0.100025
No,R&B,13076.0,All at Once,Allan Rayman,0.184218,0.0274161,0.00659221,0.00478469,0.0900665,0.0372192,0.111563,0.00266674,0.0119868,0.523487
No,Pop,13077.0,Estoy Enamorado de Ti,CNCO,0.118902,0.0107291,0.00289808,0.00170821,0.0305729,0.296132,0.0119856,0.00147196,0.361297,0.164304
No,Opera,13078.0,"Wagner: Turandot, SC 91: Act II: Scene 2: Straniero, ascolta",Giacomo Puccini,0.000607836,0.00239078,0.0402746,0.0014737,0.000654733,0.00052121,0.00103193,0.951733,0.000458127,0.00085441
No,Classical,13079.0,"Violin Sonata in A Major, FWV 8: Allegretto poco mosso",César Franck,0.0174674,0.0485208,0.430428,0.00347512,0.153287,0.00471913,0.213547,0.0669166,0.0454869,0.016152
No,Jazz,13080.0,Infant Eyes,Fred Hersch Trio,0.0150633,0.0399073,0.0355353,0.00153531,0.111044,0.00416054,0.749954,0.00702762,0.0106226,0.0251499
No,Hip-Hop,13081.0,Shanghai,empty_field,0.0873135,0.00269691,0.00112724,0.00128156,0.00718178,0.598067,0.0214082,0.000851587,0.0609501,0.219122
No,Folk,13082.0,There's a Reason,Wet,0.251732,0.0295959,0.00578981,0.00174469,0.456784,0.0212676,0.0421567,0.00153238,0.0537185,0.135678
No,Classical,13083.0,"The Nutcracker - Ballet, Op.71, Act I: No. 5 - Scene - Grandfather's Dance",Pyotr Ilyich Tchaikovsky,0.00088375,0.0027021,0.933152,0.000409305,0.00484561,0.000462918,0.0225471,0.0327924,0.00145747,0.00074686
No,Pop,13084.0,Bitter Sweet Symphony,empty_field,0.0684381,0.0194274,0.00616223,0.00120177,0.0867631,0.0791952,0.00729444,0.00123264,0.658353,0.0719317
No,Hip-Hop,13085.0,I Hung Myself For A Persona,$uicideBoy$,0.0169231,0.000958058,0.00045673,0.000528986,0.00147465,0.813658,0.00566308,0.000438657,0.108994,0.0509041
No,Alternative,13086.0,Royals,Otep,0.730618,0.0520226,0.0321896,0.00171906,0.103063,0.00963645,0.0239525,0.00123513,0.00797669,0.0375867
No,Blues,13087.0,What a Beautiful Name (feat. Avion Blackman),Christafari,0.0111122,0.78951,0.0161418,0.0136976,0.0307455,0.00161404,0.125577,0.00244958,0.00146062,0.0076914
No,R&B,13088.0,"We Go Together - From ""Grease Live!"" Music From The Television Event",Julianne Hough,0.345404,0.0329001,0.0121414,0.00316571,0.0980424,0.0689908,0.0545914,0.00188146,0.019112,0.363771
No,Folk,13089.0,I Think I Fell in Love Today,Kelsea Ballerini,0.144633,0.0400407,0.008075,0.00328606,0.365564,0.0230186,0.10056,0.00307385,0.0331408,0.278608
No,Blues,13090.0,I Wanna Be Naked,empty_field,0.00408324,0.925635,0.00737282,0.0215179,0.0095807,0.000429048,0.0277921,0.00151317,0.000285856,0.00179022
No,Comedy,13091.0,After the Election,Katt Williams,0.000893186,0.002208,0.000563882,0.991511,0.000676034,0.000703696,0.00123664,0.00075166,0.000479436,0.000976179
No,Alternative,13092.0,I Am Above,empty_field,0.871958,0.0115103,0.0121781,0.000480869,0.0385449,0.0160005,0.00871307,0.000455227,0.0107311,0.0294282
No,Alternative,13093.0,In For The Kill,La Roux,0.830898,0.01962,0.0119173,0.000862744,0.0611021,0.0134741,0.0145309,0.000662209,0.00735391,0.0395783
No,Opera,13094.0,Parsifal / Act 1: Enthüllet den Gral!,empty_field,0.000767102,0.00230302,0.0621298,0.00142854,0.0010416,0.00061846,0.0016029,0.928375,0.000700055,0.00103365
No,Blues,13095.0,Abre Tu Corazon,empty_field,0.00829407,0.896018,0.0124961,0.0156849,0.0167719,0.00120449,0.0434419,0.00158123,0.00075065,0.00375635
No,Opera,13096.0,"Puccini: Gianni Schicchi: L'e permesso?... Buon giorno, Maestro Spinelloccio!",empty_field,0.000615771,0.00243271,0.0480227,0.00151623,0.00063422,0.000535312,0.00104324,0.943875,0.000467834,0.000856522
No,Alternative,13097.0,Sundress,Tiny Moving Parts,0.641845,0.104717,0.0453113,0.00372653,0.109568,0.00959224,0.0304518,0.00198053,0.0073406,0.0454666
No,Folk,13098.0,You'll Never Know,empty_field,0.0390114,0.125391,0.0532531,0.00514064,0.394217,0.00491229,0.309749,0.0175216,0.0134934,0.0373102
No,Blues,13099.0,Goodness,Clinton Fearon,0.00665494,0.891724,0.00921279,0.0202122,0.0141227,0.000871127,0.0509035,0.00179567,0.000558144,0.00394541
No,Blues,13100.0,A Thousand Years of War,Authority Zero,0.00832322,0.888504,0.0146556,0.0216926,0.0149757,0.00101275,0.0438648,0.00214243,0.000728533,0.00409987
No,Pop,13101.0,Hate Me,empty_field,0.0617879,0.00883173,0.0019046,0.00143545,0.0269498,0.358162,0.00768649,0.00124867,0.365289,0.166705
No,R&B,13102.0,Darth Vader,21 Savage,0.123155,0.00585039,0.00238687,0.00261216,0.0286106,0.256599,0.0396241,0.00195956,0.205605,0.333597
No,Opera,13103.0,Die lustige Witwe: Die lustige Witwe,Franz Lehár,0.000934497,0.00333692,0.0855456,0.0017701,0.00119096,0.000738844,0.00198772,0.902569,0.000726685,0.0011995
No,Hip-Hop,13104.0,Papillon,Jackson Wang,0.0275665,0.00149591,0.000609985,0.000814359,0.00315346,0.644346,0.00816359,0.000646301,0.228878,0.0843257
No,Pop,13105.0,Little Red Wine,Tyler Braden,0.121234,0.0242569,0.00720274,0.00164668,0.0850411,0.109513,0.0105872,0.00163006,0.524394,0.114494
No,R&B,13106.0,Thank You,Quincy Mumford,0.134744,0.0113869,0.00459006,0.00300343,0.0492315,0.212651,0.06274,0.00258554,0.058536,0.460532
No,Opera,13107.0,"La Fille du Régiment, Act I, Scene 11: Air de Marie ""Il faut partir"" (Arr. for Piano & Viola)",Gaetano Donizetti,0.00126999,0.00352432,0.109045,0.00169944,0.00278809,0.000924756,0.00480015,0.872851,0.00145905,0.0016379
No,R&B,13108.0,Chapter 7 (feat. Ty),Ezra Collective,0.133234,0.0392763,0.00708904,0.00407998,0.0894834,0.0537699,0.220295,0.00261685,0.00909004,0.441065
No,Comedy,13109.0,Courtesy Sniff,Jeff Foxworthy,0.000861931,0.00212299,0.000543957,0.991811,0.000653951,0.000679796,0.00118882,0.000731587,0.000462367,0.000943677
No,Comedy,13110.0,Your Guts (I Hate ' em) - Best Of,Reel Big Fish,0.0253864,0.117153,0.0124372,0.721318,0.0310773,0.00387054,0.0440299,0.00648273,0.00163534,0.0366096
No,Pop,13111.0,After Dark (feat. Static Major & Ty Dolla $ign),Drake,0.0331939,0.00311657,0.000846837,0.00101271,0.00920677,0.329645,0.00738547,0.000875507,0.511909,0.102808
No,Blues,13112.0,Not Gone Lose,Avant,0.00518484,0.912416,0.00984942,0.0174172,0.0139532,0.000696487,0.0356595,0.00171778,0.000569667,0.00253643
No,Blues,13113.0,Now I Know,Ken Boothe,0.00486244,0.909235,0.00830914,0.0225635,0.0125521,0.000666314,0.037006,0.00169382,0.00039137,0.00272034
No,Pop,13114.0,Nutshell,Alice In Chains,0.108051,0.0271075,0.00653585,0.00193745,0.280279,0.0397028,0.024065,0.00216651,0.395152,0.115003
No,Hip-Hop,13115.0,Hail Mary,empty_field,0.0398618,0.00200773,0.000781131,0.00100829,0.00449299,0.653517,0.0121596,0.000777379,0.170745,0.114649
No,Jazz,13116.0,Roots Rip,Slightly Stoopid,0.00985348,0.0809333,0.0161587,0.00284156,0.016592,0.00147812,0.855768,0.00157144,0.000307514,0.0144955
No,Alternative,13117.0,Bruises,empty_field,0.356921,0.0583586,0.0110239,0.00311447,0.282866,0.0313134,0.0558592,0.00211217,0.0290974,0.169334
No,Blues,13118.0,Rag and Bone,The White Stripes,0.0635948,0.580147,0.0478469,0.00794856,0.0650575,0.00976693,0.190278,0.00263761,0.0050474,0.0276752
No,Opera,13119.0,"Rigoletto / Act 1: ""Voi congiuraste contro noi"" (Seguito e Stretta dell'Introduzione)",empty_field,0.000548475,0.00232996,0.0421239,0.00143409,0.000534285,0.00048788,0.000879462,0.950488,0.000398965,0.000775212
No,Alternative,13120.0,Forget About Life,Alvvays,0.450963,0.039393,0.0146662,0.00172525,0.277242,0.0266096,0.0317933,0.00156094,0.0332242,0.122822
No,Hip-Hop,13121.0,Front Desk,Bas,0.0422526,0.00242931,0.000790967,0.00115167,0.00612424,0.593197,0.0122953,0.000861594,0.185933,0.154965
No,Opera,13122.0,"Macbeth, Act I: Due vaticini compiuti or sono",Giuseppe Verdi,0.000899247,0.003508,0.0484108,0.00196279,0.00104388,0.000699005,0.00162963,0.940072,0.000594664,0.00117982
No,Folk,13123.0,Traidora - Salsa Version,Gente De Zona,0.202296,0.124859,0.0261562,0.00504278,0.20476,0.0329073,0.19696,0.00315514,0.0136709,0.190192
No,Folk,13124.0,Flowers,Johnnyswim,0.0936619,0.0625197,0.0101744,0.00284222,0.419717,0.0124116,0.215289,0.00318165,0.0587362,0.121466
No,R&B,13125.0,Fanático del Full,Trap Capos,0.0893765,0.00202308,0.000484277,0.00118456,0.0118606,0.117138,0.0246635,0.000532941,0.0117601,0.740976
No,Blues,13126.0,A Sad Country Song,David Allan Coe,0.0211014,0.682188,0.0214761,0.0140684,0.0868907,0.00293995,0.147023,0.00376479,0.00452273,0.0160243
No,Hip-Hop,13127.0,Overtime,ScHoolboy Q,0.0531519,0.00323761,0.000884887,0.00159068,0.00897123,0.577306,0.0230473,0.000992541,0.0612694,0.269549
No,Hip-Hop,13128.0,Una Noche Más (feat. Nicky Jam),empty_field,0.0449116,0.00344153,0.00139573,0.0013766,0.00614365,0.718542,0.016565,0.000970429,0.0607644,0.14589
No,Jazz,13129.0,Drop Your Guns,Thievery Corporation,0.069267,0.0675055,0.00818966,0.0044024,0.0575494,0.0261456,0.544747,0.00223536,0.00421949,0.215738
No,Classical,13130.0,In The Still Of The Night,Oscar Peterson,0.00535742,0.0263743,0.517298,0.00167249,0.0282481,0.0020502,0.375692,0.0343304,0.00300491,0.00597224
No,R&B,13131.0,No Somos Iguales,Darell,0.107771,0.0569528,0.00752375,0.0102547,0.0516604,0.0875722,0.210379,0.00331144,0.0116456,0.452929
No,Alternative,13132.0,Pick Up,empty_field,0.643584,0.0372435,0.0202542,0.00116238,0.17253,0.0215171,0.0223536,0.00102567,0.0209008,0.0594289
No,Alternative,13133.0,Straight to the Heart,Battle Beast,0.827432,0.0322336,0.0243341,0.00078107,0.0684723,0.00775417,0.0104188,0.000620181,0.00540475,0.0225495
No,R&B,13134.0,Bandolera,Kartel Montana,0.179862,0.0162841,0.00256386,0.00252888,0.0696468,0.178328,0.027323,0.00187376,0.143908,0.377682
No,Folk,13135.0,I Found A Reason - 2015 Remastered,The Velvet Underground,0.164979,0.0731682,0.00943902,0.00221704,0.599648,0.00568583,0.0613297,0.0019052,0.0299092,0.0517186
No,Folk,13136.0,Toes - Greatest Hits Version,Zac Brown Band,0.162954,0.0815803,0.00879865,0.00445871,0.259951,0.0409055,0.21729,0.00291947,0.0245363,0.196606
No,Pop,13137.0,Geronimo,Sheppard,0.0898179,0.011109,0.00216322,0.00168402,0.0461222,0.20474,0.0106802,0.00145083,0.47352,0.158713
No,Comedy,13138.0,In Excelsis Deo,Christian Finnegan,0.000888473,0.00216632,0.000555893,0.991586,0.000670308,0.000703317,0.00123091,0.000743072,0.000478193,0.000977844
No,Classical,13139.0,"Die Zauberflöte, K. 620, Act I: Dies Bildnis sind bezaubernd schön (Live)",Wolfgang Amadeus Mozart,0.00113232,0.00542682,0.911202,0.000801109,0.00326542,0.000655582,0.0130607,0.0622285,0.00121623,0.00101088
No,Alternative,13140.0,Superbeast,empty_field,0.645793,0.0176457,0.0124745,0.00115714,0.0696415,0.0525648,0.0149187,0.00112053,0.119986,0.0646976
No,R&B,13141.0,Weary,Solange,0.168298,0.0226165,0.00533128,0.0028375,0.168698,0.0844046,0.040982,0.00252482,0.163913,0.340395
No,Classical,13142.0,"Violin Concerto No. 5 in A Major, K. 219 ""Turkish"" - Cadenza: Giovanni Sollima: 2. Adagio",Wolfgang Amadeus Mozart,0.000851742,0.00320033,0.923205,0.000509303,0.00388679,0.000493633,0.0188022,0.0469213,0.00137246,0.000757652
No,Hip-Hop,13143.0,WhatYo City Like,Tee Grizzley,0.016079,0.000564719,0.000354139,0.000474539,0.00079187,0.876966,0.00796956,0.000353919,0.0483436,0.0481024
No,Pop,13144.0,Frustrated,R.LUM.R,0.0625471,0.0138569,0.00232232,0.00151016,0.0662199,0.0945769,0.00884824,0.0014127,0.602734,0.145972
No,Folk,13145.0,You Never Even Called Me By My Name,empty_field,0.134554,0.067154,0.00756942,0.00293877,0.516332,0.0206357,0.0685581,0.00250124,0.0728006,0.106956
No,Comedy,13146.0,Relationships,Todd Glass,0.000863319,0.0021319,0.000542899,0.991805,0.000655804,0.00067668,0.00119044,0.000730196,0.000460171,0.000943306
No,Folk,13147.0,Where's My Love - Alternate Version,empty_field,0.0826276,0.0367511,0.00786015,0.0021492,0.543501,0.0130351,0.0767777,0.00329521,0.142519,0.0914845
No,Folk,13148.0,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Carmen, Chorus) [Habanera]",Georges Bizet,0.0279364,0.0737569,0.20846,0.00432118,0.3349,0.0050071,0.251375,0.0378436,0.0304854,0.0259143
No,Folk,13149.0,Typical,Nightmares On Wax,0.160982,0.0500795,0.00814157,0.00310856,0.465361,0.0160326,0.0926126,0.00277063,0.034796,0.166115
No,Jazz,13150.0,New Wave,Israel Vibration,0.0493796,0.308711,0.0152981,0.00838274,0.0843123,0.013293,0.437439,0.00303234,0.00276129,0.0773903
No,Pop,13151.0,Too Deep,dvsn,0.145228,0.0452218,0.0070941,0.00389051,0.189872,0.0665317,0.0537382,0.00318653,0.276162,0.209076
No,Classical,13152.0,Impromptu In Aflat D899 No4,Arthur Rubinstein,0.00444382,0.0182269,0.518491,0.001363,0.0268051,0.00168911,0.372119,0.048471,0.00340273,0.00498895
No,Blues,13153.0,Holland,empty_field,0.00783397,0.888947,0.0176127,0.0215467,0.0142519,0.000880063,0.0421979,0.00243971,0.000769751,0.00352052
No,Folk,13154.0,Across The Universe,Imaginary Future,0.0548424,0.0435306,0.00742733,0.00175559,0.610868,0.00618268,0.163555,0.00300141,0.0524587,0.0563789
