artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Nicola Porpora,"Germanico in Germania: Parto ti lascio, o cara",2Cr2aD7NuH4auhbjJACOwA,opera5,145237,7,0.984,0.304,648040,0.0961,0.305,C#,0.0725,-19.881,Minor,0.0519,131.321,04-Apr,0.0672,Opera
Charles Gounod,"Roméo et Juliette / Act 4: ""Dieu! quel frisson"" / ""Amour, ranime mon courage"" - Live At Metropolitan Opera House, New York / 2011",3q5YxzWc8Sx10l4nbUomIZ,opera4,115703,10,0.974,0.282,279842,0.277,4.32e-06,F,0.677,-14.058,Major,0.0687,168.137,03-Apr,0.0877,Opera
Gaetano Donizetti,"Lucia di Lammermoor / Act 3: ""Qui del padre ancor respira""",0KuVe3vlPvXlFoPv9AfrBd,opera8,148616,8,0.97,0.407,452800,0.373,0.003,D,0.183,-13.002,Major,0.0684,122.929,04-Apr,0.349,Opera
Gustave Charpentier,"Charpentier, G.: Louise, Act 3 Scene 1: ""Depuis le jour où je me suis donnée"" (Louise)",0aAnHzjVQxXyvmbOHGAsfD,opera2,196342,4,0.971,0.214,289067,0.0439,0.0134,G,0.106,-24.492,Major,0.0466,86.743,04-Apr,0.0352,Opera
empty_field,"Macbeth, Act I: Giorno non vidi mai di fiero, e bello! (Live)",4tAru66VGVLWYjg90UV4vJ,opera2,99730,2,0.96,0.222,220227,0.0359,0.0594344,D,0.131,-30.629,Minor,0.0417,83.19,04-Apr,0.0678,Opera
Giuseppe Verdi,"Rigoletto, Act I: Della mia bella incognita borghese",5sKHRsDybtkw6lxufkyk08,opera8,200371,23,0.984,0.42,111707,0.0125,0.00631,G#,0.125,-32.023,Minor,0.0427,118.033,04-Apr,0.473,Opera
Nicola Porpora,"Porpora: Polifemo, HelN 31, Act 3: ""Alto Giove"" (Aci)",6LarOjS7G0KLBVZy76UOtS,opera2,191458,12,0.977,0.183,629000,0.0495,0.00994,D#,0.1,-23.53,Minor,0.0549,81.6143,04-Apr,0.0479,Opera
Giacomo Puccini,Puccini: Turandot: Popoli di Pekino! La legge e questa - Act One,4bCNuJYfnWglrBsd9s9LDE,opera7,52710,10,0.985,0.336,279842,0.455,0.0067,G,0.169,-8.936,Minor,0.0498,100.055,03-Apr,0.0965,Opera
Umberto Giordano,"Andrea Chénier / Act 2: ""Roucher? ... Credo a una possanza arcana""",0XhK45YuggQLLHpDXGKHsb,opera7,123637,8,0.975,0.23,257191,0.21,0.000792,C#,0.194,-15.988,Major,0.0373,85.465,04-Apr,0.13,Opera
Gaetano Donizetti,"L'elisir d'amore / Act 1: ""Or se m'ami, come io t'amo...Intanto, o mia ragazza""",6UG1GGvg8Riqq7f4XfLXcD,opera8,98335,15,0.978,0.451,337707,0.321,7.22e-06,F,0.163,-14.341,Major,0.119,121.29,04-Apr,0.281,Opera
empty_field,"Puccini: La rondine, Act 1: Denaro ... nient'altro che denaro!"" (Magda, Bianca, Yvette, Suzy)",1ffHLoaaQEArsHP8azdAR9,opera2,88326,8,0.964,0.238,330440,0.024,1.54e-05,A,0.0947,-27.866,Major,0.0696,67.526,05-Apr,0.0701,Opera
empty_field,"Die Walküre / Erster Aufzug: ""Wehwalt heißt du fürwahr?""",6PYCDhNQ4TptFGTfMesIeO,opera7,93180,6,0.962,0.255,304627,0.307,0.221,G,0.0809,-13.89,Major,0.0372,90.179,04-Apr,0.196,Opera
empty_field,Puccini: La Boheme (Introduction - Che gelida manina - Mi chiamamo Mimi - O soave fanciulla - Viva Papignol - Musetta's Waltz),6t52BHKOeX3os9AxPqET1R,opera3,153471,15,0.912,0.0894,856960,0.0308,0.605,A,0.109,-26.238,Major,0.0443,81.286,03-Apr,0.0387,Opera
Georges Bizet,Bizet: The Pearl Fishers: Prelude - Act One,0cayVbmiregFw6yMD0SusV,opera7,68942,6,0.894,0.151,102387,0.358,0.738,G,0.109,-10.458,Major,0.0362,74.51,03-Apr,0.27,Opera
Georges Bizet,Carmen Suite No.2 : Habanera,3gHm2tOM0a9yWnnEudQ4Dv,opera8,207008,9,0.964,0.436,121000,0.00572,0.000431,D,0.247,-29.601,Major,0.0449,66.153,04-Apr,0.516,Opera
Jules Massenet,"Massenet: Thaïs, Act 2: Meditation",64iGsv4HCPe1etCz0y3GvQ,opera5,134975,14,0.969,0.165,289973,0.248,0.00698,E,0.107,-19.229,Minor,0.0477,139.11,05-Apr,0.0401,Opera
empty_field,"La Bohème (1987 - Remaster), Act I: Sì. Mi chiamano Mimì (Mimì/Rodolfo)",0VoQCaHK0kzgQ6fVtcLChy,opera2,102984,7,0.986,0.254,289840,0.0378,0.00044,D,0.186,-19.682,Major,0.0435,96.372,03-Apr,0.067,Opera
Giuseppe Verdi,Aida: Pietà ti prenda del mio dolor,56wSQCknk5Fp0gOt9EaT2e,opera4,109075,13,0.977,0.208,120973,0.0615,1.22e-05,F#,0.686,-24.599,Major,0.0588,65.125,03-Apr,0.0821,Opera
Giuseppe Verdi,"I Lombardi alla prima crociata, Act I: Preludio - O nobile esempio! (Live)",5MMHT92pwmtfSgTitXy2TJ,opera5,211993,19,0.984,0.34,347989,0.102,0.00865,D#,0.0907,-22.653,Major,0.0505,130.279,04-Apr,0.194,Opera
Tomaso Albinoni,"Albinoni: Sonata No. 1 in D Minor, T. So 26 (from ""6 Sonatas da chiesa"", Op. 4): III. Largo (Arr. for Trumpet)",7wBThXx7BGZHJJ3aN3OPvv,opera3,124919,12,0.952,0.163,116053,0.122,0.821,F,0.0882,-18.036,Major,0.0436,93.754,03-Apr,0.252,Opera
Giuseppe Verdi,"Rigoletto, Act II: Mio padre!",6vd3N43OyH9VymDR2rx4rH,opera5,189715,9,0.951,0.342,116731,0.166,4.98e-06,A#,0.114,-21.561,Minor,0.125,167.281,03-Apr,0.153,Opera
empty_field,"Le Cid (1997 Digital Remaster): De cet affreux combat....Pleurez, mes yeux",51O0fDCqsUoNtZPECFMqGt,opera2,92855,6,0.948,0.176,367572,0.146,0.000384,B,0.0926,-17.734,Minor,0.0451,82.808,04-Apr,0.0361,Opera
empty_field,"Il Trovatore - Acto II. ""Stride La Vampa!"" (Azucena)",47ZTqPgefAROYCjFxmVPJH,opera8,65141,13,0.992,0.481,162493,0.13,6.68e-05,A,0.198,-13.729,Minor,0.0524,135.151,03-Apr,0.235,Opera
Georges Bizet,Carmen: Overture (Prelude),3bHTiO4XqJAxh9swiuARkN,opera1,103196,36,0.834,0.379,131571,0.616,0.921,F,0.292,-9.475,Major,0.054,128.007,04-Apr,0.612,Opera
Giuseppe Verdi,"Rigoletto / Act 3: ""La donna è mobile"" - ""E là il vostr'uomo"" (Duca / Sparafucile, Rigoletto)",5o9R07Vlkfnrdv8rmexTzh,opera8,170090,12,0.973,0.394,181840,0.0729,4.24e-05,F#,0.135,-17.191,Major,0.0433,136.852,04-Apr,0.343,Opera
Ruggero Leoncavallo,"Pagliacci / Act 2: ""E dessa! Dei, come è bella""",3hZYJIRDVCq6Cg9d01B12j,opera4,139550,14,0.936,0.38,210960,0.204,1.27e-05,A,0.621,-20.435,Major,0.136,75.062,04-Apr,0.3,Opera
Giacomo Puccini,Madama Butterfly / Act 1: L'Imperial Commissario,1NTcr7e7lXP0Oj0vFyMnrr,opera3,185821,15,0.979,0.192,211859,0.192,0.697,G,0.163,-18.593,Minor,0.0468,76.978,04-Apr,0.125,Opera
Giuseppe Verdi,Messa da Requiem: 2i. Confutatis,2rzBvHM9h36Tpdj7Jdajka,opera7,109949,9,0.967,0.184,325827,0.316,0.824,B,0.159,-13.037,Major,0.0491,79.798,04-Apr,0.0595,Opera
Jacques Offenbach,No. 23: Barcarolle,0YEhCWvpro9aFECqS9u3oh,opera2,86429,6,0.846,0.23,227293,0.128,0.0299,D,0.334,-20.229,Major,0.0329,109.349,04-Apr,0.136,Opera
empty_field,"Falstaff, Act III Pt. 2: Dal labbro il canto (Live)",3M1PUQFAsMEvbcFu3r54ty,opera5,113615,1,0.936,0.233,278133,0.0962,0.000257,G#,0.197,-28.676,Major,0.0824,151.031,03-Apr,0.102,Opera
Giacomo Puccini,"Turandot / Act 3: ""Nessun dorma"" - Edited applause",7EfHlhxyYJ5pfh0H34j7oe,opera4,117404,8,0.953,0.239,220748,0.372,0.00455,D,0.687,-12.807,Major,0.0365,86.486,03-Apr,0.201,Opera
Florilegium,Les Caractères de la danse: Prélude - Courante - Menuet - Bourée - Chaconne - Sarabande - Gigue - Rigaudon - Passepied - Gavotte - Sonate - Loure - Musette,7aP2HavIcTtEznySmt0myq,opera2,25771,12,0.938,0.267,454673,0.0794,0.000829,C,0.0961,-21.304,Major,0.0504,81.483,04-Apr,0.331,Opera
Giacomo Puccini,"La Bohème, Act I: Ehi! Rodolfo! (Schaunard, Colline, Marcello, Rodolfo)",0F2OKFzhq3xz6vAhnpL89g,opera2,205280,13,0.967,0.394,43493,0.0145,0.0811625,D,0.249,-35.585,Major,0.0544,91.282,01-Apr,0.422,Opera
Richard Wagner,"Wagner: Der fliegende Holländer, WWV 63: Overture - Live",72cg4aDkmGG6jnUhlRtGHc,opera3,71589,20,0.972,0.144,653960,0.125,0.892,G,0.368,-21.098,Major,0.0393,110.472,04-Apr,0.0343,Opera
Léo Delibes,"Lakmé: Blumenduett (Lara Croft Tomb Raider): Lakme: Dome epais, le jasmin",4s2ysKacp4Gi33bMe4LJyd,opera5,188241,12,0.968,0.224,334800,0.0427,3.19e-06,B,0.102,-24.141,Major,0.054,170.675,05-Apr,0.039,Opera
Philippe Jaroussky,"O intemerata (Il secondo libro de motetti a due, tre e quattro voci, Venezia, A. Vincenti, 1627)",3faFfp0Wricqi818Idsdvm,opera7,161283,23,0.964,0.295,189627,0.0981,6.52e-05,F,0.0919,-18.416,Major,0.0399,110.484,03-Apr,0.0957,Opera
Giuseppe Verdi,"Rigoletto / Act 1: Ah, veglia, o donna, questo fiore (Rigoletto, Gilda, Giovanna, Duca)",7mTx44Hkkffs6yTlZxFq34,opera2,199719,9,0.974,0.251,313627,0.106,0.000353,D#,0.257,-20.136,Major,0.0477,78.713,04-Apr,0.208,Opera
Giuseppe Verdi,"Verdi: Rigoletto, Act 3: ""La donna è mobile"" (Duke)",5JTgqOeHWg4bxMZYMRTE4H,opera8,166184,9,0.967,0.447,137920,0.122,2.59e-05,B,0.0756,-17.909,Major,0.0445,85.036,01-Apr,0.388,Opera
Giuseppe Verdi,"Verdi: Messa da Requiem: VII. Libera me, 3. Libera me (Soprano, Chorus)",4asFU4DWlDE8SLcDq74Fhi,opera7,152081,21,0.962,0.238,377467,0.222,0.00912,C,0.0932,-19.23,Major,0.0507,113.738,04-Apr,0.0794,Opera
empty_field,"Cavalli: L'Erismena, Act 2: ""Dove mi conducete? ... "" (Idraspe)",2m9S2yZlwMGk7UOTpT1L7K,opera8,82640,14,0.991,0.563,56307,0.0787,9.17e-05,D#,0.127,-20.364,Major,0.0522,69.856,03-Apr,0.287,Opera
Giuseppe Verdi,Requiem: VI. Rex Tremendae,2Sij0kBQmqdMm6n9WabKPf,opera2,213797,19,0.955,0.208,279842,0.146,0.0281,C,0.275,-21.622,Minor,0.0533,107.968,05-Apr,0.0643,Opera
empty_field,"Cilèa: Adriana Lecouvreur, Act 1 Scene 3: ""Ecco, respiro appena … lo son l’umile ancella"" (Adriana)",2p2dDKZsFVlq3vRSlvMS3U,opera7,55848,9,0.97,0.242,201280,0.177,0.00436,G#,0.0996,-15.344,Major,0.046,98.479,03-Apr,0.0344,Opera
Richard Wagner,The Valkyrie: Ride of the Valkyries,3asyS9IMGkZb5HrbEnrwpH,opera7,69698,38,0.919,0.211,311320,0.42,0.929,B,0.124,-12.021,Major,0.0341,95.003,03-Apr,0.108,Opera
empty_field,Ebben? Ne andrò lontana,6c8pomhtYcKB20M4KuAzCH,opera5,98957,10,0.985,0.254,301187,0.187,0.44,E,0.094,-17.054,Minor,0.0425,132.646,04-Apr,0.0389,Opera
Tomaso Albinoni,Concierto Para Trompeta En Re Menor Op 9 Nº2. Allegro E Non Presto,19qwTuiLIsjfEJVo4Dbdrr,opera8,21205,8,0.908,0.557,94045.7,0.215,0.677,D,0.214,-11.931,Minor,0.0406,76.848,04-Apr,0.53,Opera
empty_field,"Donizetti: Lucie de Lammermoor, Act 3 Scene 6: No. 14, Scène et Air, ""Elle s'avance, hélas, pauvre victime"" (Raymond, Lucie)",40F6hDk7Z7PJNua8SSErJH,opera2,20817,2,0.971,0.309,217053,0.0775,0.000603,D,0.265,-23.849,Minor,0.0699,77.358,04-Apr,0.0366,Opera
Giuseppe Verdi,"Aida: Pietà! pietè! padre, pietà!",3MAv65x4uURZFcJvoIGZKE,opera2,37014,10,0.976,0.194,173040,0.0708,0.00304,C#,0.0813,-22.309,Major,0.0481,78.827,01-Apr,0.039,Opera
Richard Heuberger,Der Opernball: Im chambre séparée,3IKqn2ouAcqt2ZtLjkhb8h,opera2,132924,3,0.974,0.232,243640,0.0785,4.77e-05,D,0.083,-20.064,Major,0.0489,77.847,04-Apr,0.0374,Opera
Plácido Domingo,"Tosca - highlights (1997 Digital Remaster), Act 3: E lucevan la stelle (Cavaradossi)",2TI9CPlwzNQOeArjZFBjXy,opera2,28888,10,0.983,0.177,173267,0.112,0.0331,B,0.151,-18.033,Minor,0.0436,92.9718,04-Apr,0.0386,Opera
Gaetano Donizetti,"Lucia di Lammermoor: Act III: Eccola! Oh, giusto cielo!... Il dolce suono",5Q8SPijJts3lV4fcmCrZXp,opera2,205528,25,0.988,0.192,321274,0.0745,0.00259,F,0.113,-21.771,Minor,0.0482,87.3141,03-Apr,0.039,Opera
Eduard Künneke,Ich bin nur ein armer Wandergesell,1WxZF4HEDIM3nk4DEQ0PDe,opera5,109045,5,0.96,0.23,207360,0.121,0.0011,C,0.0713,-17.451,Major,0.0418,169.608,04-Apr,0.155,Opera
Giuseppe Verdi,"Falstaff, Act II Pt. 2: Fra poco s'incomincia la commedia! (Live)",4gEy0GqiPLbHXPyxbk21z2,opera4,149540,2,0.939,0.499,102107,0.146,2.73e-06,C,0.495,-24.238,Major,0.13,60.424,04-Apr,0.403,Opera
Giuseppe Verdi,Don Carlo: O don fatale,4hiiMAtY9HOYxC0fHjYEFf,opera7,25908,15,0.982,0.271,279842,0.199,0.000474,G#,0.107,-15.63,Major,0.0625,90.039,04-Apr,0.077,Opera
empty_field,"Lehar: Die lustige Witwe, IFL 12, Act 2: ""Nun laßt uns aber wie dahein""...""Es lebt' eine Vilja"" (Viljalied)...""Mi velimo dase dase Veslimo!"" (Hanna/Chor)",2OsH4MtKPVeI8w9sFBLEvZ,opera2,40295,10,0.989,0.253,257191,0.114,0.00404,G,0.118,-21.24,Major,0.0485,84.812,03-Apr,0.13,Opera
Giuseppe Verdi,"La Traviata / Act 2: ""Dammi tu forza, o cielo!""",0TYY20j7GIY2nNvCqdjiZb,opera2,153897,26,0.947,0.304,103097,0.00396,1.27e-05,G,0.132,-36.458,Minor,0.0493,115.252,03-Apr,0.0474,Opera
empty_field,"La traviata, Act II: Alfredo?",3vzKFyAsVtOhTxQe21mxk9,opera5,160047,11,0.95,0.333,214520,0.0358,0.0223144,C,0.103,-28.361,Major,0.104,169.945,03-Apr,0.0629,Opera
Richard Wagner,"Die Walkure, WWV 86B: Act III: Hojotoho! Hojotoho! (Walkuren)",6nQ5BgxkRV5adJWZ5J3yhO,opera4,165574,6,0.953,0.155,159307,0.3,0.338,G,0.822,-16.917,Major,0.036,91.436,03-Apr,0.193,Opera
empty_field,"Turandot / Act 3: ""Quel nome!""",03AVp6XaKAsfCK6jQAvQXQ,opera2,60352,25,0.978,0.435,85693,0.168,0.000671,A,0.0841,-22.423,Minor,0.13,107.139,05-Apr,0.0378,Opera
Giacomo Puccini,"La Bohème / Act 4: O Mimì, tu più non torni",58FaQCiiRR2HdS9NMtdDKg,opera5,112464,2,0.964,0.154,185760,0.249,0.077,C,0.0896,-16.487,Major,0.0522,176.197,04-Apr,0.178,Opera
Amilcare Ponchielli,"La Gioconda : ""Cielo e mar!""",2qmPH0Wq5ZbnEox3Nz2A1Q,opera7,123441,20,0.988,0.184,274867,0.197,0.0165,D#,0.107,-15.198,Major,0.0416,86.691,04-Apr,0.111,Opera
empty_field,"Pagliacci / Act 1: ""Vesti la giubba""",5kUNmYivJ8IRoN3D0nGYdH,opera7,38445,31,0.959,0.257,216043,0.268,0.103,E,0.0895,-13.946,Major,0.0354,60.789,05-Apr,0.0742,Opera
empty_field,Coppelia Ballet Suite: Festival of the Clocks and Dance of the Hours,3dsPUL99u6UPMzYAqqUokq,opera5,149159,8,0.893,0.243,309000,0.0244,0.0295,D#,0.219,-26.633,Major,0.0405,177.127,03-Apr,0.174,Opera
Jacques Offenbach,"Boule de neige, Acte I Scène 2: Couplet de la dompteuse ""Je suis du pays vermeil""",19EnyPZhNPbRoCxAuv5pKD,opera8,109190,35,0.899,0.549,145803,0.216,1.78e-06,G,0.0419,-15.955,Major,0.0596,114.826,04-Apr,0.656,Opera
Charles Gounod,"Roméo et Juliette / Act 3: ""Ah! ah! voici nos gens""",4mLNcRKNKeGGWQYiMZi36D,opera8,79654,3,0.982,0.474,194437,0.124,1.13e-05,F,0.173,-20.828,Major,0.105,81.238,04-Apr,0.481,Opera
empty_field,"Götterdämmerung, WWV 86D / Prologue: ""Zu neuen Taten, teurer Helde, wie liebt' ich dich, liess ich dich nicht?""",2oox41btSpxhcKuJr2OJFv,opera2,82909,8,0.99,0.153,151960,0.188,0.117,D#,0.383,-19.325,Major,0.0444,81.718,04-Apr,0.0393,Opera
Gioachino Rossini,La Donna del lago: Theme and Variations,1dRKK30xdrr7oQD8GxCavL,opera3,128014,8,0.932,0.332,525600,0.093,0.438,A#,0.108,-27.638,Major,0.0536,76.44,04-Apr,0.35,Opera
Giacomo Puccini,"""Oh! mio babbino caro""",7CMMyqgZoTP0yV0Zs4TzSd,opera5,210660,29,0.982,0.147,127227,0.158,0.000759,G#,0.335,-19.365,Major,0.0433,178.158,04-Apr,0.0374,Opera
Francesco Cilea,"Cilea: Adriana Lecouvreur, Act 1: ""Ecco - respiro appena...Io son l'umile ancella"" (Adriana Lecouvreur)",0TM45NFoyeOOMAy6sdxX3n,opera2,49150,8,0.966,0.125,232853,0.0837,0.0605,G#,0.14,-19.789,Major,0.0445,80.064,04-Apr,0.0384,Opera
Jules Massenet,"La vierge, Act IV: Prelude, ""Le dernier sommeil de la Vierge"": La Vierge: Dernier Sommeil de la Vierge",0Bk7mrbKzHMTfmJrXAJ5Jg,opera3,155799,9,0.827,0.0894,216360,0.012,0.554,G,0.113,-33.426,Major,0.0469,129.287,04-Apr,0.0384,Opera
Richard Wagner,"Die Walküre, WWV 86B, Act III (Highlights): Magic Fire Music - Wer meines Speeres Spitze fürchtet",0iz4Eu48crUYdw5eK2BtGS,opera3,164472,20,0.973,0.105,232520,0.116,0.888,B,0.121,-18.735,Major,0.0374,83.725,03-Apr,0.0358,Opera
Giuseppe Verdi,"Il Trovatore, Act II: Condotta ell'era in ceppi",4pWLh2rpIwawP5ExSwvV1V,opera7,127560,16,0.985,0.41,204967,0.207,0.00654,A,0.104,-12.363,Minor,0.0637,102.111,05-Apr,0.0426,Opera
Gioachino Rossini,"Le Comte Ory / Act 1: Introduction - ""Jouvenelles, venez vite""",6Jb7UPWUXDOrgdI0XnBSp5,opera8,129551,7,0.955,0.409,282668,0.242,0.000478,G,0.249,-17.078,Major,0.0466,132.336,04-Apr,0.271,Opera
Léo Delibes,Coppélia: Csárdás,7iyKbBjb2fmTnTfCjCh7ER,opera8,55872,21.4286,0.947,0.332,187253,0.187,0.922,D,0.0878,-17.67,Major,0.0487,175.092,04-Apr,0.543,Opera
Giacomo Puccini,"Puccini: Madama Butterfly, Act 1: ""L'Imperial Commissario"" (Goro, Pinkerton, Butterfly, Una cugina, Madre di Butterfly, Sharpless, Yakusidé, La Zia, Chorus)",4sX8e5VkqBWA7IIooImSsS,opera8,142958,8,0.978,0.366,179480,0.263,0.0499,A#,0.149,-17.204,Major,0.046,93.4948,04-Apr,0.28,Opera
empty_field,Coppélia / Tableau 1: No. 2 Scène (Swanilda et Frantz),7k1pfmKI7t0AprW7SEdFpC,opera3,118887,5,0.938,0.265,234429,0.0553,0.619,F,0.146,-28.404,Major,0.043,111.708,04-Apr,0.109,Opera
Richard Wagner,"Wesendonck-Lieder, WWV. 91: 3. Im Treibhaus",0KVG8XyYqp6nymh7rdDsmV,opera2,165211,4,0.991,0.206,387655,0.00532,0.0401,D#,0.0504,-35.227,Major,0.0499,85.096,04-Apr,0.0356,Opera
Giuseppe Di Stefano,Piscatore 'e pusilleco,6jx8L9ng94zKcw4xbbQFjC,opera7,95942,21,0.984,0.209,208144,0.241,0.32,F#,0.235,-9.722,Major,0.0314,79.141,05-Apr,0.117,Opera
Giacomo Puccini,"La rondine, Act II: Chi e? - Mai vista! - Esita! (Live)",7hOfyNuj2dLc0HAEYVDIYS,opera2,205299,6,0.976,0.404,137600,0.15,0.00421,D,0.296,-20.767,Major,0.0614,66.412,04-Apr,0.161,Opera
Gioachino Rossini,"""S’ella mi è ognor fedele…Qual sarà mai la gioia""",3dxGPPCCRrG8HhPAvzRcce,opera2,94748,8,0.987,0.323,435001,0.214,0.03,E,0.195,-15.842,Minor,0.0838,71.776,03-Apr,0.109,Opera
Christophe Rousset,Quatuor No. 2 in A Minor: II. Flatteusement,28JH9ibkE1JEt8W4k66w1e,opera2,113547,25,0.934,0.347,200640,0.0752,0.00542,G#,0.114,-20.844,Major,0.0366,81.227,03-Apr,0.197,Opera
Enrico Caruso,Mal reggendo all'aspro assalto,0VN8JMZmJQ9iCSlKS8TSmW,opera7,66030,21,0.992,0.372,217813,0.303,0.00042,C,0.351,-9.177,Major,0.0389,101.877,05-Apr,0.214,Opera
Giacomo Puccini,"Un bel dì (From ""Madama Butterfly"")",3QjQp2bfAvLTCSi8Zhzqis,opera7,128288,20,0.989,0.24,296693,0.163,2.85e-05,C#,0.317,-15.071,Major,0.05,89.719,04-Apr,0.0388,Opera
Jean-Philippe Rameau,Minuet,5mWupJUJRttb69wmOgVWVh,opera8,25688,9,0.992,0.503,130303,0.0485,0.956,A,0.107,-26.109,Major,0.0578,101.305,04-Apr,0.63,Opera
Jacques Offenbach,"Les contes d'Hoffmann, Act I: Ah! mon ami! quel accent! (Live)",4Q7UkPYq3NGTwhAMjfeE4a,opera4,86252,1,0.943,0.365,217432,0.138,0.0580663,A,0.612,-23.244,Major,0.0547,96.378,04-Apr,0.358,Opera
Gaetano Donizetti,Ave Maria,0GpaZjcvRnIqVrtLqrzRdp,opera5,63616,10,0.992,0.147,313733,0.101,0.614,F,0.269,-21.45,Major,0.048,172.461,03-Apr,0.039,Opera
Giacomo Puccini,"Puccini : Madama Butterfly : Act 2 ""Una nave da guerra"" [Butterfly, Suzuki]",5fhv6zZwZVzKL5S3IHGqVr,opera2,174840,9,0.985,0.287,453680,0.107,0.000105,A,0.0708,-17.401,Major,0.0488,85.787,04-Apr,0.0616,Opera
empty_field,La traviata: Libiamo ne'lieti calici,1ZCdXHCFhvHOXagAOUtQE8,opera4,162836,13,0.956,0.387,199627,0.233,0.00114,A#,0.677,-13.775,Major,0.0434,106.862,04-Apr,0.471,Opera
Maria Callas,Adriana Lecouvreur (1997 Digital Remaster): Ecco: respiro appena...Io son l'umile ancella,1qppwURyJKbvIHYRz8yTrc,opera2,88149,10,0.979,0.136,228867,0.11,0.107,G#,0.116,-17.106,Major,0.0435,79.768,04-Apr,0.0389,Opera
Giuseppe Verdi,"Verdi: Nabucco, Act 3: ""Va, pensiero"" (Chorus of The Hebrew Slaves)",4jadyA9N53rvVjy6KjKAgT,opera3,54800,24,0.988,0.119,208654,0.076,0.874,C#,0.123,-21.042,Major,0.0398,74.083,04-Apr,0.128,Opera
empty_field,Andante et Scherzo for Flute and Piano by Louis Ganne,3K3oVqNCbRSA3JT9fqR5mq,opera3,33656,17,0.973,0.25,401467,0.105,0.876,D,0.098,-23.99,Major,0.047,86.584,04-Apr,0.181,Opera
Birgit Nilsson,Wagner: Tristan und Isolde: Mild und leise - Liebestod,6Eoz2eZzrDV0AhzJxfqkFg,opera7,210445,9,0.943,0.111,369307,0.376,0.0153,C,0.125,-12.779,Major,0.0486,76.084,04-Apr,0.0345,Opera
Gioachino Rossini,"La Pastorella (The Little Shepherdess) from ""Soirées Musicales""",2kJkqf6oC5Fapsccu7qjXy,opera8,25827,11,0.964,0.392,147267,0.191,0.00183,C,0.106,-14.163,Major,0.0664,184.897,04-Apr,0.42,Opera
"Orchestra Del Teatro Alla Scala, Milano",Otello: Dio! Mi potevi scagliar (Monologue),2IQHkgihsAvSxuCh7uwikt,opera2,60893,6,0.977,0.158,280947,0.0566,0.00528,D#,0.0817,-23.514,Major,0.0459,70.69,04-Apr,0.0491,Opera
Tomaso Albinoni,"Suonate a tre doi violini e violoncello col basso per l’organo, Opera prima, Sonata No. 3 in A Major: III. Grave",56Uu6hFvRKZEdKMvP85Br4,opera3,172703,10,0.937,0.15,150440,0.0531,0.643,F#,0.106,-20.774,Minor,0.0421,104.903,05-Apr,0.0342,Opera
empty_field,"Konzert für Oboe C-Dur, Op. 9 Nr. 5: II. Adagio (non troppo)",7ox65Ai0CxYpK2kK2IrWJ1,opera3,118061,26,0.959,0.156,118173,0.144,0.902,A,0.0492,-19.482,Minor,0.0414,78.693,05-Apr,0.0941,Opera
Giuseppe Verdi,"Falstaff, Act I Scene 1: ""Sir John, in quest'intrigo""",5avLbwYY18phl3f7GZ2hqK,opera4,214387,11,0.919,0.335,329434,0.121,3.44e-05,C,0.744,-20.399,Major,0.16,77.074,04-Apr,0.329,Opera
Gaetano Donizetti,L'amor funesto,2UvxZnfeyUFH13jgW7akbA,opera2,25165,6,0.982,0.194,340080,0.117,0.0233,G,0.187,-20.385,Major,0.0422,67.832,04-Apr,0.0974,Opera
Giacomo Puccini,Gianni Schicchi: E non c'è nessun mezzo...,2zNjNrQLgkwQDsIeomo96b,opera5,141866,12,0.97,0.413,149827,0.0956,0.0223144,C,0.419,-23.072,Minor,0.102,169.679,05-Apr,0.254,Opera
Alfredo Kraus,Los Pescadores de Perlas “Mi Par D’udir Ancora”,3BkMv30DKcUEOsRbDSAyIq,opera7,136104,29,0.976,0.187,277107,0.171,9.56e-06,D,0.079,-7.856,Major,0.0361,89.674,04-Apr,0.0749,Opera
empty_field,"Concerto for Strings in G Major, Op. 7, No. 4: III. Allegro",0mb5L6BOpaZFkw9hnlowMt,opera8,156811,16,0.889,0.515,128627,0.27,0.378,D,0.357,-16.491,Major,0.0421,113.725,04-Apr,0.77,Opera
empty_field,"Das Rheingold, WWV 86A: 1. Szene: He he! Ihr Nicker!",5KmxPXmUNoSidu26LMMtKp,opera4,113602,5,0.874,0.511,201359,0.136,5.7e-05,F,0.546,-24.071,Major,0.105,81.069,04-Apr,0.216,Opera
Richard Wagner,"Die Meistersinger von Nürnberg, Act III: Quintett ""Selig wie die Sonne...""",6d5xuW3H6W3nsno3fCLJrk,opera3,152523,6,0.977,0.158,276760,0.102,0.9,F#,0.0931,-16.723,Major,0.0396,71.557,03-Apr,0.0352,Opera
Giuseppe Verdi,"La Traviata, Act I, Scene 5: ""È strano!.è strano!...Sempre libera""",53Cyvpymqs9nAik8iK9hg9,opera2,183418,10,0.975,0.306,276988,0.0692,0.000233,G#,0.119,-19.994,Major,0.0681,79.517,04-Apr,0.0711,Opera
empty_field,"Carmen Suite No. 1: IV. Les Dragons d'Alcala, Interlude before Act II",44CLN3rzhW86oTcedUMKOj,opera8,122963,10,0.98,0.583,101960,0.00607,0.0446,G,0.116,-40.419,Major,0.0398,110.49,04-Apr,0.536,Opera
