Selected,artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,empty_field,Stay There,0uXOXjd0iaptu1co1BJrif,RB_Cluster2,163244,41.000,0.145,0.641,194192.000,0.637,1.93e-05,C#,0.381,-5.497,Major,0.0489,129.042,04/4,0.377,R&B
No,Jorja Smith,"Teenage Fantasy - Recorded at Metropolis Studios, London",79yScU3wNnv2yPF3awYqnU,RB_Cluster6,64318,56.000,0.769,0.521,263771.000,0.295,0.0483391,E,0.124,-8.803,Minor,0.0841,165.311,04/4,0.503,R&B
No,empty_field,I Don’t Disappoint,1sS8kQpeE5Vpq4d6eWn7f9,RB_Cluster1,92095,45.000,0.147,0.512,210344.000,0.601,0.028865,G,0.26,-6.776,Minor,0.101,111.942,04/4,0.387,R&B
No,Jhene Aiko,To Love & Die,4ttIPhRN2jRYCJtFsZa69P,RB_Cluster3,149384,44.000,0.0192,0.548,203453.000,0.475,1.69e-06,G#,0.109,-7.295,Major,0.0531,154.203,04/4,0.119,R&B
No,Toni Romiti,Trust in Me,3ebSHSMuZMW6rxjr4nEYfO,RB_Cluster4,29509,42.000,0.139,0.673,204534.000,0.518,0.039866,C#,0.206,-8.704,Major,0.134,91.253,04/4,0.767,R&B
No,Tove Lo,dont ask dont tell,35dkxhZqpa6cWEnmCtBWa9,RB_Cluster6,128821,51.000,0.907,0.462,226161.000,0.333,0.0487848,A#,0.0588,-9.275,Minor,0.0455,97.386,04/4,0.394,R&B
No,empty_field,Wanderlust,3FzZTrq4F8jRiaijafP36R,RB_Cluster1,213886,55.000,0.0607,0.627,306773.000,0.652,0.213,C#,0.0684,-5.209,Major,0.0424,115.931,04/4,0.0781,R&B
No,Chrisette Michele,A Couple Of Forevers,3Rbcx5LODFuLYb5HYrQUgK,RB_Cluster1,78375,47.000,0.205,0.513,237573.000,0.457,0.0358318,A#,0.0901,-6.753,Minor,0.031,116.665,04/4,0.167,R&B
No,empty_field,Make My Love Go,61OU27QntXqOS5VQLrw9Bs,RB_Cluster4,49746,45.000,0.0434,0.822,211781.000,0.733,0.0229967,D,0.238,-4.304,Minor,0.0495,107.02,04/4,0.595,R&B
No,empty_field,Carry You Home,0CokSRCu5hZgPxcZBaEzVE,RB_Cluster1,42372,51.000,0.534,0.566,254693.000,0.605,0.0483391,C,0.0966,-5.348,Minor,0.0459,110.798,04/4,0.322,R&B
No,empty_field,Pilot Jones,1HPH0sEs3dnFI1igbH3U9j,RB_Cluster2,57291,59.000,0.482,0.397,224843.000,0.449,8e-05,G#,0.818,-13.376,Major,0.386,125.344,04/4,0.374,R&B
No,SoMo,All the Time,0zADciPE8vgqVVzC5TSz9d,RB_Cluster1,153433,46.000,0.372,0.731,164347.000,0.457,0.053256,F,0.0922,-8.794,Major,0.123,131.939,04/4,0.389,R&B
No,Olivia Escuyos,Persian Rugs,0PUcXBrd0HbzvVZoKgDM2J,RB_Cluster1,177105,43.000,0.231,0.858,170789.000,0.317,0.000488,E,0.0966,-14.257,Major,0.0881,110.465,04/4,0.177,R&B
No,Jeremih,Ride It,2KBuBJXG5VHWZTKVr6xuDc,RB_Cluster4,217312,56.000,0.367,0.794,189480.000,0.5,0.000303,D#,0.0458,-8.025,Major,0.0371,138.003,04/4,0.831,R&B
No,empty_field,Gorgeous (feat. Jeremiah),0JuRNiAaze3MnaxgaQt1IS,RB_Cluster1,156716,47.000,0.256,0.762,248738.000,0.535,0.0483391,C#,0.0513,-6.241,Major,0.0503,136.146,04/4,0.387,R&B
No,Lyves,Certain Things,7snrmC4Lz2skHvzYWKxKJF,RB_Cluster1,32807,45.000,0.105,0.509,263289.000,0.567,0.00424,F,0.113,-7.215,Minor,0.0471,79.584,04/4,0.3,R&B
No,Britney Spears,I Love Rock 'N' Roll,6j4jijabQDa2xVudyYkIcW,RB_Cluster2,125580,57.000,0.000811,0.709,186533.000,0.728,0.105,A,0.564,-1.643,Major,0.185,180.107,04/4,0.572,R&B
No,TAEYANG,WAKE ME UP,2OHMdzSTOV9NTJpWARPqsX,RB_Cluster3,215952,50.000,0.0302,0.368,217801.000,0.512,0.0400146,A#,0.114,-5.999,Major,0.0392,156.468,04/4,0.182,R&B
No,Mariah Carey,Fly Like A Bird,4bchRrwKK9ycy8UAg1L5Je,RB_Cluster2,109927,41.000,0.53,0.543,233733.000,0.643,0.0358318,F#,0.325,-5.103,Major,0.0444,79.819,04/4,0.705,R&B
No,Buddy,The Blue (feat. Snoop Dogg),3LUWWox8YYykohBbHUrrxd,RB_Cluster4,174746,48.000,0.0734,0.779,205400.000,0.693,0.00107,G,0.123,-4.28,Minor,0.0388,115.005,04/4,0.672,R&B
No,The Marías,Basta Ya,3GCApIE3nkMO2utJXm390y,RB_Cluster6,206174,56.000,0.592,0.766,176599.000,0.3,0.00158,B,0.114,-8.911,Minor,0.0375,85.996,04/4,0.44,R&B
No,Sammie,Playlist,7C9JhqsgvMuNaSN9BbPdCv,RB_Cluster1,66016,37.000,0.27,0.678,194192.000,0.662,0.0402499,B,0.176,-6.783,Major,0.0688,128.982,04/4,0.424,R&B
No,empty_field,Mind,6cRqxXoY6esNiFaOnl4EiC,RB_Cluster6,135445,40.000,0.88,0.479,178150.000,0.106,0.00199,A#,0.248,-16.035,Minor,0.0529,135.418,04/4,0.0619,R&B
No,Shoffy,Direction,3zd3tkft3W2gyTReL0QITU,RB_Cluster4,124016,56.000,0.408,0.714,222214.000,0.705,1.07e-05,C#,0.0529,-5.787,Major,0.0499,88.921,04/4,0.47,R&B
No,Vedo,Hennyting,6sPD8oX10cadQwoQQNOiw0,RB_Cluster7,135492,48.000,0.125,0.808,221784.000,0.562,0.0401457,B,0.0916,-7.377,Major,0.25,98.005,04/4,0.447,R&B
No,J-Sol,Wild Thoughts (Refix),0lYBSQXN6rCTvUZvg9S0lU,RB_Cluster6,175704,49.000,0.416,0.705,202667.000,0.326,2.88e-06,F,0.219,-12.022,Minor,0.0581,89.965,04/4,0.477,R&B
No,anders,Diamonds,3ZPFoHJ5HjEd4NPUs9v6X9,RB_Cluster4,96153,57.000,0.000701,0.831,201050.000,0.717,2.6e-06,F#,0.0929,-6.253,Minor,0.0752,150.003,04/4,0.623,R&B
No,Ty Dolla $ign,Don't Sleep On Me (feat. Future and 24hrs),10WFwmHpFU0v84pkWgdZiM,RB_Cluster1,104072,50.000,0.151,0.765,222667.000,0.561,0.0393442,G,0.183,-7.448,Minor,0.086,116.503,04/4,0.202,R&B
No,empty_field,Interlude: Dad Was Mad,6ylzjsAWRJtRftaCLGtS0e,RB_Cluster6,185690,53.000,0.926,0.631,46267.000,0.314,7.26e-05,C,0.106,-10.614,Major,0.102,137.228,04/4,0.66,R&B
No,Sade,In Another Time,6yB43rWcWjlxErOBSUx8GN,RB_Cluster6,201201,51.000,0.571,0.621,243996.000,0.38,0.0227,F,0.108,-9.318,Major,0.0292,147.696,03/4,0.223,R&B
No,Sik-K,ADDICT,5RoIXwyTCdyUjpMMkk4uPd,RB_Cluster4,30459,43.000,0.128,0.575,222891.000,0.9,0.0405937,F,0.101,-4.193,Major,0.0609,120.34,04/4,0.768,R&B
No,Nao,Girlfriend,3wUMcPzXcmaeW8QxTdyXQO,RB_Cluster6,73472,50.000,0.51,0.573,225720.000,0.462,1.11e-06,C#,0.0975,-7.199,Minor,0.0449,118.038,04/4,0.215,R&B
No,Tink,Get You Home,3x6MMrVeJrWLbLCs6wgMf0,RB_Cluster1,207857,50.000,0.00809,0.415,205791.000,0.52,1.83e-06,F,0.131,-7.649,Minor,0.187,78.187,04/4,0.206,R&B
No,H.E.R.,My Song,71GNhAM5t6FSc8GU0Mi5XR,RB_Cluster6,168874,61.000,0.974,0.435,350742.000,0.234,4.27e-06,G,0.131,-8.674,Minor,0.0369,102.304,04/4,0.353,R&B
No,Keke Palmer,Man in the Mirror,5O8x1YlmLQopQHErxtDfi9,RB_Cluster1,162721,37.000,0.419,0.712,264173.000,0.492,3.06e-06,G,0.108,-8.004,Major,0.0656,94.07,04/4,0.175,R&B
No,empty_field,Crew (feat. Brent Faiyaz & Shy Glizzy),4rZYdGzSO5BtFw7wRi6e4W,RB_Cluster4,115677,75.000,0.133,0.728,199366.000,0.607,0.0414345,C#,0.0864,-8.417,Minor,0.132,129.938,04/4,0.445,R&B
No,Donell Jones,Do U Wanna,4G3YqgEEGQe5EhhGiNpUZJ,RB_Cluster4,116892,49.000,0.00582,0.76,275293.000,0.482,1.2e-05,F,0.11,-6.686,Minor,0.0405,100.838,04/4,0.704,R&B
No,empty_field,Tip Toe (feat. French Montana),3qrH2YFnbEiQeUe4wzgOuP,RB_Cluster4,201767,76.000,0.0233,0.845,187521.000,0.709,0.019261,A#,0.094,-4.547,Minor,0.0714,98.062,04/4,0.62,R&B
No,Whitney Houston,I'm Every Woman - Live from The Bodyguard Tour,2Ih0U9yUuY0oU2In3h21If,RB_Cluster2,159760,49.000,0.302,0.581,307107.000,0.88,0.0483391,E,0.565,-7.794,Minor,0.0953,121.569,04/4,0.505,R&B
No,empty_field,While We're Young,1Nj2oBISdFDSF8eDuXcALz,RB_Cluster3,63832,71.000,0.107,0.454,233927.000,0.791,2.1e-06,D,0.108,-6.013,Major,0.335,127.638,04/4,0.791,R&B
No,Britney Spears,Criminal,04vigW6ftMbxPTWzdXzgHO,RB_Cluster4,182400,64.000,0.0485,0.696,221784.000,0.734,0.0408344,G,0.183,-5.294,Major,0.0298,107.987,04/4,0.711,R&B
No,Kali Uchis,Call Me,0WOvSEVpUGkNufX0w0M06F,RB_Cluster3,209085,51.000,0.263,0.613,220616.000,0.702,0.0185,F,0.36,-4.801,Minor,0.0745,150.275,03/4,0.533,R&B
No,Hiatus Kaiyote,Nakamarra (feat. Q-Tip),1vTQsEVvjuIGDsJxh2caux,RB_Cluster6,45143,59.000,0.656,0.552,275320.000,0.531,5.21e-05,G#,0.11,-6.767,Major,0.125,91.573,04/4,0.324,R&B
No,Syd,Got Her Own,5eBbZPQgmEOrw8auY112lV,RB_Cluster4,32607,44.000,0.446,0.677,185787.000,0.521,6.69e-06,B,0.314,-9.105,Major,0.0882,124.999,04/4,0.766,R&B
No,Justine Skye,Heaven,2twKCMni5Nct5KTRlf0YG3,RB_Cluster1,197495,47.000,0.442,0.756,204720.000,0.344,0.0106651,F,0.252,-7.31,Minor,0.0693,120.006,04/4,0.412,R&B
No,Rihanna,Birthday Cake - Album Version (Edited),4t1BbBGkkiLltjdSic0eFM,RB_Cluster3,144525,43.000,0.344,0.662,220616.000,0.831,0.000204,D#,0.342,-6.558,Major,0.0679,160.03,04/4,0.398,R&B
No,Mount Kimbie,Blue Train Lines,3w0HBuCrUONIbIsTQawsmW,RB_Cluster3,162291,56.000,0.249,0.405,250151.000,0.695,0.00703,D,0.22,-10.864,Minor,0.0369,169.971,04/4,0.257,R&B
No,Akon,Smack That,1J8PhxW0VYcvBNJsDC6Wng,RB_Cluster4,36687,73.000,0.292,0.937,330567.000,0.738,0.0400298,F,0.106,-5.301,Minor,0.0478,118.994,04/4,0.911,R&B
No,empty_field,Testify,5dXI2NV7X2c4anyLFbQdEX,RB_Cluster6,211003,61.000,0.737,0.669,200790.000,0.424,3.79e-05,G,0.0973,-8.81,Major,0.0356,112.744,04/4,0.566,R&B
No,John Legend,One Woman Man,5iZNXvxBXm2H4VNW1PysDP,RB_Cluster3,170935,56.000,0.0493,0.528,244560.000,0.613,0.0792162,E,0.0991,-5.465,Minor,0.0335,129.95,03/4,0.278,R&B
No,Sean Kingston,Beat It,6EJiVf7U0p1BBfs0qqeb1f,RB_Cluster3,52753,58.000,0.00487,0.477,253453.000,0.637,0.0483391,C#,0.284,-5.386,Major,0.109,171.762,04/4,0.555,R&B
No,Atlantic Starr,Am I Dreaming,5Zvp0QO5e9cGhYHywdrfyQ,RB_Cluster6,80964,48.000,0.552,0.65,336533.000,0.241,4.82e-05,F#,0.0849,-16.977,Major,0.0377,123.956,04/4,0.192,R&B
No,Nao,In the Morning,0f9GIGRxIQiwkdOuoBzyQK,RB_Cluster1,168060,48.000,0.0778,0.307,246640.000,0.639,0.0704,F,0.109,-5.507,Minor,0.0552,97.948,04/4,0.0977,R&B
No,Empress Of,Woman Is a Word,17KFO56mkVEKR0v8qOPlkU,RB_Cluster2,36796,51.000,0.362,0.415,197007.000,0.588,6.42e-06,D#,0.328,-5.389,Minor,0.0403,89.957,03/4,0.257,R&B
No,Mereba,Bet,5ietmGETvwT7OquGLuzSyD,RB_Cluster6,37738,40.000,0.61,0.288,222214.000,0.309,9.91e-05,C,0.112,-12.594,Major,0.0369,83.298,04/4,0.11,R&B
No,Mindless Behavior,Girls Talkin Bout,2RP8Svo0pMwZXnVcmOffDw,RB_Cluster4,108730,39.000,0.0165,0.741,202187.000,0.672,7.94e-05,G,0.0917,-5.077,Minor,0.0639,123.08,04/4,0.621,R&B
No,Mary Mary,Walking,12cgh6suCwcpMaUnrvd6SS,RB_Cluster4,116112,43.000,0.13,0.759,200187.000,0.546,0.000194,F#,0.192,-6.071,Minor,0.115,100.085,04/4,0.584,R&B
No,Destiny's Child,Girl,6FS9g7nomKnCMGPwYlbaZX,RB_Cluster3,212453,66.000,0.31,0.567,224147.000,0.747,0.0487848,F#,0.04,-6.019,Minor,0.105,133.608,04/4,0.556,R&B
No,empty_field,Falling,63QC5yQtSjdpxQfymvinKC,RB_Cluster1,30240,44.000,0.0251,0.836,214947.000,0.606,0.0389,A,0.0952,-10.64,Minor,0.0493,105.997,04/4,0.272,R&B
No,empty_field,Lights Out (Hymn Too),7sCMmZlmX3wjgxo9yVTsfY,RB_Cluster1,48984,47.000,0.258,0.581,379847.000,0.45,0.00031,E,0.135,-7.293,Major,0.0444,76.544,03/4,0.205,R&B
No,LION BABE,The Wave (feat. Leikeli47),7lLJ35wRNyPZrocjhDfCBq,RB_Cluster4,142450,50.000,0.0269,0.713,204133.000,0.747,0.000596,A#,0.134,-5.561,Minor,0.034,109.934,04/4,0.937,R&B
No,Jason Derulo,With the Lights On,0Y5aFVwBrhIxljBtRXgCBN,RB_Cluster3,84107,42.000,0.0178,0.742,191450.000,0.682,0.0214083,C#,0.103,-5.02,Minor,0.0557,153,04/4,0.414,R&B
No,Tom Misch,Cos I Love You,2hiWvEHLjWt6aChLsObC3d,RB_Cluster4,44653,54.000,0.0126,0.836,253711.000,0.678,0.00205,F,0.369,-8.206,Minor,0.099,116.02,04/4,0.633,R&B
No,Noname,With You,464RqpLRMBnZAmGsUQmI9D,RB_Cluster7,122757,51.000,0.493,0.521,149106.000,0.58,0.00226,D#,0.12,-8.614,Major,0.201,83.78,04/4,0.52,R&B
No,empty_field,Recent Times,1cioTI6lHVmW4UWKEi8ChG,RB_Cluster5,91676,43.000,0.203,0.599,163227.000,0.457,0.505,D,0.44,-9.495,Minor,0.0249,112.744,04/4,0.374,R&B
No,Sango,Hipster Girl,5KQsBnzO81y8o2tewz9aQr,RB_Cluster1,170826,58.000,0.0698,0.706,196000.000,0.369,0.0194,D,0.109,-10.725,Minor,0.088,119.996,04/4,0.206,R&B
No,empty_field,Diamonds - Remix,1FWQK2Dms65zyo8p5xlN4N,RB_Cluster1,125338,51.000,0.00279,0.621,288413.000,0.703,0.0483391,B,0.114,-5.314,Minor,0.107,92.047,04/4,0.485,R&B
No,Roy Woods,Snow White,07gBz157Fa1fQ5qjhLcBud,RB_Cluster1,59982,67.000,0.195,0.782,261835.000,0.559,2.11e-06,C,0.112,-7.955,Minor,0.046,88.038,04/4,0.199,R&B
No,Masego,TrapScat (Get Loose),3SdTKo2uVsxFblQjpScoHy,RB_Cluster5,207204,44.000,0.0309,0.559,193587.000,0.493,0.788,G#,0.0768,-8.255,Minor,0.144,170.115,04/4,0.625,R&B
No,empty_field,Tell Me What To Do,5wHe8WD8JfF3eZlxkvfrLv,RB_Cluster1,187448,48.000,0.0442,0.549,209752.000,0.634,0.0395709,C,0.106,-4.958,Major,0.247,82.362,04/4,0.279,R&B
No,Jorja Smith,The One - High Contrast Remix,74BUb8MznOM8EvmdA4GjVM,RB_Cluster3,43525,59.000,0.00125,0.581,302000.000,0.802,0.27,C,0.136,-4.801,Minor,0.171,172.995,04/4,0.492,R&B
No,Xcelencia,Divina,4sxLB4ibrNZko2Y9wHfwZ3,RB_Cluster4,171367,56.000,0.709,0.892,165378.000,0.621,0.053256,F,0.0256,-6.895,Major,0.134,118.918,04/4,0.733,R&B
No,James Fortune,I Believe (feat. Shawn McLemore & Zacardi Cortez),7uJWvcoy7wt6HExLDedWDn,RB_Cluster2,149978,40.000,0.393,0.504,341203.000,0.78,0.0115938,C#,0.445,-6.001,Major,0.133,114.917,04/4,0.388,R&B
No,empty_field,Prisoner,5Ft4VNqy14Lv8xR8RRNCz5,RB_Cluster6,106380,66.000,0.441,0.55,274960.000,0.404,0.00022,C,0.11,-12.755,Minor,0.0398,135.016,04/4,0.329,R&B
No,empty_field,Sometimes,52a6VcF23v5HB7KfDEmBHq,RB_Cluster1,69721,46.000,0.148,0.782,229184.000,0.461,0.26,A#,0.084,-13.086,Minor,0.14,90.069,04/4,0.487,R&B
No,Tobi Lou,"Lavender Town, Pt. 1 (feat. DJ Pharris)",4Z2BMWlk7adX79uG1Fi2Ak,RB_Cluster7,46447,43.000,0.0978,0.823,188108.000,0.619,0.019261,C#,0.0929,-9.82,Major,0.211,147.985,04/4,0.163,R&B
No,Bruno Major,Easily,7B1GW9WZj5oTCCZ0X2SAbv,RB_Cluster6,211174,73.000,0.491,0.772,215753.000,0.256,0.00612,G,0.144,-8.545,Minor,0.0481,118.902,03/4,0.357,R&B
No,Marsha Ambrosius,Late Nights & Early Mornings,6Y1V1Lt0Zfrj2p4JW38boo,RB_Cluster7,105822,43.000,0.324,0.638,207680.000,0.761,0.0190165,G#,0.0624,-6.455,Major,0.302,130.213,04/4,0.457,R&B
No,empty_field,TOMBOY,4cA6e3U7mtJfAOq3dWNAUZ,RB_Cluster3,56385,52.000,0.0961,0.3,241692.000,0.431,1.15e-05,D#,0.114,-5.314,Major,0.0299,148.317,04/4,0.221,R&B
No,Chris Brown,Ya Man Ain't Me,3JD3Mtjo7c05NZNDCPXh37,RB_Cluster4,108923,47.000,0.00351,0.809,224843.000,0.565,0.0407343,A#,0.342,-5.995,Major,0.0387,124.119,04/4,0.709,R&B
No,Freddie Gibbs,Triple Threat,12NwYmQT1Mm7gkrCjIuq0d,AltCluster6,134768,45.000,0.0252,0.85,178422.000,0.412,0.0697123,D,0.0948,-7.845,Major,0.236,130.99,04/4,0.663,Alternative
No,Solange,Don't You Wait,0AmkrjMDff4ICVNxQhppZA,Alt_Cluster1,88412,45.000,0.279,0.833,245907.000,0.579,0.692,C,0.0997,-6.568,Major,0.08,108.358,04/4,0.514,Alternative
No,empty_field,Livin Right,6KmnejQFYdWUVUJh6zwEce,AltCluster2,194415,46.000,0.00114,0.539,209760.000,0.915,0.0650684,C#,0.0675,-4.251,Minor,0.0601,88.051,04/4,0.435,Alternative
No,Mandisa,Unfinished,6bbgFuZu4zsvAfSDhBiH34,AltCluster2,45901,49.000,0.0152,0.63,217384.000,0.691,0.0678249,A,0.303,-4.334,Major,0.0312,93.014,04/4,0.261,Alternative
No,Masego,I DO EVERYTHING!,4Vs0lqUgQzO4vEcbgkUgJb,AltCluster6,22453,49.000,0.521,0.76,187404.000,0.393,0.000668,C#,0.796,-11.219,Minor,0.525,135.293,04/4,0.34,Alternative
No,empty_field,Roll Right,5mJ69hhibmTLd407KDDgQK,AltCluster7,52047,49.000,0.014,0.527,179575.000,0.789,0.0133,A,0.381,-8.049,Major,0.0694,86.137,04/4,0.452,Alternative
No,Florence + The Machine,My Best Dress - Demo,32VsrbbWKZAuUSsWkMKzZM,AltCluster3,114252,55.000,0.518,0.578,154587.000,0.272,6.59e-06,C,0.106,-7.944,Minor,0.0818,135.098,04/4,0.211,Alternative
No,empty_field,Guitarras Blancas,1uOgZkPPwGgya04nRoM1wy,AltCluster7,216960,58.000,0.0707,0.632,266827.000,0.754,4.62e-05,G#,0.14,-4.639,Major,0.0385,145.066,04/4,0.792,Alternative
No,Brent Faiyaz,So Far Gone / Fast Life Bluez,2x5Frs6ts14U4MSLrQQlXg,AltCluster3,49554,46.000,0.841,0.511,331018.000,0.439,3.12e-05,A,0.225,-11.79,Minor,0.218,159.815,04/4,0.124,Alternative
No,empty_field,Liar,67hMSEb3LyrmgEo9fPNrDU,AltCluster2,66163,48.000,0.266,0.537,311347.000,0.755,0.0901,C,0.262,-8.187,Major,0.0269,134.879,04/4,0.538,Alternative
No,PREP,Who's Got You Singing Again,090yW5nfZqCi8jVtf9WxvP,AltCluster3,189311,55.000,0.532,0.83,264204.000,0.501,0.0013,C,0.0985,-6.223,Major,0.0308,112.656,04/4,0.481,Alternative
No,Noah Slee,DGAF,6LPnHQr7o95lezO5Y6qJVE,AltCluster7,68463,57.000,0.227,0.804,196640.000,0.522,0.000171,A,0.077,-7.319,Minor,0.0485,134.168,04/4,0.243,Alternative
No,Amon Amarth,Raise Your Horns,0hvi6FQl4h3zVGC2DVpohG,Alt_Cluster1,150133,50.000,6.05e-05,0.458,263760.000,0.873,0.737,F,0.0664,-5.336,Major,0.0439,164.984,03/4,0.551,Alternative
No,The 1975,The Sound,1xYrVZWJLihIMTqdSA34TS,AltCluster4,123290,61.000,0.096,0.643,248880.000,0.945,7.71e-06,C,0.495,-4.66,Major,0.0779,120.723,04/4,0.526,Alternative
No,Marilyn Manson,This Is The New S**t,0Zr8z1TgQl27P3qYqQltG2,AltCluster5,216193,53.000,0.00106,0.573,259667.000,0.865,0.00469,D,0.116,-6.097,Major,0.104,178.115,04/4,0.616,Alternative
No,Aranda,Don't Wake Me,1ReFDhIzzlYecxK2vkkDz7,AltCluster2,119972,41.000,3.87e-05,0.511,250556.000,0.886,2.09e-05,F#,0.126,-4.993,Minor,0.0507,116.302,04/4,0.335,Alternative
No,Eve 6,Here's to the Night,6OGdCwMZiXxZYwTEN2wMTp,AltCluster2,23678,54.000,0.0405,0.583,249840.000,0.652,0.000378,G,0.0781,-6.255,Major,0.0244,119.303,04/4,0.352,Alternative
No,Bryce Fox,SAD!,61cvDWMweVzJWlaj6sWwSl,AltCluster3,213743,45.000,0.377,0.509,172027.000,0.501,0.00872063,G#,0.0936,-7.503,Major,0.0556,116.185,04/4,0.5,Alternative
No,Oliver Tree,Hurt,5PHZJ8mnHDfioBfxSbff9h,AltCluster7,157648,71.000,0.0209,0.561,225166.000,0.782,0.0667154,C,0.315,-5.863,Major,0.04,94.004,04/4,0.486,Alternative
No,empty_field,Wonderful - Remastered,2ketlej3bAKtetsazG94rV,AltCluster5,93475,40.000,0.00513,0.471,213745.000,0.868,7.23e-06,G,0.22,-4.227,Major,0.0564,186.67,04/4,0.552,Alternative
No,ELHAE,Still Mine (feat. Wale),0NBAtDZ0ogUOJ4b3hU52Cd,AltCluster3,97096,51.000,0.337,0.568,271513.000,0.501,0.0776877,C#,0.105,-11.034,Minor,0.199,116.748,04/4,0.281,Alternative
No,Fozzy,Judas,6GyeeOjRJQEK7803yc2LO2,AltCluster2,68545,56.000,0.000101,0.418,250793.000,0.907,0.000433,C,0.346,-3.675,Major,0.0584,99.17,04/4,0.473,Alternative
No,anders,Problems,5Zx9VpLotu9aFYqq61NAip,AltCluster3,39278,49.000,0.688,0.797,197938.000,0.365,0.0117,D,0.102,-9.219,Minor,0.0738,96.973,04/4,0.586,Alternative
No,Pinegrove,Rings,4wrjIq1lskP8tZuQBEdcux,AltCluster3,39525,47.000,0.423,0.643,262300.000,0.41,2.57e-05,B,0.232,-12.907,Major,0.0371,116.037,04/4,0.304,Alternative
No,BJ The Chicago Kid,Turnin' Me Up,1y4wfSe5L3afercd7sYE1K,AltCluster7,211153,65.000,0.0406,0.734,269173.000,0.776,0.193,D,0.0547,-4.193,Major,0.0826,122.049,04/4,0.843,Alternative
No,Good Charlotte,Little Things,3twdfJBORkXYf1JqH976YT,AltCluster7,85835,58.000,0.0601,0.686,203027.000,0.84,5.38e-06,C#,0.164,-5.142,Major,0.159,105,04/4,0.704,Alternative
No,Statik Selektah,21 & Over,2aEo5sPcclxVbA2vXFBi9M,AltCluster6,58071,44.000,0.0354,0.632,167134.000,0.746,0.000895,F#,0.115,-6.257,Minor,0.288,116.491,04/4,0.381,Alternative
No,3 Doors Down,Away From The Sun,01Vfx2Jna7YYXb645Auid1,AltCluster2,97118,53.000,0.0273,0.532,231787.000,0.686,0.0650684,C,0.0903,-6.238,Major,0.0254,117.538,04/4,0.304,Alternative
No,Toad The Wet Sprocket,Fall Down,5l8oNQsDDPNFUIV5M4lzRJ,AltCluster5,111055,42.000,0.115,0.444,202385.000,0.886,0.000688,C,0.164,-5.705,Major,0.0335,123.031,04/4,0.736,Alternative
No,empty_field,Amen,1yfxcMA8noLrtOrn5d6KnQ,AltCluster5,61956,51.000,0.0567,0.555,215229.000,0.974,0.0665217,E,0.202,-3.691,Minor,0.152,159.943,04/4,0.369,Alternative
No,THEY.,Motley Crew,3coMPj3ul3CDTPEzjPgdva,AltCluster4,60861,43.000,0.0436,0.725,208784.000,0.936,1.4e-05,F#,0.771,-5.323,Minor,0.0626,105.029,04/4,0.25,Alternative
No,The Story So Far,Stalemate,3lPCJhsnLUwZOiNglGdAEy,AltCluster5,83951,40.000,0.000366,0.377,194760.000,0.987,2.65e-06,G#,0.166,-2.95,Major,0.104,171.101,03/4,0.405,Alternative
No,Avenged Sevenfold,Scream,5zmGr8hRQ6W9arZy9e07GL,AltCluster2,195090,54.000,3.74e-05,0.549,288240.000,0.941,1.45e-06,F#,0.213,-4.802,Minor,0.0521,130.009,04/4,0.581,Alternative
No,KALEO,Vor í Vaglaskógi,1VBr5bV7PyDAVeOrB4aLLT,AltCluster3,149104,55.000,0.744,0.336,277267.000,0.345,6.01e-06,F,0.182,-6.456,Minor,0.029,92.502,04/4,0.0756,Alternative
No,Citizen Way,WaveWalker,196bjfNXvEDkODWVjq2RRN,AltCluster7,91133,45.000,0.00532,0.673,193293.000,0.798,0.0636307,G#,0.123,-5.123,Minor,0.0337,119.976,04/4,0.63,Alternative
No,Chevelle,Clones,3agtg0x11wPvLIWkYR39nZ,AltCluster2,206621,43.000,0.000119,0.467,207800.000,0.873,0.00433,G#,0.073,-4.941,Major,0.0404,96.004,04/4,0.339,Alternative
No,Puddle Of Mudd,She Hates Me,5HwnezK198pJCEj1l2Adjy,AltCluster4,165642,66.000,0.00935,0.58,259000.000,0.748,0.0683023,E,0.753,-5.433,Major,0.0323,109.781,04/4,0.584,Alternative
No,Doja Cat,Roll With Us,1Mb187X5w3OUQNH6P5M28Y,AltCluster2,84076,49.000,0.00434,0.664,180907.000,0.637,5e-06,D,0.199,-5.593,Major,0.0283,116.302,04/4,0.125,Alternative
No,Two Door Cinema Club,Nice to See You,3O3U0jRJR7HpKLhx2t35IW,AltCluster7,191207,48.000,0.0338,0.702,373309.000,0.723,0.00176,C#,0.0923,-6.023,Major,0.0393,110.016,04/4,0.846,Alternative
No,Rawayana,#Sádico,2kNalcTCdlyt1AGWxOE8dC,AltCluster7,119344,52.000,0.274,0.805,344947.000,0.622,0.000838,C#,0.102,-10.902,Major,0.141,122.006,04/4,0.716,Alternative
No,Dr. Dog,Abandoned Mansion,6wvEQaHAz2FA6ismjpx5xR,AltCluster3,40162,51.000,0.456,0.481,322646.000,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,123.676,04/4,0.285,Alternative
No,Steve Lacy,Guide,4qCgKKXa3CF6CzEDLW6vTt,AltCluster7,28025,51.000,0.0412,0.815,141531.000,0.731,0.000263,F,0.215,-7.615,Minor,0.0795,128.968,04/4,0.497,Alternative
