Selected (1),artist_name,track_name,track_id,Selected (2),Selected,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
No,Jonathan Butler,How To Rob a House With a Dog,19Mp7IvFfaWu4LDBsxon4P,No,No,209146,18,0.725,0.602,128170,0.612,,E,0.927,-10.147,Major,0.933,50.689,03/4,0.512,Comedy
No,empty_field,Step Parenting,5TAzb1CJGxPsZr6x6AxN4x,No,No,184734,14,0.763,0.629,245000,0.358,,D,0.945,-15.609,Major,0.949,,05/4,0.647,Comedy
No,AFI,Dog Stay,0rX4YStqUt1k1VEBe1U4HJ,No,No,160350,28,0.83,0.387,207880,0.948,1.94e-06,D,0.86,-11.635,Major,0.919,82.07,03/4,0.0388,Comedy
No,Daddy Yankee,Who's Your Daddy,07pJdL0L9XDGW0HBj0rIS2,No,No,101321,13,0.818,0.552,155560,0.655,,F#,0.943,-12.666,Minor,0.958,,01/4,0.343,Comedy
No,Todd Barry,"Birthdays, Challenge, Cambridge, Noodle Gift",3EIaMTBMRM42nbEROLg7cZ,No,No,77850,22,0.896,0.515,351560,0.716,8.11e-06,A#,0.655,-15.113,Minor,0.871,119.759,03/4,0.437,Comedy
No,Mase,YOU WILL DIE,0MGxVYhrX4F94A3bTJ87ph,No,No,183324,12,0.824,0.443,262217,0.862,,C#,0.69,-6.999,Minor,0.929,62.7,03/4,0.39,Comedy
No,Kenny Wheeler,The Gnu Song,3TmIn0y9q2BoVNc2bNdVGP,No,No,209292,22,0.806,0.535,186000,0.317,,C,0.7,-21.686,Minor,0.869,58.308,04/4,0.521,Comedy
No,empty_field,"Caplets: March, 2014",4ugM6HK7IMyiej9L4SzGG3,No,No,85087,15,0.865,0.589,451274,0.463,,B,0.945,-14.1,Major,0.943,99.497,03/4,0.529,Comedy
No,empty_field,Do You Have Mesothelioma?,08YfpkxGaSOlEBcwlSOFeY,No,No,140904,11,0.857,0.608,218635,0.494,,C#,0.174,-17.877,Minor,0.927,116.966,04/4,0.387,Comedy
No,Blur,Stereotypes to Music,10ASBwZsp7oUUDsJEYz3uS,No,No,74330,14,0.789,0.616,338053,0.922,,A,0.695,-11.242,Major,0.932,98.157,04/4,0.156,Comedy
No,The Magnetic Fields,Love Songs,4qg6sfkLsb2Y1uQlga537I,No,No,130783,26,0.81,0.645,241520,0.598,,F#,0.834,-9.844,Major,0.939,,05/4,0.54,Comedy
No,The Monkees,Walk Of Fame,0LVKqNl5pWqcnQxwvA2PKh,No,No,95479,17,0.877,0.43,357520,0.723,1.15e-05,C#,0.771,-15.078,Minor,0.932,145.823,04/4,0.196,Comedy
No,empty_field,Paul Reverez - Live,71RbdXEiSFmVIj1gIhNh7P,No,No,204121,15,0.864,0.609,186493,0.661,,F#,0.746,-10.63,Minor,0.892,102.166,04/4,0.632,Comedy
No,Jeffrey Ross,Aunt-Tique,4wPmZw0ZAc8WCpncdP6oks,No,No,58241,12,0.821,0.528,209560,0.824,5.24e-06,B,0.776,-15.248,Minor,0.931,80.49,03/4,0.039,Comedy
No,Bill Engvall,Bad Turbulence,48T3AtfhOgz3euMEO2Z4hS,No,No,98514,31,0.74,0.639,272853,0.832,,D,0.897,-8.294,Major,0.95,146.176,04/4,0.505,Comedy
No,Amy Schumer,Assh*le,3umS4y3uQDkqekNjVpiRUs,No,No,95175,30,0.824,0.564,,0.743,,G#,0.721,-8.9,Minor,0.934,,04/4,0.505,Comedy
No,Slave,Keg Party,4fqKw6KL5XAVi4U72WWEcj,No,No,48534,15,0.905,0.625,,0.558,,B,0.792,-13.683,Minor,0.948,,04/4,0.494,Comedy
No,One Direction,FOUR,6hTBP6QLwJdxbKyLlLXrGo,No,No,174299,43,0.802,0.567,306707,0.966,,C#,0.94,-5.713,Major,0.913,,03/4,0.258,Comedy
No,empty_field,Rhyme Renditions - Live At Dangerfield's/1989,30ycZOQj59qlIGI0MvLtDm,No,No,153892,13,0.845,0.537,,0.47,,F#,0.835,-16.43,Minor,0.877,,04/4,0.518,Comedy
No,Aziz Ansari,Encore: Seal Story,58YBY8OiX56vQhcHUgul9m,No,No,125113,32,0.789,0.449,,0.944,,A#,0.783,-3.777,Minor,0.751,72.053,03/4,0.299,Comedy
No,George Carlin,Family Newsletters,6vJmw9vtshtlNAyVZwo6ib,No,No,29669,29,0.875,0.513,83000,0.901,,G,0.959,-13.558,Major,0.934,61.618,04/4,0.14,Comedy
No,Bon Iver,Feminism,51E8lz9DwEwC2nEZIY9xFp,No,No,178831,13,0.874,0.644,251034,0.433,,E,0.871,-14.049,Minor,0.942,,03/4,0.47,Comedy
No,Monty Python,Link To Revolutionaries In The Amphitheatre (Loretta) - Life Of Brian / Soundtrack Version,1V4NaFlrUCK49MXcdOcVeS,No,No,22835,12,0.749,0.632,119253,0.0788,0.000145,A#,0.125,-16.78,Minor,0.507,95.88,04/4,0.37,Comedy
No,Radiohead,Sam has a type,360NCp4XoQ0sFi5jgu5Ww7,No,No,39426,20,0.875,0.577,85056,0.956,,D,0.931,-11.436,Major,0.566,77.066,04/4,0.111,Comedy
No,empty_field,Grab The Belt/Escape Route/Mark & The Lamp,2b7X9WbNl4LpnnPL05T2ly,No,No,104902,11,0.808,0.604,469413,0.4,,F#,0.631,-16.651,Major,0.943,106.644,03/4,0.21,Comedy
No,Paul Simon,Allergies,3uHlMz3GCtFMVnBzrjrEHT,No,No,21317,19,0.694,0.545,,0.675,,G#,0.692,-14.981,Minor,0.914,95.789,04/4,0.405,Comedy
No,empty_field,Sparko Yolo,6G8kHiVZ1jW7vHMPVRNZU0,No,No,216553,14,0.831,0.387,467529,0.7,,D,0.946,-13.591,Major,0.913,69.816,03/4,0.0798,Comedy
No,Josh Blue,Two Guys with Cp Walk into a Mall,7ox6jaj8vXaOrQWaBxxSeT,No,No,140428,13,0.767,0.399,224867,0.988,,D,0.683,-4.545,Major,0.939,,03/4,0.135,Comedy
No,!!!,Pardon,4hFV8xf1MD6Tmg2g0XltTY,No,No,103741,14,0.811,0.564,213480,0.722,,D,0.667,-12.567,Major,0.961,,01/4,0.157,Comedy
No,A Day To Remember,Remember Me This Way,54foBHYL7zwkEamuo2rtal,No,No,81460,17,0.772,0.678,210973,0.397,0.000314,F,0.197,-10.014,Major,0.0266,91.009,04/4,0.488,Comedy
No,Todd Barry,Austin Complaint,7fINUM2CxXvrN1iWDdyLu3,No,No,176686,19,0.854,0.477,117520,0.954,4.08e-05,A#,0.822,-13.17,Minor,0.932,92.109,04/4,0.393,Comedy
No,Jeff Foxworthy,Women Dieting,7JgA1B0rxpLxtAwwsu3c3Q,No,No,182697,26,0.758,0.643,209533,0.704,,G,0.734,-13.268,Major,0.953,80.502,03/4,0.168,Comedy
No,New Order,63%,07khigceMzsfBGo7dBtzEc,No,No,92996,25,0.678,0.427,153373,0.764,,A#,0.884,-15.512,Minor,0.932,,04/4,0.0978,Comedy
No,Dave Grohl,Seeing Red,4VsJcIZDzGVeoTwDiEdxF2,No,No,77733,17,0.857,0.44,,0.523,,D,0.951,-19.562,Minor,0.904,76.456,04/4,0.304,Comedy
No,Lewis Black,Bill Clinton and Oral Sex,65POe3qIlqf2lzeUlNz0s0,No,No,146059,18,0.75,0.644,153347,0.725,,D#,0.918,-6.407,Major,0.947,79.731,04/4,0.42,Comedy
No,Myq Kaplan,"Mushrooms, Vegan",0XUkl3jNKrJgZh6fTxYe01,No,No,193437,41,0.885,0.472,253373,0.949,1.19e-05,E,0.932,-7.802,Minor,0.925,,03/4,0.155,Comedy
No,Wyatt Cenac,Humans on the Internet,30yn7KuCLbXGCXxjsB0C8K,No,No,55415,24,0.8,0.618,319753,0.534,,A#,0.732,-14.526,Minor,0.935,,04/4,0.41,Comedy
No,Nine Inch Nails,Broken Record,0YvvSz15Wnc6PmHYy0KcEf,No,No,49139,10,0.985,0.602,544480,0.614,0.00081,C#,0.499,-18.309,Major,0.939,74.822,03/4,0.14,Comedy
No,Phish,Sporting Goods,5lcyIeEfwZTs8Ajw3kdF7P,No,No,183245,12,0.755,0.704,70933,0.343,,A#,0.224,-13.38,Major,0.57,130.199,04/4,0.551,Comedy
No,R.E.M.,Losing Your Religion,1F0tYkzGNjogSmx49DiaBa,No,No,146398,11,0.863,0.496,,0.353,,D#,0.803,-20.612,Major,0.942,,04/4,0.457,Comedy
No,"Royce Da 5'9""",Crack Dealers,2FPmKIojpcMK86GJBx9KJI,No,No,99922,17,0.725,0.475,33600,0.946,,C#,0.796,-13.471,Major,0.883,64.868,04/4,0.793,Comedy
No,Bob Dylan,"A Young, Thin Pig",0PsFfOHpQih3d0uy3Be800,No,No,186608,23,0.855,0.603,81853,0.948,,D,0.957,-2.742,Major,0.865,84.072,03/4,0.597,Comedy
No,Radiohead,Kid In The Bar,4IJcQgxNrGaHf7kK7adbNi,No,No,85959,19,0.726,0.58,167269,0.437,,G#,0.409,-12.142,Major,0.953,83.818,04/4,0.486,Comedy
No,The Weeknd,Behind The Back,4AwMZr3UOiZLbr4nIBEJE3,No,No,212674,13,0.859,0.487,197211,0.814,,G,0.87,-8.342,Major,0.93,81.091,04/4,0.462,Comedy
No,Bob Dylan,Things Have Changed,5twaePekbwfkX2suUaS5CM,No,No,155771,23,0.808,0.515,206187,0.9,,F#,0.835,-7.534,Minor,0.953,87.929,03/4,0.212,Comedy
No,The Skatalites,Vibrators,4Zu6dnRcGitkdFePJVN1aT,No,No,151696,21,0.854,0.413,330160,0.989,0.00662,C#,0.982,-7.49,Major,0.897,114.342,04/4,0.0347,Comedy
No,"Harry Connick, Jr.",Connoisseur,7gN24J8E0pR3G2nsbhkcjw,No,No,67258,11,0.954,0.548,220317,0.419,,C#,0.802,-18.033,Minor,0.817,90.37,03/4,0.498,Comedy
No,Of Montreal,My Favorite Boxer,2zg6DAXiwaKqxMF9Ab8Sq1,No,No,91978,18,0.686,0.509,,0.381,,E,0.984,-22.709,Minor,0.955,78.082,04/4,0.253,Comedy
No,empty_field,Adderall and Oprah,6zQq3TrWnilO8SR1fgvTeD,No,No,56346,23,0.848,0.571,341715,0.84,,A,0.728,-5.908,Major,0.942,87.931,04/4,0.443,Comedy
No,Elvis Costello & The Attractions,Almost Heaven,0JoNMwglQorgs5Rz2xYK6b,No,No,142291,35,0.814,0.552,307333,0.826,,D,0.772,-9.098,Major,0.954,,04/4,0.235,Comedy
No,empty_field,No Leashes on Kids,1RPNdCCuT2MDNeDRhiHyyZ,No,No,85418,23,0.842,0.636,117107,0.955,,A,0.898,-9.925,Major,0.943,78.588,03/4,0.412,Comedy
No,Justin Townes Earle,Single Mother,4IYxcqhcFFJ025qfWJeulF,No,No,151534,15,0.875,0.534,145947,0.942,,A#,0.781,-9.017,Major,0.95,64.771,04/4,0.0904,Comedy
No,Jeff Foxworthy,Victoria's Secret - Remastered,0B7bpFqnx15JQucGgqVnVI,No,No,187103,23,0.943,0.539,148160,0.794,,F,0.898,-8.839,Major,0.937,131.918,03/4,0.257,Comedy
No,John Pinette,Salad & Vegetables,4wN8Ov3kPZdkJ8XcYxYUGz,No,No,208374,27,0.786,0.449,,0.755,,B,0.893,-20.444,Minor,0.942,86.259,04/4,0.069,Comedy
No,Björk,Our First Date,5gN2YGb1DOT5etfqwP66I3,No,No,150482,23,0.785,0.601,202787,0.774,,E,0.707,-11.247,Major,0.952,105.731,05/4,0.265,Comedy
No,Still Woozy,I Still Don't Know...,6MaoE5ZqkQTVPtpdQRc9Ap,No,No,56136,22,0.763,0.495,,0.78,,F#,0.673,-19.736,Major,0.931,105.91,03/4,0.0849,Comedy
No,Doug Stanhope,Keynesian Economic Theory As Applied To Private Sector Independent Contracting,5FIb3CWPjub8C5Yu2IxzTj,No,No,94062,27,0.845,0.614,252453,0.671,,D#,0.698,-16.378,Major,0.916,120.648,04/4,0.541,Comedy
No,empty_field,No Carb Diet,46Vogr8UvzcVPAgDvBpDIr,No,No,160738,29,0.821,0.544,361627,0.718,,F#,0.914,-19.66,Major,0.927,111.751,01/4,0.126,Comedy
No,Demi Lovato,Commander in Chief,6XjUtUVauENSO2GLMvR5Kn,No,No,138044,16,0.799,0.517,403679,0.931,2.15e-06,D,0.768,-5.781,Major,0.953,89.782,04/4,0.117,Comedy
No,Ryan Adams & The Cardinals,Not On My Bucket List,0jgxEY9bB37aG7GlypcWXw,No,No,36355,14,0.852,0.64,533013,0.96,,F#,0.97,-5.543,Minor,0.938,100.748,04/4,0.12,Comedy
No,Richard Pryor,Niggers vs. The Police - Remastered Version,2imkodSyg1hOZwZuE2fJdU,No,No,189567,22,0.83,0.545,101627,0.667,,E,0.782,-12.837,Major,0.957,77.909,03/4,0.42,Comedy
No,Maria Bamford,I Miss Working In An Office,7EOEdgx7Gv98yNCIGlpVKq,No,No,210621,29,0.788,0.524,487293,0.709,,B,0.892,-8.904,Minor,0.952,80.519,04/4,0.597,Comedy
No,Hubert Laws,Family,4D41idYLHmXYGaHZeRWtPT,No,No,167550,21,0.845,0.64,,0.607,,G,0.883,-10.535,Major,0.915,109.325,04/4,0.563,Comedy
No,empty_field,Critics - Live at Dangerfield's/1993,0zxG0MKqXBEbwU09H7gEIs,No,No,185236,9,0.402,0.718,202040,0.474,,A#,0.379,-10.946,Major,0.728,88.91,04/4,0.631,Comedy
No,Jens Lekman,I Wanted to Be,4MxQUIX2RwrJ1ktT3Y3Esi,No,No,155562,12,0.957,0.358,,0.889,1.18e-06,C,0.6,-9.547,Major,0.898,87.843,03/4,0.282,Comedy
No,Melody Gardot,Currency,5GBlcpFo3mCW5TVVE393Bd,No,No,63991,39,0.842,0.579,342293,0.954,,F,0.586,-5.286,Minor,0.924,,04/4,0.256,Comedy
No,Echosmith,Better Generation,1SeHrQz1Vs7M0RZcC1ua3g,No,No,185494,20,0.643,0.709,95606,0.656,,E,0.621,-14.078,Major,0.949,36.219,03/4,0.409,Comedy
No,Chastity Belt,Belt,1CYyIsAaTrnmJ8MO2rec5f,No,No,74355,33,0.902,0.478,210000,0.953,2.02e-06,D,0.856,-8.597,Major,0.925,119.443,03/4,0.0779,Comedy
No,Humble Pie,In Her Day - Live,1P9DjMDiHwutu9RR7YiGEC,No,No,26059,26,0.874,0.413,73227,0.337,,D,0.639,-12.322,Major,0.0318,147.944,04/4,0.773,Comedy
No,Dean Martin,I Love Golf,0V5b2pTxulwbWygiF1NjDL,No,No,176581,30,0.784,0.66,189653,0.771,,C#,0.75,-8.974,Major,0.944,102.199,03/4,0.305,Comedy
No,Fall Out Boy,I Don't Care,6O3srQUADwy0oIv0YjE5Cq,No,No,30245,17,0.833,0.349,242147,0.567,5.34e-06,G,0.405,-8.135,Major,0.1,78.123,03/4,0.478,Comedy
No,Kev Brown,Duck Dynasty,0oz3KxpWaRBWyc0vG6kIgy,No,No,56175,46,0.854,0.518,379225,0.877,,A#,0.906,-3.562,Major,0.925,67.185,04/4,0.442,Comedy
No,Eddie Izzard,Jesus and the Dinosaurs,070zy0czmO8UahOkPlXtIX,No,No,92587,14,0.952,0.468,,0.732,,C#,0.715,-13.563,Major,0.962,67.552,03/4,0.133,Comedy
No,George Carlin,Dead Parents Helping,5ome5OZg1JFNGXKEU9HGRO,No,No,56451,29,0.778,0.74,,0.666,,F#,0.697,-10.657,Minor,0.962,66.503,04/4,0.536,Comedy
No,Amy Schumer,My Mom Wants To Be Ethnic,4b2BXZ3GHz08xmt0kP3PVA,No,No,136938,12,0.668,0.499,375320,0.913,,C#,0.406,-9.693,Major,0.949,75.008,04/4,0.194,Comedy
No,Henry Cho,Public Engagement,6f3jyXEhz9xn8jfYFsKl2H,No,No,99399,22,0.816,0.659,120573,0.59,,F,0.655,-18.146,Minor,0.911,103.594,03/4,0.0555,Comedy
No,empty_field,Swearing on the Muppets (Jfl 2017),3hXaxu5g2zWhwkXaku0hzQ,No,No,35778,12,0.88,0.676,358516,0.661,,G,0.706,-9.94,Major,0.918,111.077,04/4,0.388,Comedy
No,empty_field,"Nature - Live at The John F. Kennedy Center For The Performing Arts, Washington, DC, 9/3/78 (Remastered Version)",2O7ptQ4HzlpMYn0GvvBvpc,No,No,174020,14,0.825,0.487,,0.883,,B,0.957,-11.822,Minor,0.92,132.676,01/4,0.0607,Comedy
No,Myq Kaplan,"A Butcher, A Vegan, And the Internet (Bonus Track)",0TmNg4Da4QOZLzQI78DQZF,No,No,26353,15,0.747,0.681,,0.529,,F,0.912,-15.059,Major,0.935,80.132,04/4,0.658,Comedy
No,Snarky Puppy,The Binky Queen,6NGi23FFKq9tH5NR1NcTw2,No,No,211722,27,0.891,0.634,276040,0.389,,F#,0.683,-17.734,Major,0.943,136.953,03/4,0.571,Comedy
No,empty_field,Family Death Pool,6rB4YPWYJL3nG1IWwnNlbW,No,No,141870,12,0.802,0.513,64565,0.803,,A,0.697,-8.266,Minor,0.618,108.863,04/4,0.559,Comedy
No,Pet Shop Boys,Autoerotic,2a3AywJ9UUwws73WLguDzd,No,No,71433,18,0.819,0.6,58920,0.371,,C#,0.763,-15.036,Major,0.903,,04/4,0.596,Comedy
No,Collective Soul,Here's Cheney,4Gjr6RXBUxW4ANx2k157As,No,No,35853,18,0.773,0.598,,0.829,,C,0.909,-12.184,Major,0.95,,04/4,0.326,Comedy
No,empty_field,Llama Fisting,5H4KZ9fY1AkpGgCpYKNR0J,No,No,172418,12,0.798,0.577,,0.872,,C#,0.706,-7.457,Minor,0.785,,03/4,0.64,Comedy
No,Urge Overkill,Pc Kids,0uUNN1nSoUx1A4fkDCWDQ7,No,No,115789,12,0.765,0.571,198538,0.674,,C#,0.94,-12.014,Major,0.963,66.544,03/4,0.309,Comedy
No,George Carlin,"Asshole, Jackoff, Scumbag",5Rr1XJOOfiPlpx2vxDF59u,No,No,94544,13,0.724,0.704,389040,0.29,,F,0.155,-13.609,Major,0.923,134.43,03/4,0.828,Comedy
No,Greg Giraldo,Brokeback Mountain / Gay Marriage / Siegfried And Roy,2Mx2IvmTf0j5xnWBtx7ZbY,No,No,188150,25,0.765,0.457,272240,0.94,,A,0.827,-3.935,Major,0.927,81.244,04/4,0.404,Comedy
No,empty_field,Girls Who Chew,3n622hniaMFIJ6Dbf6B1WS,No,No,24396,14,0.814,0.424,,0.84,,F,0.687,-13.75,Major,0.92,80.23,04/4,0.478,Comedy
No,Jethro Tull,War Flute,2ib2yW2dZxQD0WbYCiyhRs,No,No,165648,26,0.491,0.525,267733,0.989,,E,0.961,-6.298,Major,0.919,81.38,03/4,0.0699,Comedy
No,empty_field,Fighting with My Daughter (Jfl 2007),5UhR5ud9gS6n0PgzsjZmQd,No,No,110848,13,0.79,0.617,134792,0.656,,G,0.653,-10.736,Major,0.96,,04/4,0.487,Comedy
No,empty_field,"Vanessa, Starbucks, and My Bike Seat",5bdIlImoUzN6SOT7auOhZB,No,No,52599,36,0.729,0.582,270547,0.763,,A,0.932,-6.196,Major,0.93,93.927,04/4,0.509,Comedy
No,empty_field,Let's Assume You're Making Love,4b0HUTzU4BAeauz8YYtYNI,No,No,187386,15,0.808,0.579,251533,0.541,,A,0.767,-10.283,Minor,0.902,,05/4,0.397,Comedy
No,Patton Oswalt,A Blowjob Behind the Tilt-a-Whirl,4okz1TH0GeLw3J51pNRDGd,No,No,58945,28,0.878,0.711,60800,0.523,,G#,0.5,-11.672,Minor,0.946,,04/4,0.752,Comedy
No,The Jerky Boys,Fava Beans,1EG5ImEqvx7Q7p1e5rUuT9,No,No,190132,12,0.936,0.737,95267,0.459,,D#,0.848,-11.493,Major,0.918,88.38,04/4,0.905,Comedy
No,Whitesnake,The Parking Ticket,0x3jYUWbnbygky6JSnoSpX,No,No,57807,48,0.788,0.653,220987,0.944,,A,0.957,-4.52,Major,0.891,115.911,04/4,0.354,Comedy
No,empty_field,"Oops, I've Got Tattoos",50xm6dwGMBg6TyTuBsWgct,No,No,41493,23,0.758,0.592,100937,0.573,,A#,0.872,-9.248,Minor,0.922,69.095,03/4,0.567,Comedy
No,Eddie Izzard,Shaftesbury Theatre,4GZ88RHcqWRk4jd3Ix5jZW,No,No,214857,11,0.65,0.436,226920,0.348,,C,0.72,-19.562,Minor,0.571,105.097,04/4,0.215,Comedy
No,empty_field,Dwarf Proportions,52N1QEmi4PB7FEqSjUyEi5,No,No,32157,24,0.742,0.471,366160,0.794,,D,0.944,-17.196,Major,0.932,83.113,04/4,0.442,Comedy
No,Spice Girls,Little Girls Are Always Right (Live),6zQ4BoMtOy0V2Uqykw2NI5,No,No,160046,9,0.885,0.551,131465,0.499,,A#,0.837,-19.96,Major,0.95,,05/4,0.166,Comedy
No,Doug Stanhope,Shame and Self-Awareness,270aLuFCbX32hhBr8MQyPM,No,No,180695,17,0.695,0.653,118467,0.491,,C#,0.96,-16.094,Minor,0.959,88.459,03/4,0.674,Comedy
No,Flying Lotus,Los Angeles,4PtBhZnsKb4TiM8ymWaIDR,No,No,93625,18,0.886,0.566,490378,0.44,5.88e-06,F,0.409,-17.034,Minor,0.887,110.534,05/4,0.477,Comedy
No,Lenny Kravitz,You're Gonna Say No,3mOypd2Uevn7XroZBO28aa,No,No,39292,17,0.811,0.458,75267,0.532,,D#,0.73,-17.097,Major,0.939,,03/4,0.408,Comedy
No,Johnny Mathis,Favorite Gun Story,07M76e7IXxYdnC1BBiJxEX,No,No,89311,10,0.826,0.563,46635,0.769,,E,0.718,-12.057,Minor,0.927,132.701,03/4,0.506,Comedy
No,Andy Williams,Merry F'n Christmas,3gqBMSwiu2QMjl3a63g7bV,No,No,136236,20,0.543,0.744,97467,0.442,,D,0.11,-9.089,Major,0.0403,95.877,04/4,0.942,Comedy
No,empty_field,Joliet 10s,26BpoFfXMCt0iX4daD6U9O,No,No,25031,27,0.937,0.528,,0.846,,C#,0.871,-6.679,Minor,0.946,76.573,05/4,0.459,Comedy
No,empty_field,HermAphrodite,4aa8abhrII2D2REphtZlaq,No,No,123104,23,0.498,0.483,,0.424,,C,0.1,-7.724,Major,0.0292,,04/4,0.256,Comedy
No,Jimmy Jones,Handy,4dbb1GxfrklC85z9PIYylm,No,No,54635,45,0.276,0.696,176307,0.556,,A#,0.234,-11.442,Major,0.404,192.073,04/4,0.792,Comedy
No,Eugene Mirman,"Million, Rent A Car, Terminator And Matrix, My Day",2WbjpQpMcM9LWBINVb8B0L,No,No,114935,15,0.771,0.635,106053,0.384,,C#,0.724,-14.332,Major,0.929,91.821,04/4,0.493,Comedy
No,empty_field,Uncle B.S. 1647,1TJJ96TfQ0jigtr6snT5V4,No,No,74135,10,0.861,0.697,44707,0.906,,A,0.86,-7.149,Major,0.931,74.53,01/4,0.616,Comedy
No,empty_field,The first few jokes - Live,0zQ1o6q0QaeMgro248kNGh,No,No,36565,41,0.881,0.572,119005,0.919,,F#,0.956,-5.02,Major,0.915,119.82,04/4,0.177,Comedy
No,Roy Brown,Weather in Cincinnati,6SgHlKcfkRQ6XohmDR1ugQ,No,No,180153,17,0.888,0.281,127387,0.975,9.18e-06,C#,0.888,-14.794,Minor,0.811,63.37,03/4,0.0435,Comedy
No,Felicia Michaels,Breast Milk,0b1NUCAYfEOuPx9nELBBfX,No,No,117083,29,0.687,0.509,,0.954,,F#,0.812,-3.549,Major,0.863,79.393,04/4,0.456,Comedy
No,Los Campesinos!,Cheerleaders,4heMx0OAwfILu13Lf0VbBM,No,No,179089,22,0.808,0.634,105434,0.864,,A,0.621,-3.933,Major,0.768,126.49,01/4,0.423,Comedy
No,Racer X,Getting Off,5mOPeaSXywGZX3mDflbDsq,No,No,89875,10,0.987,0.649,146920,0.855,0.0619,F#,0.58,-14.173,Minor,0.632,111.536,04/4,0.0372,Comedy
No,Mike Birbiglia,Dustbuster Olympics,76bWdIG9IFa1hJl91qpbX3,No,No,77219,45,0.931,0.527,151560,0.735,,B,0.905,-10.897,Major,0.949,85.061,04/4,0.489,Comedy
No,empty_field,Shaq Undercover,78RLlRIfPuoSvWPUbJmK6s,No,No,48605,20,0.835,0.471,312496,0.747,,C#,0.772,-17.327,Major,0.94,87.309,04/4,0.128,Comedy
No,Kathleen Madigan,Muslims and Catholics,4nKWycT7IEMCJqCfAy7mTc,No,No,82967,30,0.854,0.582,449427,0.896,,F#,0.935,-3.703,Major,0.88,88.301,03/4,0.467,Comedy
No,Margaret Cho,Anna Nicole,0n0XAmYCMWlzj3W9VdMejw,No,No,105210,21,0.872,0.49,,0.474,,A#,0.835,-17.771,Minor,0.94,,03/4,0.212,Comedy
No,empty_field,Point Break with Swayze,4No6AnLcKUjfHZs1LlV5Vv,No,No,37627,27,0.794,0.508,351973,0.653,,F,0.917,-13.819,Major,0.912,77.214,01/4,0.598,Comedy
No,John Pinette,Outdoor Recreation,6VBQ4DF4fwPJNA96RbMQWT,No,No,94961,26,0.853,0.502,,0.847,,D,0.977,-19.78,Major,0.921,95.399,04/4,0.0629,Comedy
No,Madonna,Oprah,4Hr7vxQy2I5A0DJU9PTdHL,No,No,75498,14,0.665,0.596,192667,0.465,,B,0.712,-15.236,Minor,0.95,76.783,03/4,0.715,Comedy
No,Bob Dylan,"Love, Magnum, and Mood Lighting",6Dno7FrbG6vnTm9KfjFwf6,No,No,112978,16,0.796,0.557,191907,0.742,,E,0.706,-5.013,Major,0.866,84.1,04/4,0.592,Comedy
No,Larry The Cable Guy,Throwed Outta Penney's,3dFiRrSIuENrfpnglOWb8D,No,No,60901,24,0.872,0.689,61000,0.653,,F#,0.846,-10.869,Major,0.894,131.05,03/4,0.527,Comedy
No,Tom Scott,Apple Juice,43JMdvsSHAKdmaT2KWIasv,No,No,169835,34,0.831,0.641,273413,0.716,,E,0.159,-7.692,Major,0.949,,04/4,0.386,Comedy
No,Stereolab,House Hunters International,1eA6b6v60Z0yFSZk0W13e5,No,No,208734,14,0.829,0.631,211670,0.487,,D,0.145,-18.346,Major,0.954,62.403,03/4,0.289,Comedy
No,Jerry Seinfeld,Supermarkets,0s0nnexmxfhVuV33RUh39Q,No,No,79082,12,0.824,0.514,158973,0.421,,D,0.682,-21.174,Major,0.953,83.119,05/4,0.34,Comedy
No,Eddie Griffin,Fighting Food Chain,4DYKs9RPLnEWzorgH89WG7,No,No,35641,20,0.895,0.488,,0.872,,A,0.892,-7.186,Major,0.947,167.436,04/4,0.145,Comedy
No,Lewis Black,The Impeachment,3BuPop8SzLG2Q88TJcFAjp,No,No,162885,18,0.72,0.652,157080,0.736,,A,0.685,-5.215,Major,0.938,154.837,04/4,0.376,Comedy
No,Alabama Shakes,7 Foot Man - Live,0NI2W5tqkfMWwY1nhl0iPe,No,No,160973,22,0.494,0.518,223190,0.477,2.09e-05,E,0.967,-11.144,Major,0.0462,95.091,04/4,0.346,Comedy
No,Randy Crawford,White Rich,3WzWbkGnJTViUbFnpv0ktf,No,No,43032,24,0.845,0.548,,0.875,,F,0.694,-4.612,Minor,0.916,108.378,04/4,0.37,Comedy
No,empty_field,Motorcycle Ride (Jfl 1999),5PkZ0mhNgfuz7SqiuruKlh,No,No,140149,13,0.841,0.627,158314,0.818,,C#,0.836,-11.742,Major,0.937,111.368,03/4,0.23,Comedy
No,Jim Gaffigan,Gastroenterologist,7c4YrSBb9GYKWn4XSPl6kj,No,No,143985,42,0.682,0.593,384350,0.896,,G#,0.928,-10.683,Minor,0.932,128.699,05/4,0.271,Comedy
No,Public Enemy,"What The Fuck, Arizona?",6wz5dM3c7Ax2pkODQG6rYN,No,No,52788,13,0.771,0.548,272264,0.861,,A,0.85,-6.226,Major,0.936,75.063,04/4,0.596,Comedy
No,Michael Bublé,Christmas,4IFh1uImEp02P7wQerkQ9y,No,No,216175,15,0.881,0.721,79293,0.696,,D,0.908,-10.999,Major,0.919,105.944,03/4,0.653,Comedy
